params,sse,elapsed_time_s,best_sse_so_far
"[30.01348230578145, 0.34153524713146155, 53.00281947589275, 32.48537079700499, 20.493326382030226, 0.018383876881960047, 0.9754501381768323, 0.07236373886362064, 0.3786560935484505, 0.049755376560262035, 0.6253368285476963, 979770.1214394628, 0.0005843517176891496, 264226.9527287995, 609344.2439280079, 331393.3219160164, 3.192604175007109e-07, 6.7051718205627454e-06, 2.1158818271990887, 0.008164381210691279, 601805.1273397697]",12785179.47138321,0.37234116,12785179.47138321
"[34.3435328002282, 0.3936226541228611, 15.138056928231268, 39.85959842483096, 32.795974911264416, 0.06829892433650392, 0.4220658828599188, 0.06785551583041757, 0.6771269111996291, 0.2603525184018789, 0.9202919658200442, 705027.8867123283, 0.0006055996126899151, 352819.7345730533, 658187.7734037603, 396751.2884697573, 1.3429422417200564e-08, 3.176208304910205e-06, 4.051217109363426, 0.007459013188309072, 699967.9044331225]",12817772.89859678,0.42357469,12785179.47138321
"[5.87297994671518, 0.4602650240678229, 67.82502603008888, 39.91148477866922, 60.764293655332935, 0.2945553737728255, 0.5403632919921857, 0.09545942693370399, 0.9996878655958479, 0.22338078449309787, 0.31938608423130843, 845520.0140197901, 0.0006944277986201243, 406863.0579567174, 539479.2706502625, 397140.5157095386, 5.448970632643778e-07, 1.658211945665116e-07, 2.608713527910849, 0.007869330965545521, 651718.537626516]",11442276.34756289,0.48231077,11442276.34756289
"[25.052374193567218, 0.44351342777836134, 33.934417470864865, 33.58247248077252, 21.33736630829301, 0.17145870109033393, 0.6291005503085896, 0.08017510722266181, 0.5327594748681054, 0.25800208283041987, 0.2727853089156227, 808370.5200346468, 0.0002960436701761356, 482580.28375181096, 489569.1752345217, 306080.5932070452, 8.065407493069133e-07, 2.3764138198478068e-06, 3.873425312938703, 0.00940886097913562, 729230.19037728]",8582565.09799995,0.68368292,8582565.09799995
"[49.92827323463642, 0.49557330470336186, 6.737817735584423, 35.15423146427987, 71.16384825368316, 0.3034334416809948, 0.7541988783340621, 0.058372019129455735, 0.9456343943248133, 0.11112979946592527, 0.4517136792195528, 819166.7315111684, 0.0006003274249121583, 414457.93491143663, 527410.7571012028, 350013.28131758235, 2.500117342188101e-06, 1.2567771409147904e-06, 2.577051275071234, 0.009676552951873961, 660007.7622449767]",952663.40005428,1.41009116,952663.40005428
"[43.69522192252634, 0.45621263292668884, 64.04929831626157, 45.2317113578491, 6.8230486717682215, 0.38038811943222417, 0.21293333828789118, 0.08272188978751857, 0.2272714001310493, 0.677489577479164, 0.10253908858448385, 871893.8683795005, 0.0003634905794918693, 350918.9267470696, 487389.44372404803, 293865.0767511912, 1.940125801031394e-06, 1.8254795002397742e-06, 2.99263694255173, 0.009624976346389176, 754831.3631415432]",12970928.99627736,1.5372169,952663.40005428
"[49.592016064980506, 0.4828801414864849, 20.64603098038819, 27.00154442598819, 56.830326286407065, 0.5539331786420594, 0.6168349885805187, 0.09457261603799769, 0.5614138168374594, 0.17561343740474614, 0.11401543183171864, 747718.5843350994, 0.00023346223687509797, 319367.3149712477, 563786.2084687718, 289323.71983937087, 9.7734506962465e-07, 1.3844926433788431e-08, 4.1538289667178665, 0.004738515496670991, 670189.1246192816]",1164551.36098809,2.36921024,952663.40005428
"[49.777977991993, 0.43816547066616046, 20.723375193139233, 37.95061109436543, 10.717676995637483, 0.1445343226147422, 0.9533491068340976, 0.09835630223229375, 0.9964808537879463, 0.1279949680807448, 0.25875756825922636, 864128.3593676346, 0.0005376433638155525, 412598.73031440296, 606491.6992167877, 197876.83590395554, 1.5237921878930445e-06, 9.35686421174426e-07, 3.431386099869078, 0.008170337441555028, 633442.7584786039]",520658.67320638,3.03315759,520658.67320638
"[49.546626385606835, 0.47816745686696255, 6.482745501537556, 29.226570953053994, 7.178088204593555, 0.39321347902986237, 0.4296247997156689, 0.0755066516513538, 0.8612451051811999, 0.1401160741481976, 0.14071293865074486, 772406.824831946, 0.0007740233136728976, 412119.70413434575, 588038.870419476, 308999.1424798215, 1.932902375408179e-06, 3.1217372823364143e-07, 4.465282773191547, 0.009960577044519844, 602459.3125869968]",1084005023.498041,3.30210519,520658.67320638
"[38.62978838916418, 0.4784929454426652, 1.3042350815715231, 49.9786058701706, 29.885780443932443, 0.5896698711419247, 0.7167063522327477, 0.08933204982668425, 0.9910670532099689, 0.7725327902438826, 0.23522421388756976, 868975.9934988226, 0.0009195561012794078, 337311.7834180465, 538934.9821489668, 276048.37021530035, 1.8034200915786354e-06, 1.2404852233274529e-06, 2.409212037916797, 0.004806134918531142, 704410.3556543705]",6038686642.931504,4.18316245,520658.67320638
"[9.320341427863948, 0.3925765134432392, 33.507055944968116, 12.13560045009777, 42.53582587601034, 0.8000176139055448, 0.8174965004060939, 0.0939471056771142, 0.9489031107893092, 0.01331579983824848, 0.28683672541446187, 808809.5702065227, 0.0008716243492278423, 342958.3734820519, 552158.1401896728, 290790.66359345935, 5.6610293664825406e-08, 2.0490429508100714e-07, 3.2840389783963686, 0.007100289984389417, 626809.6657826295]",330101522584.08356,4.99709058,520658.67320638
"[29.239598311584107, 0.41217551367138, 15.443652517794995, 40.194114630009054, 53.826344661972904, 0.651378873253131, 0.8162690184526313, 0.09781974344557885, 0.9319398509888605, 0.8450511810354933, 0.24334192780617192, 749107.9952945823, 0.0009725434475979762, 399347.1630461365, 510057.22810454137, 235289.79887072305, 6.134210614729073e-07, 3.970556548743056e-07, 3.0778180606143457, 0.008575954579007585, 675291.8251961302]",8578959.28539099,5.88661909,520658.67320638
"[23.02881153420607, 0.49471373685886244, 27.39550476772681, 30.742323693932402, 82.22446158478539, 0.11053131249073872, 0.6362197357612438, 0.09459758875321415, 0.8563000583137749, 0.4931527819515533, 0.18382825799040658, 834580.737835593, 0.0009237374286944566, 316641.62358676735, 553312.0166895217, 290624.2725038494, 1.4242284012004392e-06, 3.191947541930112e-06, 3.7830466736019233, 0.009119600937202382, 641718.3607168158]",207436431.58752784,6.68907142,520658.67320638
