params,sse,elapsed_time_s,best_sse_so_far
"[4.4661547243285415, 0.19133683412831395, 90.54414233331453, 22.057044881909313, 45.94567075587578, 0.8045036417811541, 0.8810957469696016, 0.05085396773160212, 0.7862180253107094, 0.8719348879336943, 0.8355999579489776, 814450.0446092087, 0.00012375358216444834, 111187.36403495884, 109998.04391735884, 968933.1599532142, 4.2066990433698086e-06, 1.6498261485410923e-06, 2.9640038693502953, 0.009606185890758987, 315762.2566526845]",92713498540.64432,0.99985766,92713498540.64432
"[18.90210839020987, 0.06431072935331243, 76.15299482423646, 36.10467652401414, 95.02052013586268, 0.2581691206985593, 0.011640078090781526, 0.041334132016107805, 0.7126204705973296, 0.6139619059792086, 0.40109920454385883, 719792.143077201, 0.0006199904375490909, 686190.741646605, 576030.2667337081, 912618.0128605771, 2.0072538984379953e-06, 5.638356463585612e-06, 2.9160985027044704, 0.0010370153376963705, 42489.11758469139]",13146975.43313923,1.08849192,13146975.43313923
"[20.549228771751313, 0.21181696903880495, 94.77336000945381, 47.28564676211177, 66.15883870197517, 0.3358853523367455, 0.2771461097212531, 0.011154748034148097, 0.2800469716315197, 0.8099559554692971, 0.38502681748155904, 592288.1392413876, 0.00032040388034408753, 957000.3058180491, 903682.8705998261, 872423.8354613369, 7.806446172694639e-06, 2.2897196597364805e-06, 2.245544937155313, 0.00195367667700391, 686502.3480242318]",13165323.20400194,1.16197824,13146975.43313923
"[35.72195382809291, 0.010876105061082796, 85.21763673057897, 25.61818015368374, 11.622252155878567, 0.4419589899491081, 0.7215750647205038, 0.00612519668947401, 0.0938722042489183, 0.4096586085918229, 0.15394621286975912, 37832.12735940059, 0.00036811557374168537, 663992.8725132103, 262519.9280497426, 289604.9635488024, 3.623256040066874e-06, 2.0047888285681337e-07, 4.9972740049461555, 0.002273997316475483, 15043.131978306777]",11451411.75054123,1.56434298,11451411.75054123
"[38.1398453802073, 0.20654001356997553, 70.87245452467086, 24.164160368251896, 23.319896942057685, 0.6480258242235082, 0.5876498177222977, 0.07886508203893829, 0.5768594906624402, 0.40472860239671116, 0.6333282305656063, 784872.3167921688, 0.0009368214035709045, 534721.7879421943, 609316.6713924973, 265106.86540516745, 1.0296619711943158e-06, 8.776076844796673e-06, 1.2034156808420153, 0.0035056916796651475, 847124.8565827766]",13165253.28566439,1.90387392,11451411.75054123
"[1.0989393620311438, 0.04692800610063208, 29.814189021997848, 37.752088711811815, 98.84877307574075, 0.921831608126379, 0.5665963567043734, 0.05569326528350503, 0.20271535738756974, 0.7448889076338423, 0.29722209988949966, 286360.5481399311, 0.0007411488298279729, 762692.5791776688, 453795.3226779867, 850124.4499081653, 5.564835387864461e-06, 1.5244355239793033e-06, 1.4154755974432889, 0.0058761393089210075, 570569.5070826585]",48343493.10328474,2.58947015,11451411.75054123
"[10.52902161149385, 0.3916422500762928, 82.0128909464092, 31.908485986403363, 80.66590773448239, 0.27515965327474673, 0.14240662125036804, 0.07103477031868086, 0.8325967356556377, 0.5077253459390321, 0.5981997899305421, 964848.9033981598, 0.0007102136517296176, 185272.90764111603, 652469.5242492417, 125589.02946342957, 8.262054465871505e-06, 1.3311797193578848e-06, 2.83761929927139, 0.008621343162960721, 165811.41927926277]",9013064.37207267,3.10338998,9013064.37207267
"[26.643788439009832, 0.4173822380502947, 63.62288478687318, 34.61371846635126, 59.0404124610384, 0.31572833060923583, 0.7602809043071451, 0.07462058494137536, 0.6055075776584081, 0.740594401719652, 0.5198595146506552, 956530.7235961783, 9.218672773438645e-05, 921802.2460850904, 859128.6134619077, 493402.2765595354, 3.967539576312924e-06, 3.1578736516351105e-07, 2.667056861544296, 0.0018681056981532421, 456628.7602983949]",13160433.23143966,3.41345668,9013064.37207267
"[34.58817095972953, 0.2382664458638579, 96.60933475671125, 19.8024543341013, 74.51967179273448, 0.9426463658204286, 0.45912817319094834, 0.04994484006471978, 0.8824052184018331, 0.09902084832594259, 0.9584889925787853, 559126.3891494231, 0.000465589574621591, 628453.8857467021, 418968.2495220696, 229851.91354347405, 7.084799203023191e-07, 7.515409509205689e-06, 0.5043847641341864, 0.0074361431379147015, 117588.89636988063]",13164992.24182604,4.12295628,9013064.37207267
"[7.156127791997806, 0.48739021872563226, 90.14008542592754, 24.57509756630359, 49.9528645538102, 0.10695471406992983, 0.31334500504382556, 0.018560313862954092, 0.8092429304857642, 0.4370958515887484, 0.1256840745088772, 822916.4997088569, 0.0007207442503082877, 116597.69652423888, 253643.39606036537, 731037.9902470764, 1.9686974126224276e-06, 4.356614172990059e-06, 3.1165851387021375, 0.007711468114890628, 294086.03203489963]",8074374.90581294,4.59128666,8074374.90581294
"[43.41739465871593, 0.48479516530917494, 57.10858391395029, 13.791775158600572, 56.41937121873178, 0.8669833297526277, 0.22274609283266694, 0.011687857028178233, 0.1105278104414069, 0.8732051562030723, 0.46921391950006286, 371649.2329259185, 0.0005145663442514292, 835137.3410649404, 249258.23596742976, 936169.2731270649, 2.5369148055498773e-06, 5.859112204665241e-06, 4.3357950942090975, 0.0021308829319182103, 824279.7424872112]",13168851.79332498,4.98424888,8074374.90581294
"[15.815574209638587, 0.20836679346229092, 76.19280256167448, 13.641492858375798, 52.73399358840877, 0.9135364617678535, 0.8376989086718512, 0.08087590499283442, 0.6312285139167212, 0.22887799810812282, 0.9303405471247526, 553064.4352102304, 0.0003385265776405023, 205099.2861685522, 490659.2153971754, 446484.1616801164, 1.7878403613721374e-06, 2.226804462922269e-06, 4.447321107812499, 0.0038442650551691487, 489357.54402259114]",4041576.88766806,5.31512547,4041576.88766806
"[35.113889041058954, 0.36056190755353434, 51.047218086785634, 33.29458329863725, 46.37943204997985, 0.9891586999132893, 0.14163618687355473, 0.07480266641382607, 0.4236317286254594, 0.18658569415723592, 0.1361114419459386, 663511.4904338252, 0.00036196503883657036, 132646.44585117346, 520443.4556784859, 357748.952444735, 4.118156669503049e-07, 7.563494795893778e-07, 2.356574969585313, 0.0006278863464456344, 404136.70333014295]",13164977.08641657,5.71631241,4041576.88766806
"[6.969024938169539, 0.2643560809729829, 23.88051813177095, 4.599748652163889, 16.137920395260345, 0.301781037801107, 0.5862022104946277, 0.0840022574430899, 0.6175698662399864, 0.3693696747502642, 0.47415945093292394, 269812.2443926225, 0.000857288040922298, 484495.4824124024, 747931.9988626542, 591534.1268546979, 1.0692979710445984e-06, 8.309258607436561e-06, 0.7405698969950505, 0.006981540087276287, 512186.6312154488]",13164642.87591776,6.43249989,4041576.88766806
"[22.95484048544597, 0.33345054445998495, 28.858110349736002, 30.822822379487835, 64.0605663615478, 0.21583689929140282, 0.7246825090397896, 0.02772210585430701, 0.7785413960255665, 0.9010151954172947, 0.2699396945007033, 932176.6569303697, 0.0005673136074577558, 163044.45418097102, 866796.713037526, 163760.5990385382, 5.191859570850634e-06, 7.762561324836438e-06, 4.270646325625675, 0.002670935041728412, 748093.4123070166]",775933.2859292,6.87905693,775933.2859292
"[48.400568594523605, 0.22760715459659614, 47.4300155681174, 44.16084710240476, 65.13594310508911, 0.08449397340636765, 0.8983927420004685, 0.03888678731294015, 0.8681332010325353, 0.4509801050041451, 0.8734452603748633, 801187.3020068065, 0.00017556266694726191, 286525.163146128, 810578.5596577718, 458873.3326495931, 2.524044119229106e-07, 2.1728458426966014e-06, 1.3984556736997402, 0.0012758881673745482, 357142.1957957184]",13164553.94085609,7.28597069,775933.2859292
"[23.201202059358277, 0.3226798132984621, 31.09274849577283, 30.159050065014416, 25.97307334137747, 0.5494455383521564, 0.5220865988383487, 0.015151174474180379, 0.03310756680519699, 0.6381769500460557, 0.35051975757504383, 416428.68280341197, 1.544955483799481e-05, 533674.6758307288, 890790.6622994947, 522684.2300484702, 5.158796734620328e-06, 2.6048799749525883e-06, 1.9970326325537011, 0.007674670820455668, 405499.73017123423]",13165302.65997456,7.98090339,775933.2859292
"[30.958121377039177, 0.41130764051002583, 42.45205335744037, 17.785225812268834, 82.86307401609153, 0.7140456640632735, 0.21374804181492268, 0.019841935667153227, 0.15638261688803934, 0.5612134543880065, 0.29789352674095476, 547281.7398801869, 0.0004127589832682746, 548888.4452909989, 387409.6569693396, 32846.650781037155, 4.323314957283216e-06, 1.303125440733219e-06, 0.6335257179398814, 0.008484922932435749, 539248.6310704749]",13165323.79141837,8.69075418,775933.2859292
"[27.609944079173246, 0.4886828206459255, 69.1282231296616, 22.987876531075983, 37.022637731657525, 0.9747830114861924, 0.5330876754778803, 0.09658777523856824, 0.11077270890270972, 0.5276107776562412, 0.9113057965236944, 619866.2459859567, 0.0005630377446340122, 107604.61394888452, 390989.97706212045, 262135.08295451797, 4.968731394686303e-06, 3.2298689673927694e-07, 4.455322786893014, 0.0011794785040767284, 381325.091115089]",13127929.00353576,9.393543,775933.2859292
"[13.155461744421933, 0.129737146028177, 51.97634255481508, 30.007562438698717, 62.537643119128994, 0.8211942916749376, 0.6017534030745795, 0.043588873084856955, 0.5276524970312368, 0.30238982077988097, 0.3998598720136374, 443579.4525506638, 0.0009189633414462576, 510504.95168955205, 353405.67858593736, 44833.590288666805, 1.4375560183734855e-06, 5.846600118139718e-06, 4.852327040384662, 0.004647332531006504, 516779.1435746746]",645522.08154089,10.11357212,645522.08154089
"[13.032337803809671, 0.036719037017723166, 80.37315715671026, 41.28407790333608, 16.814336359953806, 0.7573330566592852, 0.15182470055729147, 0.08881616487835908, 0.18676178867150361, 0.6663217789065462, 0.08744385707872503, 822384.0420252789, 0.00021811051471192766, 622833.0807205085, 917152.1123055986, 591678.8482831421, 5.785334093908088e-06, 1.9050331478248623e-06, 1.5706151870411258, 0.007624883732938134, 226836.52641520477]",13007086.30510265,10.17936826,645522.08154089
