params,sse,elapsed_time_s,best_sse_so_far
"[45.696077362164274, 0.0010134170641569705, 63.59207116665726, 14.743522440954656, 3.672835377937887, 0.387451820890577, 0.29704787348480083, 0.011076983865801061, 0.7842090126553546, 0.8963674439668472, 0.8187999789744889, 47311.022304604376, 0.00010647679108222417, 365612.68201747944, 624992.0219586794, 984466.5799766072, 4.406049521684904e-06, 6.0247130742705464e-06, 4.567001934675147, 0.003764092945379493, 37943.128326342245]",1944840330130.9097,0.50843954,1944840330130.9097
"[22.974054195104934, 0.43700036467665626, 88.07649741211824, 18.30233826200707, 48.01026006793134, 0.09448456034927964, 0.4167200390453908, 0.08551706600805391, 0.6583102352986647, 0.5099809529896042, 0.40354960227192943, 569925.0715386005, 0.00044369521877454544, 683111.3708233025, 508043.13336685405, 826322.0064302887, 8.700926949218998e-06, 1.6253782317928055e-06, 0.7630492513522352, 0.003538507668848185, 821214.5587923457]",12979167.51558208,0.57999444,12979167.51558208
"[34.27661438587566, 0.046218484519402483, 10.266680004726899, 16.96282338105588, 47.439419350987585, 0.30164267616837276, 0.9058730548606265, 0.01300737401707405, 0.44202348581575984, 0.6079779777346487, 0.3064134087407795, 246199.0696206938, 2.660194017204376e-05, 828515.1529090246, 801856.435299913, 546250.9177306684, 8.80332308634732e-06, 9.54145982986824e-06, 0.6527724685776567, 0.005580838338501956, 543281.174012116]",12969966.39653759,0.64587998,12969966.39653759
"[35.453756778434986, 0.03826063423139501, 67.09283167778878, 38.41576334243853, 68.22426294700757, 0.3469185022946167, 0.6216714600301768, 0.01815495248901483, 0.9475258411933571, 0.8626466374411198, 0.4093440740904493, 588724.9734577328, 0.000952033764223342, 40646.46323672135, 710989.7360348289, 894313.3782405552, 2.1932685506192834e-06, 8.981772896852663e-06, 2.978244244186497, 0.007965319677720942, 518242.6555680093]",50252104178.98383,0.7185564,12969966.39653759
"[6.4152388771689814, 0.08746149654346287, 39.92315247039385, 29.034070180373362, 58.89609249836897, 0.10142405090554263, 0.6048991247914935, 0.05728044834470396, 0.8818591480161564, 0.8811487292284272, 0.5470455227143822, 61988.54222365787, 0.00047394603588972846, 375873.38239451905, 611886.2524763275, 29954.30237434358, 2.7444166514081575e-06, 9.421276936556007e-06, 0.7919148387730006, 0.0013151409073654426, 197815.99159651127]",12868966.43352919,0.86369109,12868966.43352919
"[21.19669838086965, 0.2459179694290761, 65.45598171939112, 11.805051398161236, 97.99356467341458, 0.49855700631011995, 0.5325747048998368, 0.09350192737297561, 0.4758464351549123, 0.7190447357198995, 0.20549753195119538, 275507.35601043125, 0.0007162932852586197, 639025.1114204213, 936200.5329497581, 138748.9218328036, 4.339421622460736e-06, 6.820127802026909e-06, 4.038041579836604, 0.0031321993286753326, 444660.32293218456]",12661719.1172285,1.21643162,12661719.1172285
"[39.41368616796059, 0.23402918908987422, 18.493446239550412, 10.173574279421583, 19.72928385430045, 0.9133479518499666, 0.7368673597131504, 0.09970330306583841, 0.07853228893372508, 0.7548445085811254, 0.08790231801591591, 728695.0667831457, 3.840622596650796e-05, 789208.4581511512, 211014.98273836283, 257381.8262475658, 9.270089583137235e-06, 3.922803848430794e-06, 4.477103444312969, 0.0034474728047324686, 705681.3006896465]",11114397.28020858,1.28705859,11114397.28020858
"[16.183213615896868, 0.11504732039125608, 3.5013314381204066, 16.32388362831063, 11.579327400666868, 0.14550891632566723, 0.7849744904525281, 0.06588953269167912, 0.10843793381231012, 0.643645919571653, 0.5160018768635876, 280908.67697420093, 0.0006015589022522709, 596099.2915630051, 497778.4321703674, 308820.0610846055, 3.1036009099258934e-06, 1.757916688846158e-06, 2.5194589854770126, 0.008992545867234556, 341461.10367110424]",11952822.86175822,1.5652194,11114397.28020858
"[46.757804862934464, 0.3655597952658195, 46.49987642870417, 42.41890134685498, 56.836025048518934, 0.3360426576368175, 0.5818581492935803, 0.05399958718044343, 0.4665795154339947, 0.4380665007355879, 0.3779930933513388, 752414.0633444794, 0.00019109356431710716, 91593.91626687818, 923192.9145693239, 382704.9050899233, 9.869965714175055e-06, 7.685552691782416e-06, 3.3459563759379893, 0.0033505821077189028, 870818.3609406519]",9991648.18654106,1.6885705,9991648.18654106
"[44.4001237542716, 0.21430823184921244, 90.22009602409982, 26.637068156668857, 80.74025215551359, 0.3094721598658319, 0.1514975776783565, 0.04896207558413792, 0.5366102471054287, 0.47068841987538046, 0.04345818420597963, 971813.6525094514, 0.0006962868928034717, 23679.35816129292, 76031.11889135258, 784438.3237425245, 5.964431341868764e-06, 8.027545203695815e-06, 2.3278806429748586, 0.005993804505722376, 292516.18455711147]",6110711.33932248,1.90178537,6110711.33932248
