params,sse,elapsed_time_s,best_sse_so_far
"[45.37845554500959, 0.48851903673864644, 74.44391651681167, 6.394501608643127, 64.755900479294, 0.13148725078456325, 0.4239397793736706, 0.004905404838940263, 0.49237780325773023, 0.052991413152731634, 0.3311335699384738, 758523.52742921, 8.49169551710326e-05, 853321.6963115534, 45867.57605197199, 503717.78919165814, 4.808453148345882e-06, 8.133561824251267e-06, 2.597376882511399, 0.0065164619955977105, 706569.7393049482]",13641777.55458739,0.53046846,13641777.55458739
"[24.29597807918878, 0.26577840899954464, 79.43219169695205, 29.547517432695393, 36.71502527245824, 0.351837992134384, 0.666431787462198, 0.06326386476463094, 0.09806501877151387, 0.7604011162694585, 0.9813439482304859, 373264.5651966157, 0.0004173925603962171, 673588.2817442141, 206013.9825656423, 684865.7346369441, 9.241414992576185e-06, 7.0167744133077285e-06, 3.900281622522839, 0.0008036682291133023, 773885.4443329124]",13645339.31569843,0.60850143,13641777.55458739
"[42.45879620529945, 0.020380545809557078, 92.24533300545346, 19.260791496623344, 98.56392130980375, 0.6486638641264687, 0.5186593031570028, 0.05396102566242243, 0.9907203028770832, 0.5470710737158035, 0.05381278167095863, 83918.89590508387, 0.0009850851402330907, 250427.3466730553, 397793.965992472, 973112.4176556515, 7.846645841778104e-06, 7.598203022272039e-06, 3.321673250009732, 0.0009982104733952425, 482206.13599055744]",5176968.3266399,0.76651454,5176968.3266399
"[2.6832878488616627, 0.18303199128585254, 35.37560173221559, 2.2725574489200695, 32.41527575220279, 0.4878365440798844, 0.336118065654598, 0.0353636637254542, 0.3532998637271733, 0.572502956765073, 0.6164922577445158, 898207.7066212755, 0.0003139252347033919, 219513.29085528533, 172526.8992139583, 756385.7336967922, 4.140272753562867e-06, 3.4847981133905443e-06, 4.729018991237875, 0.00769108060230754, 612248.1405358827]",11797861.32924559,1.3941443,5176968.3266399
"[30.706673376528858, 0.33474981574920987, 47.95089171374544, 31.514647712910513, 43.86200803892372, 0.8015538994659069, 0.7063921611331356, 0.06456634438849491, 0.7026024486716542, 0.21774792886685077, 0.7040702743886115, 281117.6590301707, 0.0005527518067494684, 130862.4026086017, 955938.2430761781, 364873.0560086278, 8.854059889032219e-06, 2.7737332136462386e-06, 3.835208814909808, 0.0025145529551437768, 490726.21160703734]",10174912.43569782,2.13240528,5176968.3266399
"[48.02288276277096, 0.3692033622986171, 44.32048389865271, 12.031420718389702, 39.62404205063698, 0.11767648149010677, 0.44161618004416275, 0.0555927334663521, 0.5437593325294691, 0.48272166926953997, 0.4791241939650011, 211786.50867554444, 2.8783900051368314e-05, 235912.86161139456, 914087.2750386735, 54624.03814611472, 8.94749941279134e-06, 6.504197642238495e-06, 3.380714638292209, 0.0006731795932547337, 287514.8541963618]",13635147.06463544,2.92850637,5176968.3266399
"[11.793819367586744, 0.47391734580853795, 53.51908026639275, 41.027770015368596, 28.80276687479843, 0.2313083995276957, 0.8199113434650253, 0.027319679290057287, 0.1062701363518343, 0.2626732991815917, 0.6354353307207943, 855205.364305896, 0.0001289471485346809, 890894.8355524181, 227914.5267129211, 858687.5576514609, 9.931673633896714e-06, 9.264745619453796e-06, 1.703056782251593, 0.005453375838259355, 384277.4637984228]",13642711.47689861,3.6385169,5176968.3266399
"[10.634281873617565, 0.40860324177579666, 42.992368282892826, 34.39742622749719, 84.22525317486071, 0.24575818327986373, 0.46168563358780745, 0.0072713228131925794, 0.562988526034764, 0.7301216715689592, 0.13108865804151856, 563590.8480156848, 0.0005984112846658578, 551360.1695695331, 527619.2544732252, 630872.6456670547, 5.372125926903071e-06, 3.61467836675297e-06, 2.4472702215029667, 0.002008455710218792, 623943.6445635005]",13643618.21579863,4.35772657,5176968.3266399
"[24.631595901962235, 0.3874189334700208, 97.24560266763369, 19.939444596283, 23.471137753739956, 0.09433232782567255, 0.405053099247123, 0.09691171792828086, 0.33386303064880457, 0.33952329879405724, 0.04570419294142268, 681392.5665470625, 0.0009637489864481892, 450877.99184140365, 612134.2367446729, 355671.39352456236, 1.3980615621771768e-06, 6.054978927604276e-06, 2.1418380842482474, 0.008108000379823458, 8602.516566024007]",117502916.14837503,5.01609778,5176968.3266399
"[26.363166923016543, 0.25224233113144756, 83.19099061347205, 44.14048753395167, 71.27675684963825, 0.49830204901247105, 0.5831258683229587, 0.09905425162184031, 0.28007685020833917, 0.7633392315022408, 0.034832160204775024, 259478.51072978726, 9.704016775995594e-05, 689194.4028924814, 882462.5087132816, 861238.8386763383, 9.155513032518697e-06, 5.257637636589466e-07, 3.955266907086843, 0.007283642385544376, 475844.6837027342]",4635679.31923579,5.16287255,4635679.31923579
"[31.904813974515495, 0.44095551447353765, 14.629444384152974, 2.829367364271744, 66.89822535391963, 0.4379279763500089, 0.1805471641896584, 0.06892249396794807, 0.13862019728058406, 0.5148554895984782, 0.8899701838111626, 730065.0196199343, 0.0007283376789066073, 395077.6329977288, 693039.5705640474, 905092.1850274428, 8.185606225701297e-06, 3.385424714395315e-07, 4.091921839564653, 0.0058083028287957165, 429820.48997527565]",13588076.87893962,5.79890537,4635679.31923579
"[47.975656019464104, 0.3780975233265258, 58.910740700984505, 46.91206190445451, 89.07438072523941, 0.8244213619112871, 0.22011042523570648, 0.008741397147998483, 0.6137957599018493, 0.8740465943143085, 0.4686230015533215, 778655.4903837991, 0.00018643720703460755, 407766.08927607443, 773548.6586521631, 241470.7216187122, 6.1214915844035576e-06, 4.38753483189753e-06, 2.9153475063146432, 0.00905652480984229, 953765.2968574875]",13644131.95826515,6.50503588,4635679.31923579
"[8.808446826596144, 0.2597342516862313, 4.753271343776042, 36.19834784432802, 18.61838997326847, 0.036455374562424064, 0.2358104759213565, 0.06058405972492187, 0.6321809256331234, 0.8455660715372717, 0.29547132155334077, 341618.85559750476, 0.0006421329112954755, 763944.016825157, 530469.9913463659, 323312.6828328171, 8.444826835408283e-06, 6.929083581473379e-06, 3.6311220018887043, 0.003950281673312611, 662838.5288546609]",3083139.01327331,6.65391994,3083139.01327331
