params,sse,elapsed_time_s,best_sse_so_far
"[49.89562901435759, 0.005464593067143064, 68.29853051606223, 15.562129898870381, 97.32610248210554, 0.0986009544533431, 0.7563623143092011, 0.03606127346512919, 0.5611851509025136, 0.893838266671263, 0.7365176416367829, 339284.58848995384, 0.00058144545534358, 188789.93393117047, 764321.417244692, 481077.924975495, 8.347127538562303e-06, 3.2830102893507573e-06, 4.147772037030716, 0.008609338056252306, 184196.72073563962]",201610227554976.56,0.38637066,201610227554976.56
"[43.500671967789444, 0.17096168672711015, 99.63833258701246, 17.905975529569226, 46.565666898208946, 0.5403530410959961, 0.048922206753279955, 0.05109716748786625, 0.6309195532272724, 0.7478824425094563, 0.12309335854946898, 421007.8680575768, 0.00041648537519850255, 171695.3145253301, 696081.6489190754, 480041.07779439935, 9.03459747717404e-06, 9.406732690602967e-06, 4.997245603759651, 0.006924326951618727, 196874.82511170156]",6481973.45183503,0.46022034,6481973.45183503
"[12.032367974734925, 0.30264052281952947, 87.40485424836523, 8.368575801687902, 75.4288972449883, 0.826008989444832, 0.2202268864367003, 0.07581983430556616, 0.5549584547890942, 0.8598880412359472, 0.04445245623981835, 441116.5475940773, 0.0006151852084213566, 246567.92267964146, 746774.7206499248, 601970.0483603062, 9.108057662946336e-06, 8.184653549010879e-06, 2.952854505462348, 0.009534413837883598, 280242.178916167]",11856272.24957234,0.53087997,6481973.45183503
"[44.10126024734624, 0.1958972619129572, 64.3799476283443, 17.91638607891016, 57.43656542442693, 0.4988573388710482, 0.19498519986663107, 0.05245129737569765, 0.8952830963575764, 0.881318895631722, 0.47844506957171595, 442874.9261427419, 0.0002987330579591605, 230313.5532012107, 726786.8121672316, 623524.9762917616, 8.463724194028113e-06, 4.022857117141546e-06, 4.8966975801320975, 0.00794663930819039, 266416.77062565973]",638133.98881771,0.92749095,638133.98881771
"[34.55616927294855, 0.060018348299582525, 96.43880073825258, 6.328673253151453, 98.20322703836621, 0.267883686996962, 0.3185062579622826, 0.055281479835897956, 0.8533012501073316, 0.8580055720319583, 0.17978239451390482, 401229.4849170615, 0.0006122951303513355, 256702.51025287755, 671396.5797933256, 604109.1173963211, 9.554516530794333e-06, 8.179954859520714e-06, 4.696132688383329, 0.00803459299176515, 260513.48101274864]",4667564202.21626,1.34181237,638133.98881771
"[40.76821982141028, 0.08803441123021619, 42.76252702927837, 22.875332357211697, 69.14262219534511, 0.9154908577399915, 0.032092471571272055, 0.06482813244280129, 0.7341396399818423, 0.33339376780214985, 0.5629429320578997, 405460.15420679416, 0.000642601274164137, 192587.6809974084, 666622.87987589, 640759.1450040868, 9.795953117522134e-06, 8.943615159981369e-06, 4.264953071555076, 0.009220993234250885, 178765.78141208092]",623807.16480433,1.55193067,623807.16480433
"[48.68024476863207, 0.07096229688583047, 98.30328083674725, 11.583261643348797, 43.96254105395843, 0.758100567003141, 0.15593339507196063, 0.06728716489791886, 0.5490471571974512, 0.9062802520267191, 0.88961958186535, 497497.0375927191, 0.00038869906754081246, 223302.0061696876, 605889.9813608611, 539453.1631998428, 8.796120395088254e-06, 5.457931669859131e-06, 4.272552971870909, 0.007844929935060167, 241194.26529354946]",10767563.76459378,2.14449024,623807.16480433
"[28.10372173060358, 0.009436832992877195, 86.25377520271297, 19.415531743749586, 24.760285142369455, 0.818699610814172, 0.14007196937821106, 0.05668374611422758, 0.6736441090000864, 0.9358823389227858, 0.9984976690333377, 422307.6812260158, 0.0009274407402450893, 123003.32786614806, 563555.4442716113, 604732.6819356013, 9.549626659050932e-06, 8.76714668638774e-06, 4.983049379130421, 0.008644018289503553, 200386.7853084301]",13398524864975.2,2.81792355,623807.16480433
"[24.118032240432406, 0.11478697037740918, 60.44250574109026, 13.975613960840494, 63.59253287752331, 0.3368202023598818, 0.5369560247370526, 0.016170299038458617, 0.9912199856978596, 0.7185185077022679, 0.4837022484213257, 448510.70120345004, 0.0004369126747131037, 215412.5398056255, 586388.6794215143, 596868.2536999794, 6.79252212770091e-06, 6.7017052784243995e-06, 4.980248191200056, 0.004630891377267388, 207135.47331451337]",94178906.79348212,3.54062343,623807.16480433
"[32.81659390767808, 0.178191676761535, 82.34899985188241, 10.93816219638793, 53.00233044972643, 0.5605326752944744, 0.41688745198842536, 0.08321907114746918, 0.7135669310472725, 0.7327923886619815, 0.7440364271509052, 377031.1287325214, 0.0004411593640821883, 239560.23621648786, 655268.7450104856, 488710.49862093764, 9.147037519687756e-06, 7.840147502303902e-06, 4.998937290359132, 0.007654450398264596, 317922.87676321826]",17063868.01997446,4.22124171,623807.16480433
