params,sse,elapsed_time_s,best_sse_so_far
"[10.123910293790283, 0.25816525871730933, 56.77967912715642, 21.142210698148798, 73.2446468594556, 0.244908791840394, 0.03595707770033361, 0.00923333950586169, 0.3975749218513815, 0.030652865131623352, 0.9044584084535809, 673268.3701811935, 0.0003351999411506987, 704963.4693095599, 783479.5754673781, 561375.0974599101, 7.173830059951742e-06, 4.256633073833422e-06, 4.807458374551896, 0.0019005073062896406, 695508.1635553768]",12927761.05624492,1.01859093,12927761.05624492
"[45.15646672959421, 0.4869498845233341, 76.29973587095148, 42.5573441285193, 93.4215003736432, 0.38060781636013935, 0.27520387308277044, 0.00825914637569571, 0.6301627542845387, 0.0663423836048743, 0.42085444471595357, 342667.8548673699, 0.0006713127171553688, 334826.8628467013, 297082.0008181814, 837280.4905885952, 4.35586559666922e-06, 6.926511631619234e-06, 3.9515828849038006, 0.0027061623755079097, 184560.91312368447]",12925992.52710493,1.10269284,12925992.52710493
"[31.69716345591605, 0.2787357983046595, 97.11510161434911, 46.596514285888084, 11.743049171992022, 0.9332092693742984, 0.29445026386423045, 0.05225300416922128, 0.7181848086102175, 0.5888086278626332, 0.643854939416576, 963843.5944157115, 0.0003497092802483065, 384147.9377934522, 990864.0875509165, 365290.06384063, 3.091224692478716e-06, 9.110743033761839e-06, 1.8256078024154372, 0.0015128085769696399, 838643.0239929612]",12979530.42046248,1.17424083,12925992.52710493
"[46.19793343099386, 0.1864922028587812, 43.85328736558357, 33.90571473881109, 86.46496972647107, 0.8131563290591695, 0.40501504737140925, 0.0984085744287414, 0.9355806258551022, 0.7983958555246847, 0.18357293224080476, 989129.3361069156, 0.000644335131990563, 694345.755173137, 130959.00845290291, 547786.145195109, 7.607231819186759e-06, 4.814505350674625e-06, 1.2740457595153956, 0.008342171468253435, 731447.2937296899]",12715058.70229111,1.38407445,12715058.70229111
"[0.8211533738437891, 0.26979158896710337, 46.27806424267996, 28.25398739765135, 77.34350903632031, 0.20473578210443666, 0.5429109957227343, 0.027151614851141526, 0.32396709536231594, 0.25846253607362213, 0.3574706164646841, 509211.4708598741, 0.00044574033885914314, 130086.6803549531, 518503.8631517449, 145857.84956597164, 8.851691369011319e-06, 1.040315435244773e-06, 3.10941562583718, 0.007638307463466384, 366074.6606071605]",1677066832725.0334,1.93229604,12715058.70229111
"[44.451638085146904, 0.10788061420766623, 72.19386473784775, 43.28785553558561, 95.85228938250955, 0.4145624140070099, 0.8227911330251829, 0.011276778870396895, 0.9998988013409937, 0.4362559858079863, 0.5054322551491196, 873279.8013086112, 0.0008478698768461623, 281826.3267367548, 731640.9040559502, 175611.3357996636, 6.23663763759629e-06, 7.817769273800836e-06, 4.057235627756299, 0.008481141033941668, 843917.3667858255]",758870.04608992,2.15776777,758870.04608992
"[33.202405769287914, 0.0815758690119128, 74.56975882477805, 48.98400763793254, 71.41340615650167, 0.03170928787216875, 0.4122671189222683, 0.042406620402150375, 0.8274939025882742, 0.4809718205585069, 0.8004593847253016, 816508.7749617138, 0.0005262217706531151, 795256.1986233452, 910954.4356479497, 866678.28099338, 6.587489245949299e-06, 9.649703652017941e-06, 3.4578470694275087, 0.0032922359333224056, 893403.5402161885]",10465721.56178064,2.70801568,758870.04608992
"[14.675761050746413, 0.1107593137681673, 19.347988007753738, 25.99039144652468, 64.51359874624713, 0.8307054558179124, 0.17946290700589662, 0.02402693203089984, 0.6141415719157128, 0.5125728758752256, 0.20801162417856037, 80510.42689232447, 0.00025549424196752386, 471907.0865977579, 195019.32364748893, 420102.062285434, 5.243920348689056e-06, 7.436685475624132e-07, 3.788789204489284, 0.005186218255675325, 660256.5719176373]",11878303.74184416,3.40240717,758870.04608992
"[5.975249824799142, 0.3907260347318963, 61.25442764730769, 10.997660665293463, 26.67583717361016, 0.34469048890769904, 0.7485192031678013, 0.05680245671229555, 0.24610318997917552, 0.6730363347317883, 0.16385625847604224, 182211.02020021415, 2.0169540997524573e-05, 98397.18777793362, 535945.75088998, 358808.89224952884, 4.49850754408222e-06, 8.217806148063076e-06, 3.5885229628137396, 0.00929287727597577, 255204.3505076692]",6106852.25371982,4.10891366,758870.04608992
"[35.1993986201655, 0.2073610997841835, 8.806701899013227, 26.46387576655741, 32.11961170990496, 0.08519064109681136, 0.9709781031915343, 0.029407975404715247, 0.16192454380651122, 0.6579566371943844, 0.24070348688251658, 564360.4106471735, 9.979777638789895e-05, 303247.4486945237, 225810.59114215372, 459770.9446561673, 1.8263860102673e-06, 1.7804232066231552e-06, 4.330758155096092, 0.0045027396626119475, 645065.8135016295]",552282.60787495,4.38834286,552282.60787495
