params,sse,elapsed_time_s,best_sse_so_far
"[6.5930036819392175, 0.30852571653060795, 3.4581451437697055, 11.299497409145545, 16.622683350385742, 0.013125247263636142, 0.2725090016936276, 0.0038692369012203022, 0.8980194208878766, 0.35330181799865723, 0.7297491727739392, 999330.6122300195, 0.0009999744684098138, 211574.62015076584, 125296.46267111276, 241109.5503176326, 9.607714373777543e-06, 1.1014064694469325e-06, 3.447997655040882, 0.006445452797767917, 760475.8335039022]",5290699.81984383,0.37013888,5290699.81984383
"[7.106134734105527, 0.4918416625151023, 52.845145537423335, 20.032126434876623, 17.38570954382562, 0.1626700911193804, 0.2565859423785309, 0.003811116284877869, 0.28715767652540436, 0.5398705254666811, 0.7698846084485126, 775800.1104127541, 0.0009165864714311501, 155931.11091321314, 32826.68017133976, 282757.7807901917, 9.001866788485884e-06, 6.8214235787191354e-06, 4.762064555628092, 0.0013437151939448874, 716932.0759025975]",12957016.02355073,0.44292402,5290699.81984383
"[9.285774057150698, 0.49968234491110075, 56.87151868192679, 15.521001908361198, 62.868716765618856, 0.043392478980667164, 0.3254351704993427, 0.008988373974044648, 0.8173772121787523, 0.582505229761209, 0.5667716728128498, 836421.3058374105, 0.0009393897161340617, 170956.03326533255, 6934.402385934296, 291920.03479661664, 8.157213309137501e-06, 3.5984393436631906e-06, 4.373533841808963, 0.0028154270006337146, 656559.2037705062]",4397435.18894789,0.65789008,4397435.18894789
"[31.006572221065404, 0.35609839457130904, 75.18539877034905, 5.618408865511508, 64.92551576012082, 0.21450911375445142, 0.1324756161733233, 0.0067595777587216715, 0.9366926825855824, 0.5082858097190978, 0.8486761051299448, 998203.2165735669, 0.0009034985992660011, 229215.49394011768, 9403.222351359977, 206393.1486832598, 2.9854858971305532e-06, 2.2943831359346533e-06, 4.210500794872841, 0.0014028043955376305, 760095.9605331593]",12972224.49528374,1.25157499,4397435.18894789
"[14.78159758243809, 0.33590498416579395, 51.49149685256495, 6.358695897897023, 42.25403591632584, 0.38982497488932105, 0.46711207704522417, 0.015286244005035799, 0.8971013921082003, 0.14294569415164748, 0.4758437503410098, 904819.1216738186, 0.0009624402876841486, 233038.41700950524, 151729.08918607843, 291664.51955390745, 9.266553087305182e-06, 4.1925221166632305e-06, 4.66271110129709, 0.004904499147969623, 762464.4213359214]",728741.42631481,1.72465253,728741.42631481
"[1.4171254028126463, 0.4327856638235739, 19.07317606684445, 6.614727137371165, 55.572281126338204, 0.3381195548240977, 0.2726504569027751, 0.0012761860045210772, 0.7291413175923953, 0.2536128538962493, 0.11609258333196387, 890670.0376046504, 0.0009840141137248523, 117883.47351024656, 38504.126989562945, 253011.89373632486, 9.79650995862217e-06, 1.8987529985829413e-06, 1.8695517213052564, 0.007946936572604502, 757667.6638159609]",12679320.06081892,2.06733346,728741.42631481
"[3.097167545126869, 0.2556009613140574, 18.55269459154801, 9.454775591952103, 81.2738300502239, 0.19462705134062513, 0.01557313931116188, 0.001300172663905911, 0.49712327892929153, 0.11523732484040805, 0.8427043064140471, 890420.8088639808, 0.0009712820635108812, 238812.68787331105, 77157.1448990574, 256135.3125361675, 5.229413981426147e-06, 3.228044815511688e-06, 3.997064038022242, 0.0029341650878879012, 688322.8137961824]",12977293.39160843,2.77726388,728741.42631481
"[12.425452772679169, 0.4558260005410427, 1.751574139540466, 15.342029755513275, 81.31571959680619, 0.07630174574024534, 0.6194898471454737, 0.006652622665298542, 0.6805510297565557, 0.40355388065802844, 0.6952528174453783, 915928.3328091919, 0.0009551388512183216, 303650.4668958519, 19830.887490784065, 250064.23685424088, 6.339247441495695e-06, 4.422710652156059e-06, 3.2004605806937843, 0.0036552332209158485, 762635.217122822]",1468929.84785174,3.54756117,728741.42631481
"[18.31803691508202, 0.23360647690901754, 42.64016476647759, 22.855066886989793, 63.612976068450344, 0.16375333605298242, 0.7554892999475084, 0.0016706866187982698, 0.972510570154839, 0.5123180756991954, 0.5295697071183563, 874888.4066797367, 0.0009087420914927188, 244857.0433765336, 6425.532285636364, 278912.0189258232, 3.7905178541599365e-06, 3.329500454792762e-06, 4.984807200480524, 0.0046988961430111395, 706767.2368041157]",885684.81123828,4.26674724,728741.42631481
"[10.00552837137663, 0.48024771835829083, 47.39304540854954, 3.1157322147731152, 81.5089010968299, 0.13480144208831363, 0.31468405745351014, 0.033153622455509464, 0.9003226279152039, 0.2162535100842927, 0.5306852392512303, 889826.2001983622, 0.0009570344018357606, 162563.70431696388, 126373.61219782669, 222550.52894049138, 7.860573950907349e-06, 1.1268595570653008e-06, 4.2055608301820975, 0.004608615042830285, 697625.4183305901]",548705.47779912,4.73459601,548705.47779912
