params,sse,elapsed_time_s,best_sse_so_far
"[20.11683000663878, 0.4049818377473845, 50.54703746269874, 14.279972336343354, 33.45743545264985, 0.9331455656293299, 0.786122356101681, 0.004614434924034824, 0.2303416215710844, 0.47442996026488277, 0.3089361414216234, 290527.88383026357, 0.0001598761737009576, 944226.6435425485, 340382.90830737737, 112694.22359853673, 9.406807212710617e-06, 2.2398052772446922e-07, 4.984007667281422, 0.0027514473798647796, 685934.1148181964]",13641049.51493129,1.00990033,13641049.51493129
"[32.09308192822908, 0.49335008240451217, 77.95587640420565, 14.85711107720248, 63.38263272876689, 0.5346955214508948, 0.050420070735036904, 0.04188712394835194, 0.7777693312937913, 0.37586267735621337, 0.9081048157054925, 141303.73714562666, 0.0009686760871471884, 654677.8678609489, 241480.36564322928, 10264.477758319694, 1.6731749871862815e-06, 1.1136874256870147e-06, 1.2004717976220205, 0.00649687469514731, 144672.9315991313]",13644722.10423319,1.07987046,13641049.51493129
"[46.81559307175198, 0.2856154390326427, 12.16360618139422, 38.94097747874819, 14.421723713485541, 0.18894235325573772, 0.3884923835776907, 0.07548306218413434, 0.9061584297859261, 0.12796903286381087, 0.2888818674154446, 949261.6573174205, 0.0008451586974903447, 414539.78672521166, 312546.27598404506, 613077.8217092012, 2.013506554391291e-06, 8.715393915392039e-06, 2.16502765335212, 0.0003067161718562922, 761959.8946241619]",13622779.12550832,1.15497231,13622779.12550832
"[16.671779510760384, 0.22719949438190692, 86.52204508645264, 41.97360312602941, 51.70346595088069, 0.3094466104197712, 0.30863068018631346, 0.030237716988049928, 0.9786413410198891, 0.13300299553052755, 0.9678887943051587, 455304.3786571585, 0.0002771833147546221, 618609.7783949398, 66091.65376418477, 449520.5443315908, 2.666411356684885e-06, 3.189183759272686e-06, 0.7119666479028872, 0.002402673495137337, 10112.827297259826]",13617902.69702584,1.21698904,13617902.69702584
"[3.567718771042564, 0.11408838875356626, 83.19998716345683, 9.298157170252013, 64.56412655240753, 0.8025992919131263, 0.2113033595979679, 0.09929949211003326, 0.0964484883863941, 0.48973889071925414, 0.7611675018791497, 184292.67196080624, 0.0004439190897516841, 241279.3959105329, 475223.253187507, 260811.08384633262, 7.1564314930832485e-06, 7.895030104005634e-06, 3.8451674149704407, 0.006240466658334246, 245961.46930255607]",12668192.12661158,1.41172314,12668192.12661158
"[29.086029248016427, 0.3357679014002478, 62.97195712890622, 21.336574055734918, 46.062076863214486, 0.10757320749275338, 0.1588810068015801, 0.0012169209031988714, 0.593656759625474, 0.34251611382731517, 0.6438967159846061, 810592.0040084961, 0.0007141408773928786, 398594.6776078688, 11491.671882837947, 340488.8195498289, 7.515745145575367e-06, 4.450022062843565e-06, 2.3064598233629523, 0.004851524619421906, 586198.821269408]",13644364.91998439,1.97584939,12668192.12661158
"[39.20772704907547, 0.27976766492530253, 97.60978748217349, 37.75161955212346, 74.33789753722768, 0.1533120758929007, 0.254984888485739, 0.05452633477574601, 0.7149664903246556, 0.03373353634099071, 0.40106458539010603, 974789.821488991, 0.0009224634254836767, 743654.9376705375, 727538.1774060207, 896820.4194673032, 4.942201378250632e-06, 8.241283347797236e-07, 3.4290462406334283, 0.005041344321231572, 135419.61441023397]",4894694.28583348,2.34661937,4894694.28583348
"[40.23070552195075, 0.17810974532143212, 70.32213104261835, 1.8099910722885129, 93.3116301112858, 0.30523558015404356, 0.17771855533212366, 0.028563023728570974, 0.6212162909245815, 0.43267976034105804, 0.8663532755077397, 227738.15381700665, 0.00019909406371858765, 983263.114919021, 502896.71395889285, 599305.2020821378, 3.6588847386914437e-06, 2.0463480879300005e-06, 4.405479884942222, 0.0015991850174147354, 484565.43914504483]",13640269.43598205,2.6641016,4894694.28583348
"[24.617872800723006, 0.07079159985921452, 37.89908779001618, 27.634628679153735, 70.50596938815553, 0.8594201146378493, 0.8514195519889102, 0.0764833691997045, 0.9351861084208261, 0.4627462859918598, 0.6317796653792432, 483527.15648024325, 0.0007842896236556744, 170106.63727582974, 195967.1100336166, 679766.9259225668, 1.1291903319149475e-06, 6.974584232918455e-06, 2.425895851137546, 0.0021391214281844635, 566182.2978630742]",74379181.97726738,3.30212665,4894694.28583348
"[48.83042822400842, 0.23890021088166136, 7.729148973319848, 5.991577662844714, 67.04005057329252, 0.3312577117939066, 0.3580878259422067, 0.007266815869612753, 0.666095002724609, 0.8614324248438525, 0.44553967870512634, 533315.0440776468, 0.0005457098058192626, 962635.4537551084, 875548.9247741199, 423066.5275085702, 2.241731828493135e-07, 2.4468913592024886e-06, 4.719304203894754, 0.0011424323624424167, 720016.2466813673]",13629467.59165747,3.9574399,4894694.28583348
"[12.865769064596567, 0.1462213478438551, 94.34673437411139, 37.118424064465714, 39.40094246990166, 0.05571155405373673, 0.37631176658898435, 0.09332806967822718, 0.5669544782101077, 0.32777221851367955, 0.4146667653856432, 738027.0523149192, 0.00046075410812786675, 842326.7636765258, 925146.8357741351, 833642.5391772318, 4.727599570776459e-06, 4.270522213884399e-06, 4.157275055868447, 0.000323500247500355, 718633.2270885746]",13390460.18357314,4.63570094,4894694.28583348
"[35.275668894939535, 0.2891111909301074, 25.549912212950645, 15.136422553613869, 15.845105149352923, 0.37468721246336734, 0.6527361098808008, 0.003520345533076923, 0.8575401282356055, 0.35183570588377905, 0.035320171151526074, 682997.8960926402, 8.762151651974271e-05, 728801.036386182, 818052.4168773429, 410646.9199630259, 7.33580621816145e-06, 4.2821721312517724e-07, 2.379215969030144, 0.008367783323449483, 442849.8966176022]",13635036.21807742,5.29271173,4894694.28583348
"[40.107237274495695, 0.0050513402499975935, 73.56080288489038, 2.941554544126923, 91.02850703330998, 0.8319500044003365, 0.45234766787338265, 0.03241689208474144, 0.20334924951474265, 0.555533533823231, 0.5643523317884878, 413524.21214638214, 0.0002589083204596258, 952461.442963494, 561499.1609644302, 641725.71623992, 7.7175599982283e-08, 6.848189376078673e-06, 4.487366628644552, 0.009140698853570758, 466804.82534692984]",13300877.33707101,5.99608421,4894694.28583348
"[28.718967058804406, 0.3375748360652125, 47.3936595559985, 29.414001362523454, 71.2541652504477, 0.10936805689269956, 0.11207854827914752, 0.07733315368886759, 0.17018697063992683, 0.7198540668634432, 0.13197109508979143, 514336.5344772667, 0.0005672287373026086, 183154.6936238231, 259552.936488891, 725669.3973340383, 2.989948091908702e-06, 7.960759912180226e-06, 2.900898663962107, 0.0015021043658794357, 507904.9085291984]",13625746.84540064,6.71172476,4894694.28583348
"[47.369532379882784, 0.3408499586320501, 33.27806251090284, 14.851869014597623, 67.75905993974281, 0.8277572862483153, 0.13580843223913885, 0.03260882510146487, 0.5326148229117398, 0.8111993225356545, 0.932039960153175, 585868.0697675342, 0.0007354440465566795, 951684.4663305358, 853425.888173767, 541738.9169507766, 1.5463804050400554e-06, 2.890860979420753e-06, 0.8783089780266105, 0.0024918869919271385, 594765.4602631003]",13644726.23676739,7.3377645,4894694.28583348
"[29.399242274764806, 0.4759971817862419, 95.92912908504644, 37.350277037680485, 53.707140448706944, 0.20999866494718925, 0.9211182595831355, 0.0606594913072708, 0.6423902191606976, 0.696234716003346, 0.4692721230566473, 852778.8705510772, 0.0005264719186706757, 799946.2901219057, 906370.2223890737, 854649.5278504624, 5.209143505189078e-06, 9.520191035513358e-06, 4.335884991188652, 0.004837655942804354, 506119.8276460252]",12527479.56380374,7.97036672,4894694.28583348
"[32.32818719728099, 0.47792436871757943, 43.54660826372505, 28.229752175949137, 81.3280153979461, 0.36441572322028004, 0.8965848147493841, 0.07937577918460018, 0.9304370276909183, 0.06684300522704566, 0.8724862029187868, 905683.5875583434, 0.0002681906210664324, 456496.78794814803, 644424.464479489, 666701.5222884722, 9.726094035726993e-06, 7.5198031983763075e-06, 2.8817478650815587, 0.007207112913021085, 402936.2857307006]",1222184.35431652,8.27361822,1222184.35431652
"[27.119682377069015, 0.2671982705978067, 48.15552470396891, 31.779119756433072, 70.95515984428985, 0.7279054137488833, 0.5054461137677155, 0.038358112479685375, 0.1663945345013842, 0.11227461032766296, 0.20392150020215127, 729496.5542954283, 0.0008785492149657424, 320163.20505937695, 469761.39386568207, 290023.2411731899, 2.6645604268461233e-06, 6.946205755421485e-07, 4.470298903034754, 0.009021416835969225, 316372.7645255815]",724556.075963,8.40549898,724556.075963
"[26.05060046585168, 0.41877808412429657, 55.31029551658928, 29.35338483674021, 27.297698091967696, 0.7590671434950548, 0.1037686727770488, 0.08923366734681365, 0.5371492250086305, 0.27483657292406094, 0.31698663553237627, 880373.5412668036, 7.886815462759255e-05, 603907.8314712833, 750392.7616903324, 797883.3295801562, 9.312933929507907e-06, 1.8911228299682056e-07, 4.250176218511333, 0.0033896513254795648, 179618.57050258515]",13212252.36719693,8.73739958,724556.075963
