params,sse,elapsed_time_s
"[0.06531052261694271, 0.3567348040607661, 0.19872749904924486, 0.11162172558137069, 0.14232072251301914, 0.0009377368071439755, 0.0014821028730894422, 0.0008635355909648143, 0.009736781428770788, 0.005671244798717864, 0.005174803946575984, 934852.3180496295, 9.943795753712865e-06, 169461.6251724401, 16796.085938253098, 215468.6083125877, 6.847121135117052e-06, 2.953716291151357e-06, 3.65368517060789, 0.002666590019530088, 720280.7549736878]",43653736030.72242737,0.51748514
"[0.06531053261694271, 0.3567348040607661, 0.19872749904924486, 0.11162172558137069, 0.14232072251301914, 0.0009377368071439755, 0.0014821028730894422, 0.0008635355909648143, 0.009736781428770788, 0.005671244798717864, 0.005174803946575984, 934852.3180496295, 9.943795753712865e-06, 169461.6251724401, 16796.085938253098, 215468.6083125877, 6.847121135117052e-06, 2.953716291151357e-06, 3.65368517060789, 0.002666590019530088, 720280.7549736878]",43653733382.63135529,0.57372332
"[0.06531052261694271, 0.35673481406076607, 0.19872749904924486, 0.11162172558137069, 0.14232072251301914, 0.0009377368071439755, 0.0014821028730894422, 0.0008635355909648143, 0.009736781428770788, 0.005671244798717864, 0.005174803946575984, 934852.3180496295, 9.943795753712865e-06, 169461.6251724401, 16796.085938253098, 215468.6083125877, 6.847121135117052e-06, 2.953716291151357e-06, 3.65368517060789, 0.002666590019530088, 720280.7549736878]",43653734369.28128815,0.63808465
"[0.06531052261694271, 0.3567348040607661, 0.19872750904924485, 0.11162172558137069, 0.14232072251301914, 0.0009377368071439755, 0.0014821028730894422, 0.0008635355909648143, 0.009736781428770788, 0.005671244798717864, 0.005174803946575984, 934852.3180496295, 9.943795753712865e-06, 169461.6251724401, 16796.085938253098, 215468.6083125877, 6.847121135117052e-06, 2.953716291151357e-06, 3.65368517060789, 0.002666590019530088, 720280.7549736878]",43653733381.29576111,0.70531034
"[0.06531052261694271, 0.3567348040607661, 0.19872749904924486, 0.11162173558137069, 0.14232072251301914, 0.0009377368071439755, 0.0014821028730894422, 0.0008635355909648143, 0.009736781428770788, 0.005671244798717864, 0.005174803946575984, 934852.3180496295, 9.943795753712865e-06, 169461.6251724401, 16796.085938253098, 215468.6083125877, 6.847121135117052e-06, 2.953716291151357e-06, 3.65368517060789, 0.002666590019530088, 720280.7549736878]",43653743861.11216736,0.77400088
"[0.06531052261694271, 0.3567348040607661, 0.19872749904924486, 0.11162172558137069, 0.14232073251301913, 0.0009377368071439755, 0.0014821028730894422, 0.0008635355909648143, 0.009736781428770788, 0.005671244798717864, 0.005174803946575984, 934852.3180496295, 9.943795753712865e-06, 169461.6251724401, 16796.085938253098, 215468.6083125877, 6.847121135117052e-06, 2.953716291151357e-06, 3.65368517060789, 0.002666590019530088, 720280.7549736878]",43653742171.56221008,0.84135056
"[0.06531052261694271, 0.3567348040607661, 0.19872749904924486, 0.11162172558137069, 0.14232072251301914, 0.0009377468071439755, 0.0014821028730894422, 0.0008635355909648143, 0.009736781428770788, 0.005671244798717864, 0.005174803946575984, 934852.3180496295, 9.943795753712865e-06, 169461.6251724401, 16796.085938253098, 215468.6083125877, 6.847121135117052e-06, 2.953716291151357e-06, 3.65368517060789, 0.002666590019530088, 720280.7549736878]",43653714080.80707550,0.90767956
"[0.06531052261694271, 0.3567348040607661, 0.19872749904924486, 0.11162172558137069, 0.14232072251301914, 0.0009377368071439755, 0.0014821128730894422, 0.0008635355909648143, 0.009736781428770788, 0.005671244798717864, 0.005174803946575984, 934852.3180496295, 9.943795753712865e-06, 169461.6251724401, 16796.085938253098, 215468.6083125877, 6.847121135117052e-06, 2.953716291151357e-06, 3.65368517060789, 0.002666590019530088, 720280.7549736878]",43653769721.95954895,0.97289395
"[0.06531052261694271, 0.3567348040607661, 0.19872749904924486, 0.11162172558137069, 0.14232072251301914, 0.0009377368071439755, 0.0014821028730894422, 0.0008635455909648144, 0.009736781428770788, 0.005671244798717864, 0.005174803946575984, 934852.3180496295, 9.943795753712865e-06, 169461.6251724401, 16796.085938253098, 215468.6083125877, 6.847121135117052e-06, 2.953716291151357e-06, 3.65368517060789, 0.002666590019530088, 720280.7549736878]",43653768742.91590881,1.03851175
"[0.06531052261694271, 0.3567348040607661, 0.19872749904924486, 0.11162172558137069, 0.14232072251301914, 0.0009377368071439755, 0.0014821028730894422, 0.0008635355909648143, 0.009736791428770788, 0.005671244798717864, 0.005174803946575984, 934852.3180496295, 9.943795753712865e-06, 169461.6251724401, 16796.085938253098, 215468.6083125877, 6.847121135117052e-06, 2.953716291151357e-06, 3.65368517060789, 0.002666590019530088, 720280.7549736878]",43653761598.61916351,1.10537076
