params,sse,elapsed_time_s
"[0.1994443648202352, 0.297834263039105, 0.3021852680925881, 0.41426420125971697, 0.2393196548640184, 0.004964240865833179, 0.008123147842968114, 0.009968211955987221, 0.009260553724020976, 0.007403492940055563, 0.005345145590091364, 709694.229827938, 2.7211605215212477e-06, 968267.2021683801, 225320.71992973136, 540920.5674377877, 8.744416607482991e-06, 2.278020268025451e-06, 1.3373405602996862, 0.004992041291695528, 799990.2013099904]",14488405.15538317,0.57524562
"[0.13063513185508355, 0.3671489717820614, 0.10725327983967697, 0.25133180640625286, 0.45419422223048983, 0.007134680686293997, 0.006678891152089536, 0.006809961144475169, 0.003524020911060187, 0.0043818997209712635, 0.0028179203100126525, 406849.319651577, 2.8208935218226774e-06, 695886.5910207161, 507447.45618469274, 134123.33451303284, 6.455197015322148e-06, 5.260311471333206e-06, 3.8103156117888073, 0.0001336823988936862, 326914.27108695684]",3778533071419.08447266,0.64509153
"[0.1235488389104751, 0.18211744325579637, 0.37583855668605837, 0.3825305324430624, 0.1815339829551841, 0.0026537406554594293, 0.005871745869181703, 0.0001706084608061653, 0.00733102258314457, 0.00026902575518787674, 0.006478013157355528, 914169.011637475, 7.628146397871241e-06, 374555.06320979237, 608802.9292448197, 272079.6748898332, 2.884540683517893e-06, 2.9677114798935298e-06, 2.103774121324121, 0.005298121643641333, 525003.0360794512]",16307494975.65592766,0.71762514
"[0.47435589103421544, 0.38090841402394354, 0.2182243072681921, 0.1218694977653294, 0.13867181675984241, 0.003077057171262933, 0.006114508839834983, 0.0005262301261860071, 0.00802582936489974, 0.008062167522669824, 0.004867806422258378, 59012.233030096446, 2.134016596042335e-06, 18400.274346234968, 16227.835425852643, 75815.08792013844, 8.429843341953253e-06, 9.175474355052284e-06, 0.6532918008449495, 0.0007944162981729822, 943016.4906970315]",13117368.06666575,0.79288864
"[0.020827338105834623, 0.34307563374083444, 0.048315264677888825, 0.10494562301223455, 0.15328746916056102, 0.008009727259510128, 0.0005593829348896339, 0.0011707119148073228, 0.008497239343217718, 0.00947143241033395, 0.005886843628266959, 149624.05058903393, 4.694363460993475e-06, 256111.40202715652, 790117.242544075, 517540.0613660402, 5.308546749015172e-06, 1.3014582638711516e-06, 1.8703305665320713, 0.009922054370987152, 59702.03082980492]",14443282.11568666,0.85854173
"[0.40481777816719705, 0.15828972740042363, 0.44264483734328824, 0.17643691466813682, 0.0666290730903133, 0.0068499279932056805, 0.0033881918520968684, 0.007542578536146841, 0.003199092092399065, 0.001984808417080089, 0.00023043487035846866, 789086.1453359015, 8.61709879308565e-06, 268814.684546535, 265195.2836734038, 161141.08101801277, 9.831745345657638e-06, 3.257947532546227e-06, 2.1368152634724895, 0.0005316124697578626, 614963.4036151489]",5154467154.68361187,0.92906690
"[0.4851951891585881, 0.057016259660921435, 0.39748528439664976, 0.02476019968460492, 0.07724431963081918, 0.006511506003937015, 0.0001826815270061921, 0.0058002246040979874, 0.0027844013049913015, 0.0012108087349519167, 0.006874376170191023, 178319.51938947992, 8.567642157142493e-06, 629785.0760758022, 211986.93461050137, 766716.397089726, 1.741695233786381e-06, 7.163395690084671e-06, 1.0461339119062223, 0.007377708494322039, 497109.00797995017]",12974622.69208467,0.99699450
"[0.39730385739836105, 0.21688615347028817, 0.08816109123333297, 0.0650721986538715, 0.2708600308817797, 0.006015048267400009, 0.008333797406649097, 0.0031010366692342402, 0.00824082643346789, 0.0032680390003995306, 0.00041941624767681063, 969257.1201069026, 6.027736134360646e-06, 558983.5125621813, 748259.3134691959, 356586.12083493284, 5.850587513619348e-06, 6.21861319261563e-07, 1.7115540626605388, 0.009206224638296413, 198795.12206768245]",3620260713.84556293,1.06097984
"[0.32601713778004693, 0.44158543333738526, 0.47765469844252334, 0.43337531564440956, 0.4260209746571819, 0.0004434992723467301, 0.004316629956610618, 0.0025756569056127466, 0.003392367572056521, 0.004898468558863996, 0.005125455218188792, 264395.1966180207, 9.896843153872208e-06, 816818.8866429301, 291196.9309116739, 602584.4442774658, 7.289729414562312e-06, 5.811229853192552e-06, 1.5798966427630494, 0.004784607439721751, 964622.5350164792]",15678966.94699425,1.13441849
"[0.2633753518964281, 0.46442582334306126, 0.28357920712875545, 0.15158445527845338, 0.013651321089114122, 0.008703648745358929, 0.0009786312430554221, 0.006484390991932902, 0.0030058653852901777, 0.005709451829168217, 0.0035096133442724282, 444337.35599025886, 5.108851017745572e-06, 839475.8810239196, 329328.64252894424, 962849.9495078374, 8.811242055534018e-07, 4.077234203663622e-06, 3.9748146089915286, 0.004385398842218378, 105711.29920932285]",1263937409.86401606,1.20813584
