params,sse,elapsed_time_s
"[0.2416106721057043, 0.07187552787582874, 0.032357876246144425, 0.1677181508494494, 0.399328777417393, 0.009020599775471679, 0.002552469245172674, 0.005422476480028367, 0.0005137393787429642, 0.008815008911902964, 0.0031770269757709327, 803746.4048614666, 7.585934892812515e-06, 631271.2756140261, 63739.55991265333, 871838.15081287, 6.1003536085040425e-06, 2.7838154312816818e-06, 4.38673941326749, 0.0007934222531501627, 75126.91266065634]",1253150999342685.25000000,0.52222443
"[0.3823509053015513, 0.31039750939099625, 0.4147019510915779, 0.43269586927601833, 0.09048232071840487, 0.008014034755717686, 0.00908940242483138, 0.0016485082397194742, 0.0052247673583790235, 0.003619825903991204, 0.0051145045505923085, 985554.8984402254, 3.296160067404114e-06, 909055.0594907439, 99059.3264881717, 465268.88421552954, 4.940923838317421e-06, 3.5916224176164777e-06, 2.7537378512528616, 0.003929385078471841, 350949.2523643348]",2617867851.20408916,0.59208083
"[0.3328408118461968, 0.1455758785912896, 0.31893403388027397, 0.07438024691850693, 0.37265810511862646, 0.008862658927891015, 0.0031587896545497585, 0.005636230187552433, 0.0070407489127437845, 0.0052727758068706046, 0.0015680429166033344, 874657.1340549723, 7.696343565846617e-06, 966917.1043685836, 136874.45582050137, 228887.82821686025, 9.212981390301872e-07, 9.000667373988468e-06, 0.5523053193391714, 0.00021882001914263918, 560776.141652872]",12689860.41582941,0.66791558
"[0.4195353970338755, 0.2509638251252812, 0.24117588827070194, 0.04445799550173098, 0.4581695818159273, 0.001923321741893326, 0.0075920187052715025, 0.0027721925634557635, 0.00016604822875787958, 0.005163803410433418, 0.00692327588205731, 833953.4618069752, 2.9995599913582046e-06, 12883.358841840942, 883479.2054423204, 723424.4258220206, 9.384403809573968e-06, 2.8965144303303875e-06, 1.1881586251138225, 0.006753006148293324, 540288.0863434344]",18630337.48171186,0.74341464
"[0.48192574260279714, 0.06536527819503309, 0.19523026381759723, 0.34098934956917304, 0.17657232011558777, 0.0021231834845287607, 0.0007475458590839461, 0.007266268774319448, 0.002187782370512532, 0.0021423039441773135, 0.001674377124001964, 574128.7319101582, 4.8525191771849735e-06, 350424.8973095672, 949318.7792401041, 990704.4770558251, 8.32669950532648e-06, 4.854699998118032e-06, 1.544731940829214, 0.0038261031408431566, 944250.8141876996]",3110842630.29148865,0.81436253
"[0.1963070710188017, 0.48422439575271903, 0.23044642526948197, 0.09393020145352153, 0.33492128821196365, 0.006973807693103057, 0.005107609969319416, 0.003838877869991568, 0.004711756425153835, 0.0009375610986357609, 0.007747683970526974, 793754.5145520346, 1.38348819374042e-07, 890434.8404253649, 842150.4507516884, 190754.09113902948, 1.9727530939130947e-06, 5.2980784944074375e-06, 1.6466288672127751, 0.004330091292600486, 413285.18913923134]",17478288.07406595,0.88068223
"[0.18080422251799663, 0.15597537291931735, 0.0546190752791587, 0.49415960640848433, 0.4059558470873485, 0.004262364668640789, 0.009991485180461904, 0.004678010881457635, 0.004601659470009239, 0.0016719545214663634, 0.004591269507416119, 505031.39642866503, 5.4228408359611715e-06, 524539.697655573, 154388.57420750216, 810088.1279910695, 2.3839278452038883e-06, 9.251554758537195e-07, 3.446794382963355, 0.009399739633172999, 154260.57462714685]",689648472684820.37500000,0.95408988
"[0.20101541501645515, 0.26492816953114096, 0.04771420375557239, 0.00935145935608775, 0.29123081863888556, 0.005031883222102287, 0.004448414953146433, 0.001420688214150283, 0.006682979794446498, 0.004469050465812567, 0.0012249581243711429, 667276.8877767262, 6.473128114105738e-06, 769496.2987537447, 319990.9001347977, 926161.0592538392, 9.514460397306925e-06, 9.414252394935796e-06, 2.3902591409832765, 0.008487958518949092, 777702.3128024283]",139122803.05965737,1.02073145
"[0.0472792393694383, 0.36383872168960263, 0.011776601331547898, 0.22606215170866203, 0.24664427393823066, 0.0082958858231553, 0.0011186873677851799, 0.009364172475432373, 0.005526121212328808, 0.004928026391410139, 0.0035374443952638003, 172881.5412901234, 1.219136849233791e-06, 723699.5239935664, 976893.8975648736, 220061.66004069697, 9.149228114628337e-06, 3.92151783324428e-06, 1.92540758014801, 0.009933111718645585, 186469.92938882587]",1095651889.25434351,1.08847427
"[0.0031042683270592892, 0.05226437975199109, 0.4019561772806721, 0.3369354452226239, 0.27489730251235067, 0.0051018912447546045, 0.0039387683235121386, 0.000730607809667189, 0.008453169523440452, 0.0018928465474859837, 0.00604037032932466, 354660.66188375506, 7.378644511251007e-06, 74323.6430634243, 684011.0686496538, 393736.0402280093, 1.260051794917089e-06, 5.486040597319753e-06, 0.7706226947637416, 0.0014624516975174048, 863445.4359288239]",38020471.45112579,1.14905763
"[0.289746954069355, 0.034070987297551814, 0.3847357666651205, 0.487564360183937, 0.4773952134863385, 0.002993359939064639, 0.0021821676830868046, 0.006983610149791242, 0.00238876431206856, 0.0034484927954873887, 0.007114645034129608, 9303.355304711817, 6.725769772073133e-06, 370200.7261246324, 28717.221364757275, 969575.3728121859, 4.56933797721491e-06, 1.364676321178476e-06, 3.3560842637362986, 0.0004961023801398588, 490018.2541999216]",62800736689.25440216,1.21783543
"[0.05337417571841967, 0.4580137679207452, 0.4648331131035965, 0.3657587055708798, 0.10836733534466308, 0.009362549057243099, 0.005398359666417851, 0.004082015920089594, 0.003120668725743236, 0.0007202683326248284, 0.0025700119767149187, 529670.1391800729, 5.858847022470971e-06, 988780.5929450371, 422847.90809553076, 899575.5145427964, 2.6680993415776214e-06, 3.3804006153845424e-06, 2.613555233027709, 0.0016062855742206823, 51049.04844646448]",27922070384.44971085,1.29015851
"[0.46236036092474897, 0.08950494649443315, 0.2997101234954377, 0.0510712722751616, 0.20543249341220454, 0.004770610901900335, 0.005811852636083745, 0.0009448849898295865, 0.003928085585623971, 0.0030909106879975553, 0.0019622640445668303, 417472.67047743703, 2.5836241956425744e-07, 273978.961322101, 545757.9511476947, 444034.943255401, 7.210161739512318e-06, 1.1746631388295234e-06, 1.0163501574178526, 0.00279520347764888, 223711.26941819765]",13800596.40694734,1.36141968
"[0.03610803265786424, 0.32582830241776983, 0.2718408120117565, 0.06923570010766171, 0.1992131579177586, 0.006615905723431114, 0.0003950394280457142, 0.009162082855132791, 0.000820889983207221, 0.008318297065273199, 0.00014366032038029363, 692195.6556957733, 4.178190727807666e-06, 43738.05859411085, 982684.1957351689, 628743.3867411467, 7.544787408660359e-06, 4.4057113448774724e-06, 4.899254296751151, 0.00962745697657192, 367516.57507917733]",1400611974773104.25000000,1.43081808
"[0.137773152351501, 0.43415513152110796, 0.18478935214148964, 0.3200816075614735, 0.3055393711790839, 0.003114532009780565, 0.008092184752786455, 0.0016161701531254553, 0.003424111570745695, 0.00550636100712438, 0.009795573701945401, 66277.43984957885, 1.1021061228914227e-06, 832326.9076958392, 931601.0793634069, 830447.1695157386, 1.588503331841438e-06, 3.6209307813952036e-06, 1.2721149447451285, 0.006304704044884746, 837935.1071346399]",13111384.38961244,1.50145221
"[0.47123878599276325, 0.23330195963916414, 0.28767232857781555, 0.3710939094492951, 0.011708016266219068, 0.008522510956689518, 0.006776834970825786, 0.008442704866060434, 0.00821710952982402, 0.005653579123652179, 0.002843375234331704, 118459.77657933661, 7.813608354532987e-06, 474378.9598023091, 283820.12739010004, 82799.64372817945, 5.368998071259273e-06, 5.73585499041504e-06, 3.833883993926719, 0.00588471873016914, 466010.0390882312]",795583092.80794215,1.55361962
