params,sse,elapsed_time_s
"[0.3475364947788493, 0.3671480734772929, 0.05230588485146314, 0.35922175973807036, 0.2942049957456031, 0.005499745015691266, 0.009368795587473413, 0.005611025821160719, 0.006777556065154605, 0.0003658282630546327, 0.005908109133106694, 657033.0548584198, 5.917560367997205e-06, 306683.3926231068, 611583.152103944, 787357.5783833163, 8.008506296691765e-06, 7.665723648502537e-06, 3.794753765022798, 0.006200923991195421, 433137.47860989644]",634769682902189.25000000,0.52622557
"[0.15523445092403992, 0.22136681799908922, 0.13261211621469784, 0.03728171545985241, 0.3109470732038968, 0.006342759842687681, 0.0041206357492439595, 0.006197665745617736, 0.007207300375430279, 0.00976202232538917, 0.00743599451493603, 106493.1303932313, 9.230922582541836e-06, 227188.56348842804, 691899.9651312846, 229745.46927388833, 2.9102998515237e-07, 8.429148826615457e-06, 2.6205632450456786, 0.008833336458226605, 327792.8886658251]",18768549.66963973,0.57936406
"[0.032174732303192254, 0.015504420011376693, 0.003571743863018565, 0.11699313650725339, 0.2350369432458016, 0.004611187768578236, 0.0006740606868003416, 0.005813317778145728, 0.008871014003675574, 0.005751626737065453, 0.001264350904728458, 823314.0062725638, 4.3286579921307334e-06, 580568.371963435, 488209.94390245486, 524729.8654823225, 7.920642567175774e-06, 4.766005251588739e-06, 3.1845400686426353, 0.0006581211672062647, 307993.09726578573]",103256589852038.21875000,0.65149188
"[0.37899479777743794, 0.18012109161911416, 0.09207836032775767, 0.4190868829318529, 0.3856086604898379, 0.002181277282529374, 0.002749186063140055, 0.004327701118002083, 0.007834406057541664, 0.004505421474316072, 0.00550768116692129, 627691.7918101677, 3.9047910119769254e-06, 20802.69334611066, 935473.931984944, 66312.83531130293, 9.889091683556207e-06, 3.198406044544077e-06, 2.543346500019464, 0.009618420946790485, 804328.2719811149]",535205279287.28588867,0.70762610
"[0.26011181737563144, 0.1673667029666692, 0.3400620445630248, 0.23199360523964901, 0.13925742775283248, 0.005830623874602587, 0.005251587098047371, 0.006329271893996373, 0.005580958186185393, 0.009198295348866507, 0.0027584705384245344, 192759.95093287175, 5.499808538546518e-06, 679896.3042413034, 857055.0383199563, 735828.6892580834, 8.912987197154012e-06, 2.147399787411289e-06, 2.874800509115864, 0.00677548434410322, 501857.1590643318]",395549795.01947236,0.76258707
"[0.08080091911760123, 0.30959624569429534, 0.2881214934056418, 0.21465539839927347, 0.41238110430745506, 0.002661323202197772, 0.0008554090684828839, 0.0015511126957835528, 0.0049175992298070665, 0.002693141070456215, 0.009429472380255233, 324192.4792024657, 7.591864117753365e-06, 567.2234071428345, 827724.6702728752, 718305.8559276015, 2.556465230677125e-06, 1.484373333903655e-06, 4.605292389480472, 0.007733572511852874, 903917.9078581562]",16293579685064388.00000000,0.83342981
"[0.2919679305356263, 0.18484759806799872, 0.3722034134704961, 0.49594401075836037, 0.08067492644518907, 0.003544178485245645, 0.008818395799428011, 0.000638246449280777, 0.00012322685473714534, 0.007315243316866116, 0.0078679858328392, 256222.48568237034, 6.995714630769996e-07, 174297.02007340986, 437946.6014236196, 919944.2709611789, 8.420213364031052e-06, 8.667153317855843e-06, 0.6615480441500143, 0.005592951901842578, 870701.0449581881]",13106723.59503228,0.90786910
"[0.00231531033983796, 0.338984920227244, 0.11071182954666435, 0.45061033144339335, 0.48756584564403066, 0.0027451251918186176, 0.0016127006885123152, 0.003294232654443389, 0.006022790612170745, 0.003372946755719128, 0.0009278903300656714, 127557.73823297818, 1.0703794642605217e-06, 382234.1553027259, 275247.47830227134, 217014.42004197094, 9.122756733944846e-06, 2.959481360917142e-07, 3.65355241151715, 0.0013453198940479496, 25328.62587170876]",90348242586456.85937500,0.97483563
"[0.010762556632431869, 0.2975252458040417, 0.48741797836099643, 0.09617881703268666, 0.24729875412587687, 0.004723081529724764, 0.002485560643677732, 0.004795451212985331, 0.008709446358920413, 0.0007578395364379491, 0.003135857644350355, 781746.9506698016, 6.456167782356949e-06, 82448.22844137985, 317832.92376759404, 616123.1214570728, 5.962722957243983e-07, 6.837301964206757e-06, 0.8633463204374765, 0.004651229777836371, 464268.50562985626]",29139087.27484357,1.03659391
"[0.36285896632670556, 0.08133721392409009, 0.0777188491221386, 0.07327937593866732, 0.1779481454141225, 0.007014945426391137, 0.0021304495955847516, 0.009991599618690792, 0.0011494802962947906, 0.0030138744319889318, 0.0029380027443781692, 762193.1199888808, 9.603671057757576e-07, 130720.4490116294, 332965.7211580892, 476244.763024234, 5.110164436625144e-06, 7.729102606631173e-07, 4.838089325750729, 0.0025522653149576803, 234413.95120478864]",1195504521078483.75000000,1.10586047
