params,sse,elapsed_time_s
"[0.43755426366349665, 0.03100193810083435, 0.3382686893584478, 0.17852887880992308, 0.4465546064864464, 0.0016383528331751988, 0.007095251742930989, 0.001420099202957434, 0.007248530744006474, 0.006068090163161387, 0.008606437420594863, 329237.75969794753, 4.783851115450057e-06, 14939.416734697716, 491712.9129794192, 131014.58479517818, 8.308064311129409e-06, 8.016482163165711e-06, 2.456710601952006, 0.006992797738264662, 806609.1315398581]",43780633030.92668152,0.51825023
"[0.3606732791535137, 0.24103111935431693, 0.1315663025007645, 0.31953708659772306, 0.2608724057119579, 0.0039314504069272145, 0.0036894319425859914, 0.00952078840485686, 0.00797656079296735, 0.003506991924774851, 0.0005153347402726351, 404482.7558397426, 5.691713293592264e-07, 717341.2339575067, 444783.02545742586, 379657.4659832457, 1.2196689838765387e-06, 6.576409445070649e-06, 2.155990074302336, 0.00635303660449373, 233598.74674742273]",106523580123.36410522,0.59763193
"[0.3284692397470796, 0.46223397581508185, 0.3010538993733166, 0.45275857489520654, 0.4840131549722051, 0.00966113213368088, 0.0039538544559107915, 0.0003369051969812102, 0.009622595393710385, 0.004400037198712224, 0.0017967794342401064, 641096.5298418658, 2.1365288031028503e-08, 110569.00944800416, 544030.0415338401, 205214.48699322267, 5.214936628992838e-06, 1.9347568280551673e-07, 4.199165852224219, 0.008118975478161745, 291091.6302952989]",774874950160072.50000000,0.67599368
"[0.0635692664608467, 0.32401139654881733, 0.47565900214365786, 0.4871018395860755, 0.3509625473770723, 0.004095875509766478, 0.003643712210867915, 0.005342509905396411, 0.006878846371571517, 0.003687946249397294, 0.0010525163436383269, 235262.0636550942, 9.222430977343022e-06, 646137.978467362, 98726.07276719723, 835803.8444045554, 2.369899341143781e-06, 6.3881373777428016e-06, 4.3981331022114585, 0.0018205921456863853, 586205.9182602831]",115926011313410.21875000,0.74482036
"[0.28939373196070606, 0.05173661331476916, 0.21333122429441795, 0.3822961871429265, 0.2342015852788552, 0.008523370328262099, 0.00580378259632854, 6.146979959329235e-05, 0.007595202197009365, 0.0059367743618850746, 0.003209834809194617, 777854.3408697633, 3.067588311957e-06, 342289.990233162, 710805.7365841364, 964111.7614005288, 3.234857281027857e-06, 5.69722092657152e-06, 1.2402053630784313, 0.007367996620207889, 517045.70745677646]",438242993.06732726,0.82060742
"[0.1384708384760562, 0.030399271358536477, 0.41936862978385453, 0.21277612342308602, 0.12134581622610512, 0.003850663597195901, 0.0017392560855958759, 0.0054672456353865055, 0.005113116991849817, 0.0053471973007811185, 0.0027393819039362452, 426164.0145085735, 3.357638475554414e-06, 804967.827368816, 76246.14315759225, 799316.345725066, 8.81444056597686e-06, 4.787111910517086e-06, 1.6522999060758012, 0.007216920063984698, 479847.33710424893]",361644515.52201283,0.88470745
"[0.3489111857328827, 0.17111574111572164, 0.043501658653422884, 0.14630376432787157, 0.2501842436044751, 0.005875985777199165, 0.004755990809891645, 0.006447093313181052, 0.006336168552172684, 0.0034504838384039724, 0.004413324148331943, 964207.2953525077, 7.647554257607936e-07, 697026.7319014501, 151900.15670934858, 634806.4661596523, 5.541080661682843e-07, 4.247084953130273e-06, 3.1577586269888482, 0.0014868315930841012, 718061.5470578449]",358298625901.18560791,0.94330287
"[0.1573981995920194, 0.13155590227756736, 0.27587073141080126, 0.36244235066463404, 0.15601358960110764, 0.007741624551559514, 0.002894570080317404, 0.003370568624069068, 0.005337804907092405, 0.00018621649558895454, 0.008399381079106847, 378083.58026123577, 7.155630676951604e-06, 619983.4956083201, 46429.70438935391, 488478.82047970186, 1.4146819610169004e-07, 1.5246586903566467e-06, 4.81631242375778, 0.009920610451501364, 83266.01573390975]",15271217694447276.00000000,1.00746489
"[0.4197018914719017, 0.433535063832047, 0.28330352364374256, 0.407899623335131, 0.36717798096697624, 0.004618438272330905, 0.0019679495410015136, 0.0051505103115669125, 0.00898422959096157, 0.004200774958970326, 0.0037823683502077204, 60356.58322790136, 7.880052023461542e-06, 170510.10813745015, 610259.6839649817, 528527.3731904172, 2.611182536667214e-06, 9.12389590055902e-06, 2.92485237310528, 0.005805457480010299, 259924.07697426598]",11951135090.45166397,1.07254219
"[0.4480348233360653, 0.33414073538747924, 0.2077194628838897, 0.1619767842520618, 0.3006837788629067, 0.0024517825762269737, 0.006474411294339221, 0.003500346839263805, 0.005447400304963458, 0.004814588840077144, 0.007459701408766783, 793381.5046243214, 4.565647884496603e-06, 154893.72525520093, 421293.7200426334, 910431.2849387194, 4.318672714598221e-06, 8.826768496847308e-06, 1.772837489209497, 0.0052684268690319485, 899559.0243834303]",44133726.22476470,1.12891674
