params,sse,elapsed_time_s
"[0.24434509846222177, 0.025243383685195315, 0.42799227344654295, 0.026149601154946692, 0.34424018972076253, 0.005809068155171502, 0.0018057443211776268, 0.0059284685931268455, 0.004559022492036712, 0.009727164778893623, 0.0025025445686856747, 461910.5011120437, 6.70598015217407e-06, 211650.13944193852, 696835.4901912842, 546547.4603082966, 8.660923444500825e-06, 5.97290126539318e-06, 4.084451416957327, 0.007403097929625691, 249710.36383721043]",2412052159490.02441406,0.02780724
"[0.24434510846222177, 0.025243383685195315, 0.42799227344654295, 0.026149601154946692, 0.34424018972076253, 0.005809068155171502, 0.0018057443211776268, 0.0059284685931268455, 0.004559022492036712, 0.009727164778893623, 0.0025025445686856747, 461910.5011120437, 6.70598015217407e-06, 211650.13944193852, 696835.4901912842, 546547.4603082966, 8.660923444500825e-06, 5.97290126539318e-06, 4.084451416957327, 0.007403097929625691, 249710.36383721043]",2412052111321.46484375,0.05152750
"[0.24434509846222177, 0.025243393685195317, 0.42799227344654295, 0.026149601154946692, 0.34424018972076253, 0.005809068155171502, 0.0018057443211776268, 0.0059284685931268455, 0.004559022492036712, 0.009727164778893623, 0.0025025445686856747, 461910.5011120437, 6.70598015217407e-06, 211650.13944193852, 696835.4901912842, 546547.4603082966, 8.660923444500825e-06, 5.97290126539318e-06, 4.084451416957327, 0.007403097929625691, 249710.36383721043]",2412050902210.32275391,0.07523322
"[0.24434509846222177, 0.025243383685195315, 0.42799228344654294, 0.026149601154946692, 0.34424018972076253, 0.005809068155171502, 0.0018057443211776268, 0.0059284685931268455, 0.004559022492036712, 0.009727164778893623, 0.0025025445686856747, 461910.5011120437, 6.70598015217407e-06, 211650.13944193852, 696835.4901912842, 546547.4603082966, 8.660923444500825e-06, 5.97290126539318e-06, 4.084451416957327, 0.007403097929625691, 249710.36383721043]",2412052115765.36914062,0.09966874
"[0.24434509846222177, 0.025243383685195315, 0.42799227344654295, 0.026149611154946694, 0.34424018972076253, 0.005809068155171502, 0.0018057443211776268, 0.0059284685931268455, 0.004559022492036712, 0.009727164778893623, 0.0025025445686856747, 461910.5011120437, 6.70598015217407e-06, 211650.13944193852, 696835.4901912842, 546547.4603082966, 8.660923444500825e-06, 5.97290126539318e-06, 4.084451416957327, 0.007403097929625691, 249710.36383721043]",2412054004645.25634766,0.12398529
"[0.24434509846222177, 0.025243383685195315, 0.42799227344654295, 0.026149601154946692, 0.34424019972076253, 0.005809068155171502, 0.0018057443211776268, 0.0059284685931268455, 0.004559022492036712, 0.009727164778893623, 0.0025025445686856747, 461910.5011120437, 6.70598015217407e-06, 211650.13944193852, 696835.4901912842, 546547.4603082966, 8.660923444500825e-06, 5.97290126539318e-06, 4.084451416957327, 0.007403097929625691, 249710.36383721043]",2412052299653.98193359,0.14812732
"[0.24434509846222177, 0.025243383685195315, 0.42799227344654295, 0.026149601154946692, 0.34424018972076253, 0.005809078155171502, 0.0018057443211776268, 0.0059284685931268455, 0.004559022492036712, 0.009727164778893623, 0.0025025445686856747, 461910.5011120437, 6.70598015217407e-06, 211650.13944193852, 696835.4901912842, 546547.4603082966, 8.660923444500825e-06, 5.97290126539318e-06, 4.084451416957327, 0.007403097929625691, 249710.36383721043]",2412051415617.72216797,0.17224717
"[0.24434509846222177, 0.025243383685195315, 0.42799227344654295, 0.026149601154946692, 0.34424018972076253, 0.005809068155171502, 0.0018057543211776267, 0.0059284685931268455, 0.004559022492036712, 0.009727164778893623, 0.0025025445686856747, 461910.5011120437, 6.70598015217407e-06, 211650.13944193852, 696835.4901912842, 546547.4603082966, 8.660923444500825e-06, 5.97290126539318e-06, 4.084451416957327, 0.007403097929625691, 249710.36383721043]",2412053939306.89404297,0.19654393
"[0.24434509846222177, 0.025243383685195315, 0.42799227344654295, 0.026149601154946692, 0.34424018972076253, 0.005809068155171502, 0.0018057443211776268, 0.005928478593126845, 0.004559022492036712, 0.009727164778893623, 0.0025025445686856747, 461910.5011120437, 6.70598015217407e-06, 211650.13944193852, 696835.4901912842, 546547.4603082966, 8.660923444500825e-06, 5.97290126539318e-06, 4.084451416957327, 0.007403097929625691, 249710.36383721043]",2412053449681.84228516,0.22103310
"[0.24434509846222177, 0.025243383685195315, 0.42799227344654295, 0.026149601154946692, 0.34424018972076253, 0.005809068155171502, 0.0018057443211776268, 0.0059284685931268455, 0.004559032492036712, 0.009727164778893623, 0.0025025445686856747, 461910.5011120437, 6.70598015217407e-06, 211650.13944193852, 696835.4901912842, 546547.4603082966, 8.660923444500825e-06, 5.97290126539318e-06, 4.084451416957327, 0.007403097929625691, 249710.36383721043]",2412053460487.72363281,0.24476743
