params,sse,elapsed_time_s
"[0.35186293315272243, 0.16785027000801805, 0.022368119568746278, 0.028780757973887055, 0.21787915469692015, 0.009967422386522574, 0.00935891791353281, 0.009917761963245285, 0.009806804716340031, 0.007887557107423337, 0.004176636927687251, 856941.4700761369, 5.180483406449035e-06, 766631.5901490224, 163733.83879072173, 529941.1163151428, 9.081081123806418e-06, 3.4312773374842038e-06, 2.182283125579761, 0.003041426654956578, 168901.41701718228]",299235064.36435598,0.50020456
"[0.2356197070755614, 0.00072040599380091, 0.41140849777826627, 0.06893754589526072, 0.006443360478791465, 0.00753334202343417, 0.008518325114111219, 0.00673970725801259, 0.007665256328916251, 0.008772882676892586, 0.00706106863236548, 744741.3022951884, 8.504403972669949e-06, 802409.3331715601, 154019.59836262927, 605301.4782769122, 4.023399047555711e-06, 2.727335836218487e-06, 1.6679332290757045, 0.001484990694539948, 93764.86509658204]",11028920.61005922,0.54756641
"[0.3606019023338457, 0.012130990971449769, 0.31488902762313353, 0.19783634093289876, 0.3488746800269192, 0.008507853249205308, 0.0001018255753470971, 0.008836609474332588, 0.004237314518088781, 0.001007705401847782, 0.00788392930617348, 662468.5642886218, 9.95967910442868e-06, 847638.0881988282, 137955.60547793747, 479251.7049692676, 8.170429484006925e-06, 7.641551761847634e-06, 2.425032020671447, 0.008588542042718179, 120505.78953556983]",1407011926679.20971680,0.61632347
"[0.46768265281846366, 0.001671935991827673, 0.4037365884105228, 0.06841121179207718, 0.1494897739456605, 0.00998204120385832, 0.005199583080760106, 0.006614937851347679, 0.009998208505383433, 0.005605609358783719, 0.008069412300263217, 768418.5031030389, 5.088662808525236e-06, 896907.8344126215, 207712.77936044216, 540697.7166759968, 9.179283955580923e-06, 5.235822182225479e-06, 0.8525337747935384, 0.004030148544576901, 88772.5440949058]",11393639.93430811,0.67170644
"[0.3924587152373919, 0.04857469271485055, 0.4591882963377677, 0.010319378752733487, 0.06571665574013913, 0.0033352223973492235, 0.007061994266502197, 0.0024370945410143703, 0.0033261502609341527, 0.0038976717270872386, 0.009882635461253965, 811332.7286719596, 8.32149922980171e-06, 954050.245211676, 174685.69357898858, 565974.6793616199, 9.0729430211983e-06, 5.074690190759917e-06, 2.1724114894936486, 0.002416730044490029, 84839.78076520702]",13021048.01492992,0.73325491
"[0.4927560775727665, 0.13290223701202575, 0.229460990220981, 0.3294585892699554, 0.48012828332180163, 0.0013478188314186876, 0.006825591281249032, 0.009492716553636418, 0.008573916027022824, 0.0034990599192867766, 0.009607977621105969, 709938.1428681768, 6.401878060851789e-06, 772136.3264369203, 103520.82800106138, 434494.8637973565, 9.453541118570165e-06, 8.582249230336529e-06, 2.6164530959598937, 0.00305931338488656, 118474.01943441357]",108568279805.82180786,0.80183554
"[0.30648455412852615, 0.20619254608839632, 0.13926946677567995, 0.17675601898948196, 0.01312592736332405, 0.0018627543883251061, 0.0017907786813981463, 0.008510819899258705, 0.005329619183680608, 0.008219290182619373, 0.008585274407623458, 683251.6516557232, 7.453666050079001e-06, 815566.4687022798, 207732.07930538512, 592263.0069512563, 9.712101005246587e-06, 6.911159817444324e-06, 1.5149294716957347, 0.0031364803787021197, 34547.279403480024]",13034266.08705004,0.86418509
"[0.2496176831357752, 0.012006109180718493, 0.000500948056399119, 0.12272748213460039, 0.0577643947107512, 0.005371798491906482, 0.002058762117513026, 0.004487894228779291, 0.007452955804433021, 0.005060001548800208, 0.0012627848662134793, 723180.301243308, 8.987218962775138e-06, 753469.8054308959, 130065.32816970457, 620779.9765006818, 9.86310247889836e-06, 6.029758693145446e-06, 3.2672654415217455, 0.003724972964194941, 134581.3840594581]",157260264163281.84375000,0.93010139
"[0.4354206267274167, 0.07026666094646974, 0.40331357184107614, 0.2592649697079647, 0.0005767224471779059, 0.007144128114234127, 0.008678167027299037, 0.008559725379567734, 0.00890697727385799, 0.009583435018350158, 0.009387771977156331, 728040.1890209945, 2.7143985914441585e-06, 786693.7540124641, 194225.76056499706, 554369.6921878356, 7.502154903467935e-06, 8.492184996402856e-06, 3.510299010631073, 0.007499350283874311, 6907.661971943293]",29305463.73932783,0.99181080
"[0.33828094537659714, 0.20783535168985906, 0.20301219134913195, 0.4282877734806255, 0.04781978399355887, 0.004079564533298314, 0.009078719342306581, 0.0008801938264390457, 0.009809457403327717, 0.0018606668276617598, 0.004208364678776718, 744639.605165308, 8.001619219807472e-06, 838464.0295956521, 176201.79011229635, 557996.2725170221, 3.934464396402559e-06, 4.922363083229254e-06, 2.3814825465602105, 0.00551183190861688, 100176.06165961926]",6132323694.63214779,1.06414175
"[0.49927405905132144, 0.21783783754134017, 0.10022555472764949, 0.20186325557315987, 0.002647802977760254, 0.004489047118433266, 0.007693004714424608, 0.00745010159105715, 0.00950407246579899, 0.004961296685567412, 0.00798917753347464, 675376.9771547817, 6.596912409852345e-06, 841375.9403380643, 115435.97185282184, 538432.5961468355, 8.895550824640835e-06, 3.930210945878556e-06, 1.0219060905922237, 0.004424269320734722, 165538.09450287197]",13143709.58301141,1.11939526
"[0.17089053919381342, 0.17029864866231387, 0.3583370659848877, 0.0008477244657947439, 0.014966022300420557, 0.004314486888355358, 0.002970390703041411, 0.006109221815152207, 0.009182033873714884, 0.002174267981347369, 0.009301180756509693, 819728.0635821313, 7.63334114508773e-06, 813803.1089994124, 272489.5486680225, 496103.2368171469, 4.105053356466673e-06, 2.858314875228361e-06, 2.1092157351226346, 0.005241582183377036, 98440.84599743578]",13150365.22746206,1.17512345
