params,sse,elapsed_time_s
"[0.06803360528521504, 0.07277639379143654, 0.09489381230722109, 0.36940754247246993, 0.4614388708696485, 0.0006299887735839731, 0.003923462258633692, 0.009973824001418318, 0.0009869689371482056, 0.0002504455951482015, 0.007151348788546604, 186420.24307332438, 9.176744640625731e-06, 561763.780701309, 182377.995632667, 591307.5406434954, 4.827680425202099e-06, 8.830771564084087e-06, 1.3369706633744969, 0.0050711126575081296, 751745.6330328167]",9369773231.83374786,0.51659179
"[0.06803361528521504, 0.07277639379143654, 0.09489381230722109, 0.36940754247246993, 0.4614388708696485, 0.0006299887735839731, 0.003923462258633692, 0.009973824001418318, 0.0009869689371482056, 0.0002504455951482015, 0.007151348788546604, 186420.24307332438, 9.176744640625731e-06, 561763.780701309, 182377.995632667, 591307.5406434954, 4.827680425202099e-06, 8.830771564084087e-06, 1.3369706633744969, 0.0050711126575081296, 751745.6330328167]",9369772713.27533340,0.57102394
"[0.06803360528521504, 0.07277640379143653, 0.09489381230722109, 0.36940754247246993, 0.4614388708696485, 0.0006299887735839731, 0.003923462258633692, 0.009973824001418318, 0.0009869689371482056, 0.0002504455951482015, 0.007151348788546604, 186420.24307332438, 9.176744640625731e-06, 561763.780701309, 182377.995632667, 591307.5406434954, 4.827680425202099e-06, 8.830771564084087e-06, 1.3369706633744969, 0.0050711126575081296, 751745.6330328167]",9369770733.66388893,0.63466763
"[0.06803360528521504, 0.07277639379143654, 0.09489382230722108, 0.36940754247246993, 0.4614388708696485, 0.0006299887735839731, 0.003923462258633692, 0.009973824001418318, 0.0009869689371482056, 0.0002504455951482015, 0.007151348788546604, 186420.24307332438, 9.176744640625731e-06, 561763.780701309, 182377.995632667, 591307.5406434954, 4.827680425202099e-06, 8.830771564084087e-06, 1.3369706633744969, 0.0050711126575081296, 751745.6330328167]",9369772097.85474777,0.69973326
"[0.06803360528521504, 0.07277639379143654, 0.09489381230722109, 0.3694075524724699, 0.4614388708696485, 0.0006299887735839731, 0.003923462258633692, 0.009973824001418318, 0.0009869689371482056, 0.0002504455951482015, 0.007151348788546604, 186420.24307332438, 9.176744640625731e-06, 561763.780701309, 182377.995632667, 591307.5406434954, 4.827680425202099e-06, 8.830771564084087e-06, 1.3369706633744969, 0.0050711126575081296, 751745.6330328167]",9369773751.62969017,0.76566696
"[0.06803360528521504, 0.07277639379143654, 0.09489381230722109, 0.36940754247246993, 0.4614388808696485, 0.0006299887735839731, 0.003923462258633692, 0.009973824001418318, 0.0009869689371482056, 0.0002504455951482015, 0.007151348788546604, 186420.24307332438, 9.176744640625731e-06, 561763.780701309, 182377.995632667, 591307.5406434954, 4.827680425202099e-06, 8.830771564084087e-06, 1.3369706633744969, 0.0050711126575081296, 751745.6330328167]",9369773647.96705437,0.83034563
"[0.06803360528521504, 0.07277639379143654, 0.09489381230722109, 0.36940754247246993, 0.4614388708696485, 0.0006299987735839731, 0.003923462258633692, 0.009973824001418318, 0.0009869689371482056, 0.0002504455951482015, 0.007151348788546604, 186420.24307332438, 9.176744640625731e-06, 561763.780701309, 182377.995632667, 591307.5406434954, 4.827680425202099e-06, 8.830771564084087e-06, 1.3369706633744969, 0.0050711126575081296, 751745.6330328167]",9369760751.50151253,0.89427614
"[0.06803360528521504, 0.07277639379143654, 0.09489381230722109, 0.36940754247246993, 0.4614388708696485, 0.0006299887735839731, 0.003923472258633692, 0.009973824001418318, 0.0009869689371482056, 0.0002504455951482015, 0.007151348788546604, 186420.24307332438, 9.176744640625731e-06, 561763.780701309, 182377.995632667, 591307.5406434954, 4.827680425202099e-06, 8.830771564084087e-06, 1.3369706633744969, 0.0050711126575081296, 751745.6330328167]",9369783711.91427422,0.95635867
"[0.06803360528521504, 0.07277639379143654, 0.09489381230722109, 0.36940754247246993, 0.4614388708696485, 0.0006299887735839731, 0.003923462258633692, 0.009973834001418318, 0.0009869689371482056, 0.0002504455951482015, 0.007151348788546604, 186420.24307332438, 9.176744640625731e-06, 561763.780701309, 182377.995632667, 591307.5406434954, 4.827680425202099e-06, 8.830771564084087e-06, 1.3369706633744969, 0.0050711126575081296, 751745.6330328167]",9369779630.10921669,1.01746297
"[0.06803360528521504, 0.07277639379143654, 0.09489381230722109, 0.36940754247246993, 0.4614388708696485, 0.0006299887735839731, 0.003923462258633692, 0.009973824001418318, 0.0009869789371482055, 0.0002504455951482015, 0.007151348788546604, 186420.24307332438, 9.176744640625731e-06, 561763.780701309, 182377.995632667, 591307.5406434954, 4.827680425202099e-06, 8.830771564084087e-06, 1.3369706633744969, 0.0050711126575081296, 751745.6330328167]",9369784273.37792206,1.07776928
