params,sse,elapsed_time_s
"[0.37471318317483115, 0.027096905041717426, 0.40543446792238924, 0.41044394049615524, 0.32523032432231924, 0.007717641658759932, 0.0033625871465494317, 0.008854960147871698, 0.0011265372003236636, 0.0015045081580693023, 0.00997187102974313, 458587.9848973776, 8.932555772502838e-06, 742070.8367348858, 583145.6489709606, 546429.2397589089, 5.323215556470433e-06, 7.341081582854604e-07, 3.835530097600323, 0.008139886913233075, 329556.5769929053]",105347090432462.53125000,0.53112555
"[0.17717411374174374, 0.3290578361066462, 0.20789539819084424, 0.21290487056099194, 0.16049269764432122, 0.009480005165230938, 0.005623514444408953, 0.0019158913558105283, 0.003387461096821367, 0.003266876598488995, 0.0030328004425147826, 704739.5378583074, 6.389293724064122e-06, 382405.768997252, 223480.58123332262, 186764.1720212698, 8.509283035993332e-06, 8.183655067447912e-06, 1.2677924633026123, 0.0005008118219953165, 969791.5092552602]",14470801.33590873,0.60669041
"[0.46021380183112937, 0.1125975231827529, 0.49093508628022986, 0.003237976715753654, 0.44353238400829154, 0.002313108270582008, 0.008356613247808268, 0.0026989981497097166, 0.006120559900220683, 0.0010065686588148534, 0.0038159072364139708, 318190.98639799654, 9.39993375500359e-06, 995757.2175369412, 392875.8605664298, 356159.451354377, 1.529623934828418e-06, 1.2055236788622315e-06, 2.7163321524858475, 0.008140503359303898, 139286.7885883674]",81153701.32635328,0.67099881
"[0.025416324290702563, 0.07013049819947781, 0.05613760128922246, 0.061147073659370166, 0.4010653590250164, 0.006222202626768743, 0.002365722505156194, 0.006358095386206802, 0.00012966915756860872, 0.0099090740600268, 0.007475011923491653, 904698.2909309715, 6.68337992071827e-06, 582364.5220699161, 81251.18847551942, 386722.92509393394, 1.9885838238027587e-06, 1.6644835678365722e-06, 3.375034660100937, 0.008873472930635016, 827562.116497457]",90581588930.54379272,0.73974299
"[0.4333249876020563, 0.08570871081632492, 0.4640462720511568, 0.2724288388083855, 0.4166435716418636, 0.009603978411118718, 0.009774385967636657, 0.0012167622492217282, 0.007538332620049072, 0.003390849844376775, 0.0014567743899519313, 941844.6963822767, 3.671401560072379e-06, 619510.9275212213, 433311.08538419567, 396594.67617214285, 2.074650167103338e-06, 5.466991483931021e-06, 1.4263164326548576, 0.0006247845448658195, 206996.66777922958]",2775082848.94709015,0.81767797
"[0.24633226044926626, 0.3982159818008898, 0.43628441246472804, 0.28206301726851446, 0.22965084262642843, 0.0047689982004517255, 0.0009125180788391765, 0.0005740437349116611, 0.0005456084556210393, 0.00042502825924042403, 0.0039218132878275965, 487084.5205164552, 3.777095058557071e-06, 164750.7516553998, 5825.563891470432, 969009.1546794176, 6.123166625076062e-06, 5.56523440181879e-06, 4.18268147110939, 0.007558962959729469, 752136.491913408]",129545274624592.51562500,0.89102125
"[0.3422074232572481, 0.49409114460887166, 0.38382286396085774, 0.38883233633100545, 0.33642016355156457, 0.0008133002622351313, 0.0068568201406225835, 0.0036491935157063394, 0.008314924736236478, 0.008194340814565564, 0.008560263375475502, 594572.9528916031, 9.953540933028814e-06, 272239.18403054774, 946253.2521607876, 909536.8429487348, 7.006830814915588e-06, 1.7591308568874558e-06, 3.6828257590532303, 0.0017341138465628298, 859624.924288556]",16931400844.54283524,0.96312451
"[0.2940750209687333, 0.4459587423203568, 0.3621436136725037, 0.3298057703374009, 0.27739360314589545, 0.001728218482728247, 0.007771723459954505, 0.007764108033293865, 0.0023883633539125257, 0.005415089915986305, 0.007983707040919432, 452979.5272592008, 9.007952620204733e-06, 130645.75839814544, 730543.1294815391, 934904.1614221632, 6.4232624951755535e-06, 6.095436948910905e-06, 3.8160406798124313, 0.0026490246164753485, 476954.05750347674]",376903711691.96093750,1.02367544
"[0.2472932580684818, 0.3991769812827505, 0.2780145425175823, 0.25455540208727595, 0.20214322930783507, 0.003999147666735435, 0.00014265636925199038, 0.007966423713637377, 0.0027379937459944257, 0.007686019099993491, 0.007951941761595782, 675709.044508839, 8.610844218119127e-06, 372859.2826163955, 213934.09485246614, 177217.6856404133, 7.841486077940522e-06, 4.155028194031529e-07, 3.7814116068184376, 0.0049199538004825365, 940761.0159057919]",5766102289.62069035,1.09374881
"[0.38285518424208087, 0.11033830074109263, 0.41357646124060077, 0.49368533620871735, 0.36617376641924304, 0.005860468636963353, 0.007904581354184185, 0.009746358191920037, 0.0056685280065966, 0.005547932909054791, 0.004763871181659543, 354384.08813877404, 3.3421051700669415e-06, 32050.319277718663, 358384.92341437936, 321668.51420232654, 4.407041639082064e-08, 5.13024451332866e-06, 4.609973520040512, 0.006781274770710453, 619436.0595357269]",4541489797629270.00000000,1.15949368
"[0.43743828393599266, 0.011605324877535295, 0.38994288611236716, 0.47316904075524086, 0.342540185703074, 0.0007274911951516093, 0.006770999897668164, 0.0095633762279406, 0.005351632288144731, 0.004414362628409667, 0.0012469765257961311, 322175.88912247866, 6.105316862006832e-06, 999742.1202614233, 840816.9324974939, 804100.5232854411, 8.225007041831661e-06, 2.8891057537475566e-06, 1.3013399504125118, 0.001648297328898711, 759637.0428027473]",8165949210.66152382,1.22900462
"[0.24994599539145368, 0.2993163796112037, 0.17815394270868068, 0.2856767447601213, 0.23326457756861585, 0.0067385560304171225, 0.0028820610076433794, 0.0038377578534515206, 0.006859326529229325, 0.000525427463675179, 0.004954674390736371, 695697.914616853, 1.0992099951248649e-06, 598961.8077691197, 440036.6200051904, 403320.21079313755, 7.29242092325949e-06, 6.964595376994841e-06, 4.644551008939743, 0.007659362164164224, 960749.8860138059]",638517886378524.12500000,1.29607940
