params,sse,elapsed_time_s
"[0.15164621045233884, 0.3273046960812153, 0.2242445499809849, 0.15257243451162741, 0.36297641445026035, 0.008828754736142879, 0.00804764205746179, 0.005837270711819296, 0.007816735628575416, 0.007141424895974358, 0.00472949607893152, 318765.0463609926, 4.004875915074257e-06, 883399.2325034488, 580375.9217187652, 144393.37216625176, 5.741142422702341e-06, 7.861074325823026e-06, 2.8130737034121576, 0.009259331800390602, 494455.61509947374]",260614478.98830876,0.57462716
"[0.03264191675587196, 0.18044246993852317, 0.2603774768926904, 0.46121020295570314, 0.3410310275826786, 0.001939775031007572, 0.009494209618301825, 0.0036472755965940265, 0.0014682333055888463, 0.005966713954062279, 0.0009244181502416567, 830462.35752142, 5.046386995476654e-06, 576140.662303206, 718783.0545586616, 257543.8848920161, 7.809636239333553e-06, 4.37907164746156e-06, 4.079651150537314, 0.009727342838550668, 987532.8140164667]",212169230464993.06250000,0.63803124
"[0.2624168596546137, 0.12958429755124487, 0.4707169378431011, 0.39247971067375564, 0.1970935684639342, 0.004220512260153211, 0.0011700013282181676, 0.0005286568438744636, 0.002423041264951565, 0.0030364602230148452, 0.009449473015761448, 606585.8402988908, 4.44551017972363e-06, 175690.90532438763, 85627.275826097, 58602.05495132881, 3.8047338687070195e-06, 5.735489817671193e-07, 1.8696161595145366, 0.008111066246182555, 147751.13324069377]",423008886.47987765,0.71077132
"[0.3342406629055747, 0.0840575275364112, 0.3269441711124356, 0.32297117271418674, 0.11024348143172026, 0.009727310478876653, 0.00602917654765614, 0.00818396130764959, 0.009820891621597612, 0.0017626960850235696, 0.0014846047400062536, 787906.8175766845, 6.888736197641537e-06, 984102.2724759338, 747562.2466117434, 289864.7286134913, 9.86027306470181e-08, 6.289930336541982e-06, 4.609217651792912, 0.005907783730435837, 31959.50161288143]",14318145620759320.00000000,0.78457022
"[0.17378137204297495, 0.2054471135041489, 0.45256314202468007, 0.13343632352058624, 0.25984593389539123, 0.0037071330891361542, 0.0038824558802301357, 0.00615312488445305, 0.003122879929947578, 0.009436631426271186, 0.006517737286612159, 517466.56729904923, 9.254454353949393e-06, 203305.91167638777, 233845.94886307238, 415687.36382337066, 4.252421074638126e-06, 2.7040685977800546e-06, 4.368648243541717, 0.0028332633733042793, 775675.5972225242]",162477587201.07519531,0.84587932
"[0.16451962612245188, 0.30460526458161397, 0.2051246372794905, 0.047042886370989356, 0.1464300069892861, 0.006732920537218666, 0.000185366840560329, 0.005310558281703024, 0.008274340500408492, 0.006437152585466544, 0.004875984289892866, 270261.954404105, 4.1419225971935403e-07, 637534.1810983521, 560990.2080360795, 370044.60839867865, 1.1122190386354589e-06, 6.633551681843675e-06, 3.2352080031385397, 0.008451323227011838, 832638.2135287237]",39834516.22970956,0.90647960
"[0.41454935075542343, 0.2637481473180702, 0.10802990034632651, 0.25260928668419325, 0.4684764796752635, 0.005617632627862288, 0.00420462467798622, 0.008445825088592769, 0.0037678472655437983, 0.0028650657668540945, 0.0029956462070943437, 108818.5119495946, 7.190636630791607e-06, 673710.8214972175, 355834.0682229387, 486261.04380227876, 1.9790188797994365e-06, 1.1347929272766234e-06, 1.5395502022759813, 0.00605951299209476, 92010.68813720321]",828310205.30701625,0.97297502
"[0.019121464192176196, 0.4358488973978087, 0.2964890698019506, 0.4943288318918958, 0.3389112712102138, 0.004372381460435645, 0.0013564969223036232, 0.002157387681933438, 0.009614639471643077, 0.003987989089388088, 0.0018662843617556772, 53428.95024840646, 9.120921389067298e-06, 145986.31136690217, 169306.9819296504, 101455.71651013088, 4.028815824117082e-06, 4.94814782526948e-06, 3.71091584103527, 0.006704250159033867, 524192.4681367241]",210026983768.51837158,1.02639842
"[0.44893195061199975, 0.15128759673972123, 0.38656906765785887, 0.07898976111204657, 0.48735964915945573, 0.0029119188434385576, 0.0006433309763848439, 0.008981600421131528, 0.004931769968059801, 0.008631267565888731, 0.007947656148258733, 949791.676735268, 1.3211140998946946e-07, 401213.5240518125, 622765.3603945089, 990239.5861661499, 2.611566759863866e-06, 9.156248171520149e-06, 2.1724155771846307, 0.006522267057591406, 544647.4793880339]",24464067.76063677,1.08625770
"[0.3730873519503713, 0.04627467530851561, 0.27084603934302515, 0.08060180177434571, 0.49149620262213084, 0.008524006340301761, 0.004689756097836783, 0.006364934493956596, 0.006797772955322929, 0.00562902152500732, 0.001283449725842081, 120568.1069886654, 6.344186811742504e-06, 325676.3274005936, 74824.485315802, 84644.89681566884, 9.367099365856784e-06, 4.102291871679646e-06, 4.1187607302885425, 0.0010959996181764482, 946530.6982148562]",4688163129875.67089844,1.14834499
"[0.4631554117937419, 0.06637258541703514, 0.08871385676702612, 0.17226514966372616, 0.3093892716741714, 0.0009418543687139512, 0.007958676731717265, 0.0004376930311390333, 0.0071986507738442855, 0.009696500029288853, 0.004563909689820282, 237445.58540596257, 8.93646300465114e-06, 24127.456837600086, 885469.5247373923, 30800.65445429781, 7.328865873465629e-06, 2.409333059768149e-06, 2.254050199214025, 0.003530381633645659, 563293.1813703419]",5991470780.26916790,1.21239781
"[0.09533049909973787, 0.24400360582128752, 0.12591558317915863, 0.4117164295053862, 0.23263703212900147, 0.004763248378123764, 0.006469736503682604, 0.0065696802515349696, 0.005970719937111454, 0.0037288723083101186, 0.0034074288901505077, 321484.7772246632, 3.801826947679946e-06, 361457.522667835, 394286.9173972944, 662207.5273137243, 2.5461011861294016e-06, 1.8519012591266672e-06, 1.3520285247809456, 0.002983522811346952, 889211.2399481974]",91682281.63176595,1.27718735
"[0.3402079869231811, 0.38111930770634583, 0.037427217939973445, 0.12795439918559431, 0.39077207775112555, 0.009183846889059358, 0.004637206316886457, 0.006685041589640337, 0.0008547163666389947, 0.009404534227898406, 0.0021104784143881053, 358022.7133225555, 9.753646973151527e-06, 925347.96022619, 680875.3078007329, 590981.051561992, 4.910989888909376e-06, 7.391323742131912e-06, 3.7846090585122076, 0.0052091835445097455, 409263.9443787764]",1124140849526.92163086,1.33558774
"[0.05939239622774197, 0.2573983471195612, 0.14167769778639414, 0.027126212567838738, 0.37209383423225945, 0.0027408183688218337, 0.0020582868033733057, 0.0099091006846889, 0.00395690589916178, 0.007529092189524516, 0.006777240316386746, 14032.409548388321, 8.052304998994471e-06, 808292.4833596289, 471868.0707021507, 450968.99031091837, 7.511908760340735e-06, 9.701603828482977e-06, 1.6197775540933774, 0.0005154968717202236, 619679.9374361793]",13154987.29268472,1.40469503
"[0.3939947459068348, 0.4093355812821547, 0.2593589888058563, 0.030920910425899128, 0.4237875299188307, 0.009305694814599298, 0.004297528515531265, 0.0015379718785951298, 0.003292784820498091, 0.008042216845235024, 0.003834610890473402, 638841.7266838937, 1.7307072313379512e-06, 696089.5227448583, 306033.71947845194, 647586.1530397017, 2.9364353212564473e-06, 1.8141626048941053e-07, 1.9839407454048958, 0.009581836687546051, 244948.0753096773]",14512617.86228840,1.46685386
