params,sse,elapsed_time_s
"[0.171365416155542, 0.041762884820888614, 0.4526457571242661, 0.315268871067061, 0.4847919686220904, 0.009400046132722153, 0.0032133651021125226, 0.008765545100784134, 0.009691267709411786, 0.00012381619990696954, 0.000996749020293035, 753319.1018586315, 4.496267926487672e-06, 61829.72450995435, 3324.070841996596, 114178.68229354138, 8.740750281745985e-06, 9.301737133983096e-06, 1.2118714197723457, 0.009911421960821527, 386092.9008737497]",5549382095675.59179688,0.52151394
"[0.0006121006197265254, 0.0005029314174773083, 0.17224731205391144, 0.4963952376290046, 0.4897769592527155, 0.006373627219974939, 0.004806032902541546, 0.009552788231071177, 0.009401964998840993, 0.0005603041851308082, 0.001982800091333977, 765144.5314941263, 5.3353059976755656e-06, 22797.85554485446, 117245.57605788959, 167618.12734754733, 9.028809151138286e-06, 4.788057281576421e-06, 4.297196356933538, 0.008994634794123643, 416024.49824041326]",199372885367095296000.00000000,0.57937813
"[0.11467394801653247, 0.1556140811727885, 0.2874853479328258, 0.4975014679408304, 0.4337001921678957, 0.007498922643282998, 0.004893227986644803, 0.009443498995615933, 0.009875082347190799, 0.00016471914417903622, 0.000833706692913026, 724470.6714548306, 3.832670434432442e-06, 94490.20386754995, 96033.76728738504, 290375.0919848273, 7.777636234481473e-06, 5.478751811430524e-06, 1.3013420382174679, 0.009996989845981578, 430132.12882514746]",6578382173475.57519531,0.64822531
"[0.001018618632352592, 0.19102767302881424, 0.24471914199102643, 0.4998637151145471, 0.46331688800250437, 0.0002449716578043084, 0.00796786004970387, 0.005726410317780387, 0.009800722584514926, 0.002176692453635561, 0.0024287679147491402, 696190.7738987047, 1.8179653687342814e-06, 77851.43950774262, 90382.10083116866, 120238.96219652334, 5.328896682776715e-06, 9.559909352544224e-06, 2.475276907391823, 0.009950357292418995, 490701.58502830716]",1470140317908191.75000000,0.71220350
"[0.2674681582649759, 0.27314859006807, 0.12430221883462006, 0.3214134415424371, 0.3499326104765125, 0.003997228856974809, 0.008644227459144917, 0.008909574250573796, 0.009432286982878572, 0.0002793527922771364, 0.0020625110303855677, 812428.7777070068, 4.227128653450691e-06, 2974.463785042157, 131788.67473244583, 185642.42473611774, 8.069044097035614e-06, 5.623180225422767e-06, 1.5757133739553666, 0.00990488205954647, 474120.3840182556]",43621218185548.28125000,0.78218699
"[0.26742095158169, 0.0006248276003037207, 0.4376906466537437, 0.1520499225312283, 0.48865361937768365, 0.0063362786495264126, 0.004416050283747669, 0.009995852936937347, 0.009183721588905175, 0.0027956069795603542, 0.0010339826612450421, 792752.8289863406, 9.825902635645308e-06, 62443.00165394214, 101403.5756079855, 242201.14313431364, 7.66576072416671e-06, 3.8939202782782285e-06, 1.077988906887466, 0.005603473795830696, 399943.510208112]",746046965504.27941895,0.85076356
"[0.03753235182018483, 0.1790445928592178, 0.0010098468041233291, 0.40779968011979517, 0.40850197757440476, 0.0038704142169225385, 0.004664861007785054, 0.008373449822828543, 0.00999995235301526, 0.0018070353085282616, 0.008877651570377338, 807760.0631349162, 7.66558133606216e-06, 112994.35158440872, 205884.50310476584, 243062.47831442935, 8.840503588733858e-06, 3.170545041836059e-06, 1.344649839072157, 0.009984290283674277, 438874.4625766616]",1489659254400.62280273,0.90852308
"[0.08863181231364495, 0.0005232196229516336, 0.028991032407773783, 0.4917163481104102, 0.49991845188964273, 0.0030299287536495008, 0.0070367903599528655, 0.009802887612773642, 0.009905287986806226, 0.0031504407090198645, 0.003413623836420403, 689350.7172299178, 5.767628057130547e-06, 12749.778689281055, 135062.87628961715, 168384.88657399773, 7.035432456217394e-06, 3.3521471919169397e-06, 2.5754161292748767, 0.008667664548013437, 475247.1206328615]",2988858532031210.00000000,0.96407270
"[0.04782057752974485, 0.008612833185477837, 0.32559906559194096, 0.23967758130140604, 0.382994594430178, 0.007376697786458909, 0.007230831812391699, 0.009644980298990887, 0.00945419862037688, 0.0029214233103141683, 0.007135611230918919, 717069.6135266377, 8.117348301719657e-06, 12282.784676013733, 93893.28597380943, 142509.5916504143, 2.9557126395189666e-06, 4.515758857863919e-06, 2.6694171812804215, 0.00882707815073755, 369220.2217748674]",93133786892909.34375000,1.02276540
"[0.013999545489001883, 0.13802815862750453, 0.4336040288483337, 0.4856496037718965, 0.49673647516909275, 0.003208870075096288, 0.008208754966760969, 0.009573351042050546, 0.009238320830489796, 0.0006856369261559061, 0.005412860345525011, 795250.2655604547, 2.3433222180126843e-06, 10616.578643385496, 997.0275835436187, 167426.31123956968, 6.1627472600917136e-06, 7.67571756174533e-06, 2.272962894914717, 0.008900170969783336, 570136.8700379332]",479406468632560.43750000,1.08842158
