params,sse,elapsed_time_s
"[0.3693247389424665, 0.3509036738646454, 0.09329424257315698, 0.4540879869035191, 0.20024978728015583, 0.002787250784563233, 0.008139779373670625, 0.009451291058035972, 0.007277803257730224, 0.0034914131527316334, 0.004405456655334742, 849952.7429209944, 5.678018399860176e-06, 330769.6311553372, 577257.6051971992, 366878.919165811, 3.353148345881704e-07, 3.1761824251268435e-06, 3.237688251139882, 0.00814619955977103, 654073.9304948241]",1400543928562.05395508,0.51506662
"[0.14621373184694464, 0.12779267050995047, 0.3696832360841196, 0.4008589150217746, 0.47663877924455816, 0.0017581693910324262, 0.007110703744765491, 0.0013222171403139747, 0.00826680005330268, 0.004480414993945991, 0.0070444517503344874, 570065.5056919232, 1.3504036546929438e-06, 571873.301544331, 818361.2755861953, 607982.589554809, 5.99833736669856e-06, 8.197516271864873e-07, 2.5004591792821884, 0.006307615555879455, 895177.6008838192]",9705520261.23452759,0.57479429
"[0.20303323304416898, 0.1846121717071748, 0.35113910019477185, 0.4576784167266107, 0.4580946433552104, 0.004577667466860028, 0.00926657658596774, 0.006491714474995738, 0.0005226682760312163, 0.006636283216674528, 0.008750317380525915, 415332.8341477886, 7.716555745648076e-06, 417140.6300001964, 663628.6040420607, 453249.9180106744, 3.311700444745324e-06, 7.187564523266484e-06, 2.3289150446653366, 0.009127111188631265, 740444.9293396845]",431509130.16244549,0.64719605
"[0.1428954789952669, 0.42302819426822047, 0.09005512281226491, 0.3975406626777086, 0.19701066597270345, 0.0026936898143782744, 0.007382599091698183, 0.008653960600760296, 0.004284915204320232, 0.00475230572240497, 0.000962564061847046, 848266.2135100346, 9.763316551624187e-06, 850074.0093624424, 96661.9834043067, 676022.656426697, 5.3581607736929734e-06, 9.234325329242595e-06, 2.567331067286432, 0.007243133536149515, 963217.6677557072]",88734057741.34906006,0.71667576
"[0.29553822156129883, 0.27711716022430466, 0.4436440887101415, 0.0506834052437406, 0.10832306089262678, 0.002206088637406045, 0.0018715650934413147, 0.004420134900856859, 0.008051087795788461, 0.009141271724148104, 0.0003413592493488382, 627508.433876209, 5.305000225387345e-06, 629316.2297286168, 875804.203770481, 919602.1915156629, 1.6148058840539678e-06, 4.776009003005753e-06, 1.6024200331885368, 0.007727158625056684, 952620.5290681049]",10371960.97675597,0.78014684
"[0.279846979882575, 0.26142591854558084, 0.09903723282813942, 0.20557654286622917, 0.09263181744144056, 0.009014844716501024, 0.008680321098279742, 0.004628890283029296, 0.004544235057664453, 0.006050027675342347, 0.0005501146387269284, 987761.1242693514, 8.350954441539347e-06, 208754.48503737338, 236156.89416362345, 279954.8819088042, 4.661054400912821e-06, 2.9756796286213245e-06, 0.8577287904918194, 0.0042203061650519956, 312973.2194612473]",16809632.40956769,0.84560990
"[0.3516826730034452, 0.333261611666451, 0.4997885402104955, 0.43211605589093505, 0.1644675086996656, 0.005638736622163802, 0.005304213003942519, 0.000752783351240216, 0.0015837394521923352, 0.0026739233062954234, 0.006624007706937848, 823467.5690206587, 5.960590801280913e-06, 825275.3648730665, 71863.33891493082, 115661.32666011155, 2.2725534058036178e-06, 5.431599578899321e-06, 2.955852687358856, 0.008071612232633241, 258397.88250076026]",14978329845.43504715,0.91649079
"[0.45717998900394896, 0.19812851206373072, 0.3646554406077752, 0.47119475809644557, 0.029334416547525888, 0.000617435608226086, 0.0002829194405853999, 0.0042314854521880215, 0.006462430987674023, 0.003383037023505934, 0.00015270980788565364, 233891.94638755918, 8.870328070460209e-06, 477179.1718703825, 723667.1459122468, 767465.1336574294, 3.885455529525656e-06, 8.341336848078617e-06, 4.614931374788284, 0.006138509545642163, 800483.4712098707]",71877631058149.37500000,0.98902130
"[0.28196985379280287, 0.2635487999063893, 0.19061160193216908, 0.03711504593910414, 0.3547905704213391, 0.0057377239048160686, 0.0017390692406430333, 0.002087639529530011, 0.0016827192842640045, 0.0027729031383670927, 0.0006729979359979321, 37765.86934372038, 7.4121067671790495e-06, 39573.66519612819, 286061.63923799247, 329859.6269831732, 9.653803089704728e-06, 8.995359479024787e-06, 2.037887543439865, 0.007594666796280391, 362877.96453561634]",104943309.55601741,1.05246377
"[0.22734803743817278, 0.09629355508900034, 0.3754539046452231, 0.4819932221338935, 0.040132876859683475, 0.009615901778354927, 0.0001479597701927379, 0.00032995125342766827, 0.0055609008830931625, 0.0074176700725456434, 0.0021677511379943532, 701512.4270526022, 7.058715886692181e-07, 703320.22290501, 949808.1969468743, 445899.68282547966, 3.1680608142375764e-06, 1.7688036628762633e-07, 0.5937298499047756, 0.005236971990480705, 478918.0203779228]",12961439.13403150,1.12547064
