params,sse,elapsed_time_s
"[0.17927492480409288, 0.44991535380971936, 0.3519180749368629, 0.16324008146375413, 0.3291336501709766, 0.006519241530936294, 0.006693921700590741, 0.002370398154090939, 0.00788625715341163, 0.007977380860353612, 0.008465123202004762, 185713.83179028545, 9.699328320781052e-06, 95000.20305852946, 179694.01466130096, 222554.6526916733, 9.595043424021208e-06, 7.581593197793977e-06, 2.1269426748234332, 0.007844891624293134, 393713.29666038934]",18391254.96949947,0.50232553
"[0.4985521415148923, 0.1026829791158323, 0.23845619140130145, 0.45024343369876474, 0.11096051316438593, 0.008088118694711644, 0.005481998830397287, 0.006211062408552979, 0.0048362363532207355, 0.007633281325640083, 0.006690607703070025, 200916.62203429453, 9.83639292190572e-06, 28141.84396472698, 171772.81431757755, 88259.77594547684, 8.27157615686372e-06, 6.808950940298858e-06, 1.5261705462204556, 0.008914117283154102, 341666.2059060258]",91184182.06178111,0.56209660
"[0.10129157535905231, 0.48055939293575917, 0.29454930678137126, 0.08506483050549463, 0.18879235587341392, 0.001714969391057545, 0.0020022088490199677, 0.003586607122775994, 0.004286886454817834, 0.009905685211474467, 0.009006760245652187, 173485.27212895034, 9.578372148916767e-06, 160404.70573086143, 262525.3569447153, 179425.75942886516, 9.910317385738423e-06, 9.453285893960426e-06, 1.8150327401624882, 0.003405953828097707, 362930.6047288363]",13099459.40164095,0.62257719
"[0.352200764928204, 0.4024760148516896, 0.17298994429866552, 0.3873524482663665, 0.08402356148017825, 0.00020587291992240714, 0.003803870088482428, 0.008779563157036915, 0.004542974651693662, 0.009999806287433917, 0.009659739711337722, 170935.6381958689, 9.39567304028169e-06, 18518.77534717481, 86832.93472618055, 212713.5444865029, 9.421251435975224e-06, 8.288556400880758e-06, 2.817535281804785, 0.0007455427487670216, 417321.63036334654]",591497743.98380148,0.69072509
"[0.1411758336454279, 0.46004510385412634, 0.34456419614246797, 0.1405390569757532, 0.13148101527321593, 0.0019449061258183721, 0.004867368645511175, 0.004929435769976951, 0.0021334836926785446, 0.008959770778637336, 0.009511780101928987, 191209.32057407513, 9.902220603673669e-06, 120302.36117326592, 174901.48587917385, 197160.3891182571, 7.999693071703951e-06, 8.27053046792885e-06, 1.3505076083213903, 0.0036138137563586103, 258670.78983455378]",13108863.64242531,0.74229574
"[0.20789317103247407, 0.34767114424092566, 0.24988264092850487, 0.1542117075499403, 0.09371042637458893, 0.002494694567204609, 0.0072994549961845605, 0.0071153666568441205, 0.0004241398049407804, 0.009607766595030386, 0.008896584953216, 289111.82028920815, 9.717476411090554e-06, 17781.890123642606, 184636.5590802148, 231942.63682123457, 9.571706744725735e-06, 8.036777844414316e-06, 0.8462237787673412, 0.003981634896072186, 350339.34813673934]",13064280.42353436,0.80227232
"[0.03534580378026866, 0.24059536641149074, 0.20517252145314446, 0.2407217410197114, 0.00799534407468215, 0.0033453113361113164, 0.004641644073297243, 0.005830133429524684, 0.0035130842250368894, 0.009184707561755202, 0.009095120299237373, 141264.79846017054, 9.998886837108047e-06, 79979.01151301402, 212199.5958876768, 186751.73267292106, 1.0660848725347116e-06, 8.914544694163127e-06, 1.5264224317228583, 0.008017650851572276, 313983.0429863108]",13094650.67669477,0.85382247
"[0.19611751542221847, 0.43945149491417507, 0.18307558037259924, 0.1472014648310065, 0.0018469584866250882, 0.007668848989873215, 0.006619584877644115, 0.009406138608754892, 0.004365975202420564, 0.00945054942780914, 0.009993863654261364, 183733.68661988853, 9.193964050109954e-06, 67912.30578043999, 143711.4397758582, 166067.8944427817, 9.65221096894783e-06, 7.753151425843376e-06, 2.4846028907624635, 0.006530449330017516, 347147.2928299803]",13127046.13786986,0.89910913
"[0.22118148744735924, 0.23388289999259854, 0.2617616951824159, 0.4965533950680239, 0.05477362495355269, 0.002756413984444984, 0.0025278692679058788, 0.004925103105042763, 0.0027927041667801487, 0.005134850433809912, 0.009931097690431096, 133832.68855220187, 9.95256902263397e-06, 78548.66601105942, 191833.5481345024, 154474.60309354076, 7.427587634101249e-06, 9.316776566057332e-06, 2.4303169354542513, 0.0019454417455534675, 316322.15729490534]",47498014.08904780,0.95339608
"[0.41288610406340276, 0.34087347300850895, 0.4462274881490015, 0.39900183412829254, 0.14057007926820347, 0.0035015592463227265, 0.002240189340989379, 0.002518014584902728, 0.00015170939115721004, 0.009923851667902075, 0.009983865413079404, 119879.95361150049, 9.763810767861032e-06, 66178.38544272498, 266770.2362685712, 242981.11448036472, 9.690631587187691e-06, 3.14438943811231e-06, 3.3173158213833647, 0.008093977567937132, 392800.33709894936]",142304336.47521842,1.02114177
"[0.08653469446065262, 0.3876166714596365, 0.35940857859120423, 0.21153457298226785, 0.14336484473926142, 0.0013415334581671778, 0.0020656758779646713, 0.009065612529118916, 0.006798560941088865, 0.00997731018571046, 0.009875454098786776, 63856.438419929706, 9.274595461192666e-06, 47548.159325298795, 157742.9332089295, 296815.625819991, 9.31704085793821e-06, 6.9011082144254225e-06, 1.969213369812114, 0.007673309869451477, 430134.4902224083]",13751153.65084286,1.07606626
"[0.07546376844047015, 0.18231452451132718, 0.2397721583654402, 0.43666100398201346, 0.02334840720566575, 0.0015075494127921424, 0.0084440999976103, 0.005089858508636558, 0.0029503839712426263, 0.008619386015242123, 0.008238797849065449, 147776.16339485892, 9.9343978860056e-06, 36923.790947272966, 191862.51000501594, 183155.8448007358, 8.08894102933755e-06, 9.60987108169829e-06, 0.848579611954984, 0.00842466728137816, 399582.698667363]",12998043.52600529,1.13159633
"[0.42212768108319854, 0.312567531610119, 0.04075802772685897, 0.2604274335847252, 0.187654378805735, 0.008716280288984364, 0.008162128568700244, 0.00827181455830191, 0.007808863289877397, 0.006650909914291988, 0.008729284744091077, 95670.23158283354, 9.972833928822505e-06, 100642.2310434963, 177267.45736551165, 241760.02472608667, 8.985324043137771e-06, 7.159399345696654e-06, 1.4217407567193148, 0.009200270623952051, 403384.0920232913]",44092557.75004495,1.18698549
"[0.09256655895547398, 0.2073090864021524, 0.03126672576216601, 0.28728509846038275, 0.05631929764750873, 0.0022892595993440974, 0.009878905304756502, 0.006294116012657801, 0.0012022535280657243, 0.008336885312517335, 0.006956859589252792, 134508.63184873777, 9.084238984346125e-06, 18982.503826996486, 240191.59385378068, 140159.0469552584, 7.220136838529292e-06, 9.749113066647907e-06, 1.8190182483422583, 0.002795802763385755, 378509.82730303844]",109890780.60196193,1.67310882
"[0.08346808240779094, 0.3393226235567588, 0.10845390485561293, 0.13555283803090493, 0.08009550453687277, 0.0025332759027248434, 0.006577331424338648, 0.0026036550707496846, 0.0015852617224127465, 0.008217020064402144, 0.009641954990755295, 187579.2599788379, 8.232244319511196e-06, 29765.12443726664, 132967.61164287763, 190196.78668398195, 8.87057100590136e-06, 9.432946396756778e-06, 1.7317852177428297, 0.007610310774845369, 342351.93933765776]",16545036.39604871,1.71940112
"[0.4887795961880283, 0.485904303405618, 0.2744998483065617, 0.4991869906112747, 0.031537426358279684, 0.005140239671014015, 0.005306183435972349, 0.00664428693340168, 0.0007307035425425353, 0.006617299542263634, 0.00911151716941948, 152900.6668060564, 9.3083449464435e-06, 51121.83656473023, 161570.93912744583, 143706.94901588745, 9.99937419190425e-06, 8.07495158454982e-06, 1.310913438976764, 0.006357543410682485, 364849.6928823358]",13074051.24565283,1.77536654
"[0.36000555863557465, 0.38890574535590544, 0.18584100965894368, 0.027687743244168138, 0.07112005555635814, 0.0034388130933087745, 0.0015564536223215534, 0.006555285610194894, 0.002839096511190752, 0.008936418937743044, 0.006491452308197812, 120946.90154930986, 8.956880019360994e-06, 34710.40858869008, 156907.1116522453, 136020.74178670454, 6.635967512111013e-06, 8.757165493425488e-06, 1.5548716464197476, 0.005626623359611021, 354426.2416782644]",13115454.78815601,1.83488441
"[0.1417993950021301, 0.49849830506596243, 0.4019878241283773, 0.07628282742549478, 0.015717200570726172, 0.0011954660540773737, 0.008679234754141172, 0.007508225445101687, 0.006329441000358152, 0.008624569576413003, 0.009996849877865147, 119499.21742578532, 9.865862258749513e-06, 5389.855240883615, 239628.44692940888, 238378.85265631345, 4.122069212511874e-06, 7.197611368853148e-06, 0.9564704892323153, 0.0044165058707148755, 400182.25277044467]",13130117.33641207,1.89257383
"[0.018970504479653025, 0.09129236861876464, 0.21239064103493083, 0.17874494369260133, 0.030311670666078722, 0.00024429172311677636, 0.008895676722781564, 0.007527102715223025, 0.0021496082026981073, 0.009969190993684016, 0.006810307826454044, 96263.77266027, 9.986247043357453e-06, 3026.432363983502, 240708.0646025546, 173791.36152521925, 9.509709668174857e-06, 9.845728138349282e-06, 0.7827911950823517, 0.005128940305438823, 286785.12521504366]",6205010.43363112,1.94124341
"[0.07006284536345253, 0.1552288906240427, 0.30767156735589485, 0.44341491406690936, 0.06572263820884766, 0.004480054110672837, 0.008003255235104478, 0.005692924218939258, 0.002162353638275614, 0.00976510056513595, 0.008116296408427863, 164472.75609179307, 9.658642154095497e-06, 44627.03910141735, 112083.37091059612, 166766.55994461032, 9.482871722746813e-06, 3.4504732833775827e-06, 1.1394085865196766, 0.00731346269888596, 458345.09364836407]",13316626.26616353,1.99421406
"[0.05962731797970553, 0.4810980856578919, 0.43729243453174577, 0.45264822990699694, 0.3148455821326147, 0.00013875636935676156, 0.00575030859397935, 0.004589526984618472, 0.0013167908417875875, 0.009171840204095394, 0.008579180302160943, 200822.87100265955, 9.086489528886181e-06, 108384.97074785068, 177531.8675119616, 107489.56429863402, 6.387561918356914e-06, 9.687817110859522e-06, 0.6590564501819889, 0.00544486131342156, 317116.94414332905]",13072925.60014174,2.05804205
