params,sse,elapsed_time_s
"[0.06531052261694271, 0.3567348040607661, 0.19872749904924486, 0.11162172558137069, 0.14232072251301914, 0.0009377368071439755, 0.0014821028730894422, 0.0008635355909648143, 0.009736781428770788, 0.005671244798717864, 0.005174803946575984, 934852.3180496295, 9.943795753712865e-06, 169461.6251724401, 16796.085938253098, 215468.6083125877, 6.847121135117052e-06, 2.953716291151357e-06, 3.65368517060789, 0.002666590019530088, 720280.7549736878]",43653736030.72242737,0.52475715
"[0.33454635523975085, 0.324447115436025, 0.16643981032056365, 0.0793340369312242, 0.110033032968469, 0.00557356931622469, 0.006117935742990607, 0.0005493685523314168, 0.004472614197240705, 0.002183555469769146, 0.004860636770193069, 792344.6342854621, 5.286469444723835e-06, 26953.941408272833, 61954.665150564164, 728306.8245898709, 6.839113665770398e-06, 2.9461853038776977e-06, 1.969921003561467, 0.007302422527031535, 765439.3341859989]",258829708.20980489,0.58709025
"[0.3532106973726827, 0.3431114577252942, 0.09378317553992199, 0.09799837922049343, 0.12869737525773822, 0.00803791096272147, 0.008582278320809964, 0.00751370929427978, 0.008315976318476933, 0.006026917677877683, 0.0018749765808188572, 147712.22662882507, 8.30890582991644e-06, 771442.5370726138, 806443.2608149052, 472895.4202542119, 9.862351884375059e-06, 5.9694235224823585e-06, 3.5622643679380417, 0.009766764173528317, 120806.9265293628]",50091145514.70320129,0.64584947
"[0.06815172702880495, 0.058052487381416495, 0.39954517854066485, 0.4896076921681297, 0.3431384049138605, 0.0045472252191600905, 0.005091590714603435, 0.0006047413897629278, 0.00344626782551385, 0.0011572110475597485, 0.003184291734142661, 642100.2235591188, 9.621028285317895e-06, 876609.5306819305, 85076.50575593114, 751428.6651952416, 1.184474339776512e-06, 1.6615316650142006e-06, 3.5591946616768837, 0.006276076567321788, 615194.9234596565]",287236138765083.43750000,0.71827221
"[0.22943236232630543, 0.21933312267891697, 0.06132581756345562, 0.4737200441741162, 0.34966277614939145, 0.00575957711621644, 0.006347677621158214, 0.005579111047889723, 0.0046586220508766365, 0.0023695634102773853, 0.006496644377287411, 519645.20417146944, 6.0745192433962535e-06, 937758.1590380156, 972758.882780307, 455607.3944758782, 6.45054222858897e-06, 2.5576138666962695e-06, 1.6875507459044456, 0.007488430327023287, 676343.5518157408]",1750368715.67314339,0.77764750
"[0.10164758175721345, 0.10144443659427232, 0.442937131478811, 0.34593525987973395, 0.3865303541267163, 0.007574781292815215, 0.008119150513548857, 0.0023505820754102847, 0.006473823899168975, 0.004184767121214871, 0.006661860537820257, 76547.25288668275, 3.3666317570824756e-06, 621861.4314055964, 656862.1551478878, 12509.443191081285, 9.436514149951259e-07, 7.0407230531024265e-06, 1.5885222256183624, 0.009303628915686613, 49641.95278722048]",32340537.91968706,0.83544374
"[0.35447992054391864, 0.44106253797892825, 0.1962694706099129, 0.18605335516814492, 0.13986268953252795, 0.00570711619561672, 0.006251485416350362, 0.003618679585323989, 0.005891909558229008, 0.0023171020240163776, 0.007929958047733962, 239548.25750477612, 1.408892430261569e-06, 642129.7787379324, 819863.1597659886, 32777.79052340984, 6.350842405093609e-06, 5.074578083948092e-06, 3.5931403189897537, 0.008721714574746646, 671064.1859410666]",2855531239.28704882,0.90003967
"[0.2767351271572206, 0.27653197962666487, 0.20283561216393353, 0.10583373920718075, 0.062117896145829854, 0.0050732625884107275, 0.00561763180914437, 0.0020990611241996555, 0.0042613516319828714, 0.0019722948540287694, 0.007399399963370487, 108432.84397421777, 1.5072755507445847e-06, 968710.9088040758, 3811.6325463671237, 44395.03427861631, 3.722124745362397e-06, 9.816699673646088e-06, 4.565920704975724, 0.007091156648500511, 396491.43018569984]",47739078571.64033508,0.97104263
"[0.09922241550745203, 0.09901926797689631, 0.4405119655734463, 0.14331139738280074, 0.38410518449606135, 0.00655092139562258, 0.007493967119222049, 0.009125410179845255, 0.005848640504842166, 0.003160907224022238, 0.0034866886422552285, 816204.7737628222, 5.749945563107045e-06, 361618.95228173584, 396619.67602402717, 749579.2727659047, 4.252852342448622e-06, 3.6188620736542594e-06, 2.918097048997879, 0.008678445521359804, 789299.4736633599]",357703905091.29833984,1.03849649
"[0.28111682935591986, 0.28091368555065444, 0.12290637942191418, 0.025904506465161403, 0.4594553319689254, 0.007044026657366759, 0.007588395878100402, 0.004119830102059912, 0.0037988003131353685, 0.0015097435351812672, 0.004986843872225066, 833281.6208559312, 1.341138953803641e-06, 378695.7993748449, 413696.5231171362, 176645.68861605227, 9.827685084426747e-06, 5.0068246074901645e-06, 2.4564914740622044, 0.008772874280238157, 213778.19821219146]",2333167070.96589994,1.10034060
