params,sse,elapsed_time_s
"[0.37471318317483115, 0.027096905041717426, 0.40543446792238924, 0.41044394049615524, 0.32523032432231924, 0.007717641658759932, 0.0033625871465494317, 0.008854960147871698, 0.0011265372003236636, 0.0015045081580693023, 0.00997187102974313, 458587.9848973776, 8.932555772502838e-06, 742070.8367348858, 583145.6489709606, 546429.2397589089, 5.323215556470433e-06, 7.341081582854604e-07, 3.835530097600323, 0.008139886913233075, 329556.5769929053]",105347090432462.53125000,0.51877713
"[0.37471319317483115, 0.027096905041717426, 0.40543446792238924, 0.41044394049615524, 0.32523032432231924, 0.007717641658759932, 0.0033625871465494317, 0.008854960147871698, 0.0011265372003236636, 0.0015045081580693023, 0.00997187102974313, 458587.9848973776, 8.932555772502838e-06, 742070.8367348858, 583145.6489709606, 546429.2397589089, 5.323215556470433e-06, 7.341081582854604e-07, 3.835530097600323, 0.008139886913233075, 329556.5769929053]",105347089092240.26562500,0.57367563
"[0.37471318317483115, 0.027096915041717427, 0.40543446792238924, 0.41044394049615524, 0.32523032432231924, 0.007717641658759932, 0.0033625871465494317, 0.008854960147871698, 0.0011265372003236636, 0.0015045081580693023, 0.00997187102974313, 458587.9848973776, 8.932555772502838e-06, 742070.8367348858, 583145.6489709606, 546429.2397589089, 5.323215556470433e-06, 7.341081582854604e-07, 3.835530097600323, 0.008139886913233075, 329556.5769929053]",105347024612166.34375000,0.63705015
"[0.37471318317483115, 0.027096905041717426, 0.40543447792238924, 0.41044394049615524, 0.32523032432231924, 0.007717641658759932, 0.0033625871465494317, 0.008854960147871698, 0.0011265372003236636, 0.0015045081580693023, 0.00997187102974313, 458587.9848973776, 8.932555772502838e-06, 742070.8367348858, 583145.6489709606, 546429.2397589089, 5.323215556470433e-06, 7.341081582854604e-07, 3.835530097600323, 0.008139886913233075, 329556.5769929053]",105347087988524.67187500,0.70355964
"[0.37471318317483115, 0.027096905041717426, 0.40543446792238924, 0.41044395049615523, 0.32523032432231924, 0.007717641658759932, 0.0033625871465494317, 0.008854960147871698, 0.0011265372003236636, 0.0015045081580693023, 0.00997187102974313, 458587.9848973776, 8.932555772502838e-06, 742070.8367348858, 583145.6489709606, 546429.2397589089, 5.323215556470433e-06, 7.341081582854604e-07, 3.835530097600323, 0.008139886913233075, 329556.5769929053]",105347095560120.95312500,0.77244473
"[0.37471318317483115, 0.027096905041717426, 0.40543446792238924, 0.41044394049615524, 0.32523033432231924, 0.007717641658759932, 0.0033625871465494317, 0.008854960147871698, 0.0011265372003236636, 0.0015045081580693023, 0.00997187102974313, 458587.9848973776, 8.932555772502838e-06, 742070.8367348858, 583145.6489709606, 546429.2397589089, 5.323215556470433e-06, 7.341081582854604e-07, 3.835530097600323, 0.008139886913233075, 329556.5769929053]",105347096907436.32812500,0.83901048
"[0.37471318317483115, 0.027096905041717426, 0.40543446792238924, 0.41044394049615524, 0.32523032432231924, 0.007717651658759932, 0.0033625871465494317, 0.008854960147871698, 0.0011265372003236636, 0.0015045081580693023, 0.00997187102974313, 458587.9848973776, 8.932555772502838e-06, 742070.8367348858, 583145.6489709606, 546429.2397589089, 5.323215556470433e-06, 7.341081582854604e-07, 3.835530097600323, 0.008139886913233075, 329556.5769929053]",105347061733879.43750000,0.90382314
"[0.37471318317483115, 0.027096905041717426, 0.40543446792238924, 0.41044394049615524, 0.32523032432231924, 0.007717641658759932, 0.0033625971465494316, 0.008854960147871698, 0.0011265372003236636, 0.0015045081580693023, 0.00997187102974313, 458587.9848973776, 8.932555772502838e-06, 742070.8367348858, 583145.6489709606, 546429.2397589089, 5.323215556470433e-06, 7.341081582854604e-07, 3.835530097600323, 0.008139886913233075, 329556.5769929053]",105347137514359.65625000,0.97008848
"[0.37471318317483115, 0.027096905041717426, 0.40543446792238924, 0.41044394049615524, 0.32523032432231924, 0.007717641658759932, 0.0033625871465494317, 0.008854970147871698, 0.0011265372003236636, 0.0015045081580693023, 0.00997187102974313, 458587.9848973776, 8.932555772502838e-06, 742070.8367348858, 583145.6489709606, 546429.2397589089, 5.323215556470433e-06, 7.341081582854604e-07, 3.835530097600323, 0.008139886913233075, 329556.5769929053]",105347155676936.82812500,1.03559375
"[0.37471318317483115, 0.027096905041717426, 0.40543446792238924, 0.41044394049615524, 0.32523032432231924, 0.007717641658759932, 0.0033625871465494317, 0.008854960147871698, 0.0011265472003236636, 0.0015045081580693023, 0.00997187102974313, 458587.9848973776, 8.932555772502838e-06, 742070.8367348858, 583145.6489709606, 546429.2397589089, 5.323215556470433e-06, 7.341081582854604e-07, 3.835530097600323, 0.008139886913233075, 329556.5769929053]",105347137103439.68750000,1.10169864
"[0.37471318317483115, 0.027096905041717426, 0.40543446792238924, 0.41044394049615524, 0.32523032432231924, 0.007717641658759932, 0.0033625871465494317, 0.008854960147871698, 0.0011265372003236636, 0.0015045181580693023, 0.00997187102974313, 458587.9848973776, 8.932555772502838e-06, 742070.8367348858, 583145.6489709606, 546429.2397589089, 5.323215556470433e-06, 7.341081582854604e-07, 3.835530097600323, 0.008139886913233075, 329556.5769929053]",105346231600374.20312500,1.16784239
"[0.37471318317483115, 0.027096905041717426, 0.40543446792238924, 0.41044394049615524, 0.32523032432231924, 0.007717641658759932, 0.0033625871465494317, 0.008854960147871698, 0.0011265372003236636, 0.0015045081580693023, 0.00997188102974313, 458587.9848973776, 8.932555772502838e-06, 742070.8367348858, 583145.6489709606, 546429.2397589089, 5.323215556470433e-06, 7.341081582854604e-07, 3.835530097600323, 0.008139886913233075, 329556.5769929053]",105346873926028.09375000,1.22877789
"[0.37471318317483115, 0.027096905041717426, 0.40543446792238924, 0.41044394049615524, 0.32523032432231924, 0.007717641658759932, 0.0033625871465494317, 0.008854960147871698, 0.0011265372003236636, 0.0015045081580693023, 0.00997187102974313, 458587.9848973876, 8.932555772502838e-06, 742070.8367348858, 583145.6489709606, 546429.2397589089, 5.323215556470433e-06, 7.341081582854604e-07, 3.835530097600323, 0.008139886913233075, 329556.5769929053]",105347090425699.75000000,1.28863001
"[0.37471318317483115, 0.027096905041717426, 0.40543446792238924, 0.41044394049615524, 0.32523032432231924, 0.007717641658759932, 0.0033625871465494317, 0.008854960147871698, 0.0011265372003236636, 0.0015045081580693023, 0.00997187102974313, 458587.9848973776, 8.942555772502838e-06, 742070.8367348858, 583145.6489709606, 546429.2397589089, 5.323215556470433e-06, 7.341081582854604e-07, 3.835530097600323, 0.008139886913233075, 329556.5769929053]",105346976725622.25000000,1.34716439
"[0.37471318317483115, 0.027096905041717426, 0.40543446792238924, 0.41044394049615524, 0.32523032432231924, 0.007717641658759932, 0.0033625871465494317, 0.008854960147871698, 0.0011265372003236636, 0.0015045081580693023, 0.00997187102974313, 458587.9848973776, 8.932555772502838e-06, 742070.8367348958, 583145.6489709606, 546429.2397589089, 5.323215556470433e-06, 7.341081582854604e-07, 3.835530097600323, 0.008139886913233075, 329556.5769929053]",105347090431878.26562500,1.40567613
"[0.37471318317483115, 0.027096905041717426, 0.40543446792238924, 0.41044394049615524, 0.32523032432231924, 0.007717641658759932, 0.0033625871465494317, 0.008854960147871698, 0.0011265372003236636, 0.0015045081580693023, 0.00997187102974313, 458587.9848973776, 8.932555772502838e-06, 742070.8367348858, 583145.6489709707, 546429.2397589089, 5.323215556470433e-06, 7.341081582854604e-07, 3.835530097600323, 0.008139886913233075, 329556.5769929053]",105347090427039.45312500,1.46608281
"[0.37471318317483115, 0.027096905041717426, 0.40543446792238924, 0.41044394049615524, 0.32523032432231924, 0.007717641658759932, 0.0033625871465494317, 0.008854960147871698, 0.0011265372003236636, 0.0015045081580693023, 0.00997187102974313, 458587.9848973776, 8.932555772502838e-06, 742070.8367348858, 583145.6489709606, 546429.2397589189, 5.323215556470433e-06, 7.341081582854604e-07, 3.835530097600323, 0.008139886913233075, 329556.5769929053]",105347090432614.81250000,1.52670026
"[0.37471318317483115, 0.027096905041717426, 0.40543446792238924, 0.41044394049615524, 0.32523032432231924, 0.007717641658759932, 0.0033625871465494317, 0.008854960147871698, 0.0011265372003236636, 0.0015045081580693023, 0.00997187102974313, 458587.9848973776, 8.932555772502838e-06, 742070.8367348858, 583145.6489709606, 546429.2397589089, 5.333215556470433e-06, 7.341081582854604e-07, 3.835530097600323, 0.008139886913233075, 329556.5769929053]",105347309953381.70312500,1.58768463
"[0.37471318317483115, 0.027096905041717426, 0.40543446792238924, 0.41044394049615524, 0.32523032432231924, 0.007717641658759932, 0.0033625871465494317, 0.008854960147871698, 0.0011265372003236636, 0.0015045081580693023, 0.00997187102974313, 458587.9848973776, 8.932555772502838e-06, 742070.8367348858, 583145.6489709606, 546429.2397589089, 5.323215556470433e-06, 7.441081582854604e-07, 3.835530097600323, 0.008139886913233075, 329556.5769929053]",105347047101897.04687500,1.64929438
"[0.37471318317483115, 0.027096905041717426, 0.40543446792238924, 0.41044394049615524, 0.32523032432231924, 0.007717641658759932, 0.0033625871465494317, 0.008854960147871698, 0.0011265372003236636, 0.0015045081580693023, 0.00997187102974313, 458587.9848973776, 8.932555772502838e-06, 742070.8367348858, 583145.6489709606, 546429.2397589089, 5.323215556470433e-06, 7.341081582854604e-07, 3.8355301076003228, 0.008139886913233075, 329556.5769929053]",105347095284217.43750000,1.70956898
"[0.37471318317483115, 0.027096905041717426, 0.40543446792238924, 0.41044394049615524, 0.32523032432231924, 0.007717641658759932, 0.0033625871465494317, 0.008854960147871698, 0.0011265372003236636, 0.0015045081580693023, 0.00997187102974313, 458587.9848973776, 8.932555772502838e-06, 742070.8367348858, 583145.6489709606, 546429.2397589089, 5.323215556470433e-06, 7.341081582854604e-07, 3.835530097600323, 0.008139896913233075, 329556.5769929053]",105347193979312.64062500,1.77162242
"[0.37471318317483115, 0.027096905041717426, 0.40543446792238924, 0.41044394049615524, 0.32523032432231924, 0.007717641658759932, 0.0033625871465494317, 0.008854960147871698, 0.0011265372003236636, 0.0015045081580693023, 0.00997187102974313, 458587.9848973776, 8.932555772502838e-06, 742070.8367348858, 583145.6489709606, 546429.2397589089, 5.323215556470433e-06, 7.341081582854604e-07, 3.835530097600323, 0.008139886913233075, 329556.5769929153]",105347090432521.23437500,1.83286190
"[0.5, 0.5, 0.5, 0.0005, 0.0005, 0.01, 0.0001, 5e-05, 0.0001, 0.01, 0.01, 1000000.0, 1e-05, 1000000.0, 1000000.0, 100.0, 1e-08, 1e-05, 0.5, 0.0001, 100.0]",13161457.41031862,1.90926075
"[0.49999999, 0.5, 0.5, 0.0005, 0.0005, 0.01, 0.0001, 5e-05, 0.0001, 0.01, 0.01, 1000000.0, 1e-05, 1000000.0, 1000000.0, 100.0, 1e-08, 1e-05, 0.5, 0.0001, 100.0]",13161457.41035492,1.98480058
"[0.5, 0.49999999, 0.5, 0.0005, 0.0005, 0.01, 0.0001, 5e-05, 0.0001, 0.01, 0.01, 1000000.0, 1e-05, 1000000.0, 1000000.0, 100.0, 1e-08, 1e-05, 0.5, 0.0001, 100.0]",13161457.41038433,2.06215763
"[0.5, 0.5, 0.49999999, 0.0005, 0.0005, 0.01, 0.0001, 5e-05, 0.0001, 0.01, 0.01, 1000000.0, 1e-05, 1000000.0, 1000000.0, 100.0, 1e-08, 1e-05, 0.5, 0.0001, 100.0]",13161457.41041013,2.13328195
"[0.5, 0.5, 0.5, 0.0005000100000000001, 0.0005, 0.01, 0.0001, 5e-05, 0.0001, 0.01, 0.01, 1000000.0, 1e-05, 1000000.0, 1000000.0, 100.0, 1e-08, 1e-05, 0.5, 0.0001, 100.0]",13161457.41034846,2.20368481
"[0.5, 0.5, 0.5, 0.0005, 0.0005000100000000001, 0.01, 0.0001, 5e-05, 0.0001, 0.01, 0.01, 1000000.0, 1e-05, 1000000.0, 1000000.0, 100.0, 1e-08, 1e-05, 0.5, 0.0001, 100.0]",13161457.41034956,2.27363658
"[0.5, 0.5, 0.5, 0.0005, 0.0005, 0.00999999, 0.0001, 5e-05, 0.0001, 0.01, 0.01, 1000000.0, 1e-05, 1000000.0, 1000000.0, 100.0, 1e-08, 1e-05, 0.5, 0.0001, 100.0]",13161457.41032496,2.34253669
"[0.5, 0.5, 0.5, 0.0005, 0.0005, 0.01, 0.00010001, 5e-05, 0.0001, 0.01, 0.01, 1000000.0, 1e-05, 1000000.0, 1000000.0, 100.0, 1e-08, 1e-05, 0.5, 0.0001, 100.0]",13161457.41038722,2.41355729
"[0.5, 0.5, 0.5, 0.0005, 0.0005, 0.01, 0.0001, 5.0010000000000004e-05, 0.0001, 0.01, 0.01, 1000000.0, 1e-05, 1000000.0, 1000000.0, 100.0, 1e-08, 1e-05, 0.5, 0.0001, 100.0]",13161457.41041488,2.48513079
"[0.5, 0.5, 0.5, 0.0005, 0.0005, 0.01, 0.0001, 5e-05, 0.00010001, 0.01, 0.01, 1000000.0, 1e-05, 1000000.0, 1000000.0, 100.0, 1e-08, 1e-05, 0.5, 0.0001, 100.0]",13161457.41041293,2.55791593
"[0.5, 0.5, 0.5, 0.0005, 0.0005, 0.01, 0.0001, 5e-05, 0.0001, 0.00999999, 0.01, 1000000.0, 1e-05, 1000000.0, 1000000.0, 100.0, 1e-08, 1e-05, 0.5, 0.0001, 100.0]",13161457.41035272,2.63032985
"[0.5, 0.5, 0.5, 0.0005, 0.0005, 0.01, 0.0001, 5e-05, 0.0001, 0.01, 0.00999999, 1000000.0, 1e-05, 1000000.0, 1000000.0, 100.0, 1e-08, 1e-05, 0.5, 0.0001, 100.0]",13161457.41039921,2.70207024
"[0.5, 0.5, 0.5, 0.0005, 0.0005, 0.01, 0.0001, 5e-05, 0.0001, 0.01, 0.01, 999999.99999999, 1e-05, 1000000.0, 1000000.0, 100.0, 1e-08, 1e-05, 0.5, 0.0001, 100.0]",13161457.41036905,2.77330732
"[0.5, 0.5, 0.5, 0.0005, 0.0005, 0.01, 0.0001, 5e-05, 0.0001, 0.01, 0.01, 1000000.0, 9.990000000000001e-06, 1000000.0, 1000000.0, 100.0, 1e-08, 1e-05, 0.5, 0.0001, 100.0]",13161457.41033480,2.84230375
"[0.5, 0.5, 0.5, 0.0005, 0.0005, 0.01, 0.0001, 5e-05, 0.0001, 0.01, 0.01, 1000000.0, 1e-05, 999999.99999999, 1000000.0, 100.0, 1e-08, 1e-05, 0.5, 0.0001, 100.0]",13161457.41034005,2.91197944
"[0.5, 0.5, 0.5, 0.0005, 0.0005, 0.01, 0.0001, 5e-05, 0.0001, 0.01, 0.01, 1000000.0, 1e-05, 1000000.0, 999999.99999999, 100.0, 1e-08, 1e-05, 0.5, 0.0001, 100.0]",13161457.41026839,2.98276258
"[0.5, 0.5, 0.5, 0.0005, 0.0005, 0.01, 0.0001, 5e-05, 0.0001, 0.01, 0.01, 1000000.0, 1e-05, 1000000.0, 1000000.0, 100.00000001, 1e-08, 1e-05, 0.5, 0.0001, 100.0]",13161457.41031637,3.05649519
