params,sse,elapsed_time_s
"[0.48958218241011753, 0.18912713151955246, 0.08141263404629405, 0.13245710062985847, 0.36965982743200915, 0.005304120432916589, 0.006487573921484058, 0.0019246059779936108, 0.007848276862010489, 0.00929574647002778, 0.0045880727950456815, 394893.11491396895, 6.260680260760624e-06, 244207.60108419004, 452676.3599648657, 760461.2837188939, 4.811083037414957e-07, 1.2439101340127254e-06, 4.923670280149842, 0.0034370206458477636, 560029.1006549952]",159517835684688.56250000,0.56907058
"[0.43020256592754175, 0.1588494858910307, 0.2386916399198385, 0.14589590320312645, 0.012562111115244915, 0.008963340343146999, 0.009824445576044767, 0.0015394805722375841, 0.0020100104555300937, 0.004121949860485631, 0.003722460155006327, 903404.6598257886, 2.6142467609113385e-06, 327995.29551035806, 183780.72809234634, 97108.6672565164, 1.634198507661074e-06, 6.930855735666603e-06, 4.765157805894404, 0.005660841199446843, 163507.13554347842]",795663240953.53234863,0.62902808
"[0.3317544194552376, 0.12627372162789818, 0.10824927834302918, 0.48122526622153117, 0.41569199147759206, 0.005237870327729715, 0.006549872934590851, 0.005184804230403082, 0.002725511291572285, 0.0030555128775939383, 0.001771506578677764, 377142.50581873744, 2.7201731989356205e-06, 687277.5316048961, 34478.46462240983, 876015.8374449165, 8.040670341758946e-06, 8.881455739946766e-06, 3.4168870606620607, 0.008738060821820666, 802497.5180397255]",77827495619166.00000000,0.69498229
"[0.022642945517107705, 0.3655292070119717, 0.32914215363409605, 0.33091474888266464, 0.3493059083799212, 0.0009945285856314664, 0.006770254419917492, 0.004367615063093003, 0.0032709146824498707, 0.0024970837613349115, 0.009523403211129189, 479511.1165150482, 2.8702082980211677e-06, 859165.1371731175, 198144.91771292634, 337927.54396006925, 4.419721670976627e-06, 8.588737177526141e-06, 2.0616459004224748, 0.006783208149086491, 401565.24534851575]",517753757.47870517,0.75689006
"[0.0955786690529173, 0.021937816870417227, 0.4240076323389444, 0.02275281150611727, 0.3915787345802805, 0.0008868636297550643, 0.006071691467444817, 0.002202355957403662, 0.005684619671608859, 0.007854716205166975, 0.0025704218141334796, 644805.0252945169, 4.649881730496738e-06, 598058.7010135783, 415106.6212720375, 158830.0306830201, 9.152773374507587e-06, 6.549829131935576e-06, 4.785165283266036, 0.009664027185493576, 719832.0154149025]",38439914232418.86718750,0.80911112
"[0.2625988890835986, 0.48898486370021177, 0.006787418671644129, 0.1534034573340684, 0.06852953654515666, 0.00723696399660284, 0.006892095926048436, 0.00290078926807342, 0.0016495460461995327, 0.0038144042085400446, 0.004518217435179234, 664566.0726679508, 6.511349396542827e-06, 214449.3422732675, 302630.64183670183, 850543.5405090064, 2.6231726728288185e-06, 7.727873766273113e-06, 3.163407631736245, 0.004473806234878932, 977464.7018075745]",98808837601.21810913,0.87060714
"[0.42266759457929404, 0.2934931298304607, 0.11907264219832486, 0.09754509984230246, 0.02888215981540959, 0.008255753001968508, 0.002319340763503096, 0.004915112302048994, 0.0006502006524956508, 0.0014474043674759583, 0.007641188085095512, 619156.75969474, 3.889221078571246e-06, 864887.538037901, 536000.4673052507, 263420.198544863, 3.573147616893191e-06, 6.883397845042336e-06, 4.328066955953112, 0.007797854247161021, 518577.50398997514]",45526805720.90195465,0.93259096
"[0.2988019286991805, 0.043758076735144084, 0.4289455456166665, 0.4024160993269358, 0.2805350154408899, 0.006324524133700005, 0.0033258987033245486, 0.0010780183346171199, 0.006546413216733945, 0.0028720195001997657, 0.0020257081238384054, 844642.5600534512, 7.014868067180325e-06, 109558.75628109064, 884128.656734598, 868274.0604174664, 6.4267937568096735e-06, 4.012230659630782e-06, 4.03077703133027, 0.0010891123191482071, 59451.56103384123]",4408845411707822.00000000,1.00789022
"[0.21820356889002349, 0.23103271666869263, 0.0992173492212617, 0.1819726578222048, 0.03344048732859096, 0.007003749636173365, 0.00448531497830531, 0.005093828452806373, 0.0002611837860282606, 0.007548234279431999, 0.002289227609094396, 92251.59830901035, 3.3550215769361044e-06, 698430.4433214652, 795583.465455837, 371335.2221387329, 2.251264707281156e-06, 6.606914926596276e-06, 3.2899483213815244, 0.009471303719860876, 822327.2675082396]",61720671.63875287,1.06409001
"[0.21185767594821403, 0.0926029116715306, 0.06711460356437772, 0.29582222763922666, 0.411670660544557, 0.009351824372679464, 0.00925131562152771, 0.0015756954959664509, 0.0046219326926450885, 0.009042725914584108, 0.009341806672136214, 42236.67799512945, 1.6603255088727855e-06, 349794.9405119598, 994631.3212644721, 421480.9747539187, 4.341662102776701e-06, 3.5421171018318114e-06, 0.8874073044957644, 0.00768769942110919, 482862.64960466145]",13111718.24959839,1.12248993
