params,sse,elapsed_time_s
"[0.2835817734783552, 0.4051585521675271, 0.47343303936176484, 0.21634119806557894, 0.2359148669240774, 0.005605282604152621, 0.008669649694560843, 0.0047889114841426095, 0.004247411593949196, 0.00925958242003789, 0.007090485461564075, 197508.80465973727, 3.687845317472242e-06, 938067.5483755057, 381923.53712611995, 565813.5811027458, 1.3830335415346933e-06, 9.141768805108637e-06, 2.7228077466773697, 0.004391961055321042, 320954.3475518952]",16063015.72743683,0.51814818
"[0.48426472047075, 0.05858492129343023, 0.10397331991563348, 0.2152011736486394, 0.4041881380828731, 0.00015992781045143833, 0.004516062239701454, 0.0013816355695315033, 0.007480225613646113, 0.002118874263910424, 0.0007243055314513694, 498710.262669138, 6.764039912664959e-07, 199119.01177315204, 146426.9666932367, 365461.66710440785, 2.3787303447543757e-07, 8.224842155533923e-07, 0.6326673956367497, 0.006440346504844077, 222876.70584927153]",2312495613.31492805,0.59328008
"[0.16039607587462756, 0.32458170833905503, 0.393231766330287, 0.4125762412105341, 0.37638761880721766, 0.006306207935967497, 0.0023324594766676245, 0.006390522144416236, 0.001441532648892594, 0.008959512573217764, 0.0022822797199934302, 53052.79703979469, 1.3844421833407767e-06, 3794.7256726274722, 719126.6283595655, 153974.191397642, 8.255842144321295e-06, 8.787728063264746e-06, 0.9384487358929947, 0.009300577551182456, 256351.15269588408]",36343572.34784098,0.66100764
"[0.1433381204891983, 0.4675885319194406, 0.2998510623040801, 0.33159016356554283, 0.3735319266323901, 0.00769510144136523, 0.00011075482338211832, 0.0024776893227988293, 0.006271791337988143, 0.006185389178292619, 0.0037099883920331017, 98581.50792195661, 9.382203756772145e-06, 326660.4974799685, 438355.58187234093, 195302.64532970943, 8.904359867169756e-06, 7.628416442849029e-06, 3.3660075834192154, 0.008781660789839052, 812197.6452515221]",2279910901.52298450,0.72142720
"[0.11051743254246157, 0.13729072930767075, 0.35885804698367857, 0.013240221978311897, 0.29441732845061147, 0.0012450135174677753, 0.0068428493733487415, 0.006298333403905586, 0.007778268604433326, 0.007165408396167277, 0.007816149144398682, 733732.5042879606, 2.3633377704495326e-06, 103556.506737649, 917062.1121160863, 459063.6309220935, 2.424343957518573e-06, 3.4598838178545666e-06, 3.6082953451957827, 0.0084964059539179, 399929.67870044126]",8968096989.10315704,0.78817439
"[0.18274319863613778, 0.20173250852828883, 0.1553964884098254, 0.11719408940650732, 0.035005221187198766, 0.006974702595009609, 0.0032297657054814557, 0.005205606388246383, 0.005265905574436214, 0.00725627936677808, 0.0007655542144424519, 763921.4866229191, 1.239005512028699e-06, 503183.2543485361, 607500.9028800147, 994402.251750446, 6.216535471953452e-06, 4.568454714587198e-06, 2.967501774587049, 0.00920582546159063, 239286.00266930964]",3903374675.31280327,0.85487819
"[0.4328896772022648, 0.3300714774875979, 0.0570506387905348, 0.4214581725263907, 0.41541084628845315, 0.009530453339297845, 0.009660754763286919, 0.009524734612963026, 0.008538888546621902, 0.0007865067151172335, 0.0077088420359745094, 608099.8491796564, 4.147198391901288e-07, 626228.5573624714, 761844.81892889, 506403.4077483787, 8.13688386563466e-06, 2.270411503755723e-06, 4.1530535476834665, 0.009453965568699358, 990553.6138721593]",641735423433935.75000000,0.92955852
"[0.006432660070502583, 0.295303841127323, 0.13370911015825498, 0.49861640419685604, 0.486778513547016, 0.004485241359026996, 0.008967823520285027, 0.008691419728191532, 0.0025503421918845292, 0.005248122646636263, 0.004696018765586352, 996677.6287252865, 7.051540678860139e-06, 348901.11929715594, 618531.3075256225, 282140.1854624894, 9.251558288346495e-06, 7.880251406138179e-06, 4.374218283035387, 0.0037365380982301833, 703171.847850933]",678520229056202.00000000,0.98498654
"[0.08193993498186307, 0.005021465230483158, 0.020093282132748188, 0.3063295983306068, 0.3294911081815713, 0.006713632887340056, 0.0077356608973777495, 0.009049691621610413, 0.007337454392869249, 0.0073382036645905785, 0.004255876085054284, 49231.556166877475, 1.578694541258414e-07, 887455.2623163383, 128394.2961398099, 405725.88889992615, 4.924710006935713e-06, 1.9136305663581775e-06, 0.9720413697929091, 0.007672711285490538, 891220.9941096567]",4707678508.66655827,1.04541349
"[0.3222719313074726, 0.021319977910808093, 0.1678463296780748, 0.35029671755069863, 0.08688264003753307, 0.0073810180248294185, 0.007013966499239107, 0.00025752643914843105, 0.007717103708275876, 0.0004903267654050764, 0.002635291356222106, 341681.62487434864, 6.631398817880168e-06, 529456.0330923136, 199497.86199281632, 538380.991303544, 2.6381381769018925e-06, 2.1725050336844724e-06, 4.7385335306497325, 0.0035688629207579438, 263556.6974043903]",41946768590309184.00000000,1.11570692
"[0.21292265019811155, 0.28086465126944954, 0.15397924696015072, 0.17672236225924667, 0.13017739246877455, 0.008290904259329084, 0.0015212640477242272, 0.007736571849037135, 0.009263709390612893, 0.006686818109866755, 0.006542596292911956, 562686.6369804975, 1.9344249699831324e-06, 491029.40171341784, 79290.99473225066, 447128.82832152647, 2.8330479945130005e-06, 7.2133651380251906e-06, 3.2518834035137982, 0.004906574545597596, 542059.2912259983]",2776823690.93839693,1.17517781
"[0.44711350038551306, 0.04492415958348075, 0.4258535844039397, 0.2931524575912023, 0.06536505885409191, 0.007108529990834515, 0.005225827836428653, 0.004620900676646331, 0.0035688441295468835, 0.007086592884154579, 0.006660955768555122, 654077.8086510559, 9.805839035888878e-06, 134628.55872107556, 346645.42095044005, 915639.8219596772, 4.075054284027866e-06, 9.025372756239559e-06, 4.285815833664417, 0.005428304979464232, 409761.2878477605]",2945996953341.92675781,1.22786546
