params,sse,elapsed_time_s
"[0.23850718615172095, 0.4939992729510972, 0.07211736883115424, 0.42403766850743196, 0.3473065337427008, 0.007130257266393826, 0.003908294510852502, 0.0018336657023517759, 0.005800515075452639, 0.00037408477314303967, 0.0027404507814755862, 733422.6921465159, 1.8048484561954506e-06, 307976.11600232887, 186586.8216209478, 93149.49351388327, 5.796332290619327e-06, 2.882791694343975e-06, 3.900275769650328, 0.00012597072976461778, 656192.2567201519]",904418439928880.25000000,0.52369833
"[0.17447345405301184, 0.44056361817155787, 0.47774810590328237, 0.48045113777310033, 0.4961761964127048, 0.008819581348318242, 0.007249839834537859, 0.0011591553974230982, 0.007447409992190388, 0.0003068160357628112, 0.0008779229243875474, 669717.2404819769, 2.913477854146942e-06, 324653.49999728706, 184585.94916916432, 90475.39829102016, 7.88278399381165e-06, 6.237982472580853e-06, 3.274964474592987, 0.0022071423434954023, 753024.0106793145]",162362777392348.06250000,0.58927584
"[0.04110592824139503, 0.3147882892541716, 0.0005149187698716885, 0.3900194226752307, 0.187387243120374, 0.009137905692994278, 0.0048249933477755415, 0.0013615498761780395, 0.005708228962335557, 0.0008524105928764868, 0.0008907308637790984, 703967.83943411, 6.8181333594779455e-06, 258890.5504644626, 315511.35646860424, 121262.09038155447, 8.343177127553183e-06, 1.7641363169007357e-06, 4.024645343678663, 0.00044794306787482383, 841094.345486587]",197085529986071104.00000000,0.65612626
"[0.01294373189460839, 0.3827560922599446, 0.011811662070190326, 0.4876877768603686, 0.01683890900411223, 0.00795842097555989, 0.0028694580084595864, 0.002276879000221216, 0.007073736949625004, 0.0003430332012964514, 0.004267578345104811, 680552.4966280654, 9.67182750333739e-06, 156998.4970782282, 209916.8784334714, 4448.514389250711, 6.767057948454891e-06, 8.04898287959982e-06, 3.5098600498962496, 0.00027191380190848323, 760648.5144309576]",622607020501.53796387,0.71754885
"[0.01580946061864915, 0.041753051183497265, 0.0780614996674695, 0.48255065817120324, 0.28002874075208944, 0.0033784002907854198, 0.006489457657773778, 0.0021139654466571537, 0.0055968757246606495, 0.00010882022642434709, 0.003463785416340354, 716473.4299098668, 2.898388544130263e-06, 252105.70078570716, 222201.66956121227, 49867.819244882994, 8.75450423901855e-06, 4.00097044659437e-08, 2.9885548303213803, 0.0018169806681473312, 765315.3560729882]",525088953312552.93750000,0.78148031
"[0.0005005281327722981, 0.3469816243510873, 0.22741851320747763, 0.49976338649266894, 0.11277381786977927, 0.009111220358728066, 0.0020751956559208517, 0.00798781743775955, 0.003518617454253546, 0.00027725618017768395, 0.001171307956819183, 635687.8869505585, 4.6920196794093186e-06, 263025.3019012998, 76641.56346743998, 32543.127344566637, 5.215952850725102e-06, 6.17918453396901e-06, 2.429093649312987, 0.004051315361901577, 794516.2413080654]",2727966301147.79248047,0.83961320
"[0.18704696506863988, 0.42403684532425157, 0.3620350977810075, 0.4991071777994605, 0.20556797790144452, 0.006009197329143496, 0.001738316992218393, 0.0022646340132568515, 0.0023146431138111015, 0.0003386633701796577, 0.005392920558350272, 663563.0084029848, 9.131109458737616e-06, 332908.4487523912, 155859.09217234224, 14441.383323910719, 8.464073069672684e-06, 1.5378887440827278e-06, 4.903619777074731, 0.00476230053482231, 707060.1545935044]",1930839392475148.25000000,0.89937973
"[0.0005124004486339682, 0.45158641521988385, 0.2751648131235092, 0.49218591869039535, 0.3128346513487384, 0.009973477526351414, 0.00459684808237372, 0.001213430602623803, 0.0059600475738012595, 0.00011654820442580722, 0.003024757707567382, 717915.6622406414, 3.594429381950403e-08, 319277.4213502625, 169614.66415666646, 94086.98453954686, 9.495789680781706e-06, 2.3353420559728026e-08, 2.5790247603995224, 0.0006111172820904565, 726803.9853350474]",107943309473.03201294,0.95341444
"[0.062447801210714006, 0.3105304337740027, 0.09970157452081313, 0.49744192275420407, 0.42702563486315503, 0.009450227098243039, 0.0016029542211953476, 0.0011754838238305849, 0.007291599248142367, 0.0013107974826167303, 0.0043220758726660044, 644294.4202843802, 1.0102902862423092e-06, 206362.70042864513, 204755.5573044832, 110936.27931918853, 9.793802783056886e-06, 2.837626080437863e-06, 4.739840507992284, 0.00078968171023019, 749758.8416285012]",6202006604397565.00000000,1.02009797
"[0.1469636024116961, 0.4549860422390885, 0.0516797454327525, 0.24566396509138264, 0.22336296764299757, 0.007897610466365366, 0.006887313276957328, 0.0038877347890011464, 0.0027866687977487216, 0.002406186272358847, 0.0008475372530404574, 669742.7863175509, 7.704174880556377e-06, 185780.39071441634, 182525.71955539245, 821.0917822651827, 3.322867492887253e-06, 5.41764310204616e-06, 4.415259778543478, 0.00022395678365901478, 679475.3865476444]",964694139648292.12500000,1.08628058
"[0.0005014970911082655, 0.47568460027089504, 0.15320288387119838, 0.3633688036837925, 0.13196219191795627, 0.008830294118649894, 0.00046852688765763775, 0.005132432940506017, 0.007180045518450985, 0.0024678197515335394, 0.0008588261490257575, 712697.4893036104, 6.394769044872483e-06, 155525.54723874564, 181844.9031543647, 85410.31082528386, 7.337100748212718e-06, 1.7681036717249341e-06, 4.950358677207652, 0.0009720542476538939, 714106.6812806855]",344304959231148.12500000,1.14131999
"[0.11527497213810488, 0.4341945269456932, 0.12768002634344672, 0.441378158437361, 0.3186162122504574, 0.008117323686287217, 0.0013426405075100127, 0.0005446240816681886, 0.008480868248721407, 0.0008112597294080349, 0.0030090720960239564, 575973.6005765459, 7.497905021915039e-07, 186862.7225783564, 157650.39127460262, 110134.7251579596, 4.01433518801132e-06, 7.348037695084011e-06, 4.381495722152648, 0.0008458738674871729, 756632.5221464349]",1261869271830928.00000000,1.20973778
"[0.043248986830116264, 0.4844160016559897, 0.09764722468395373, 0.4394577137929324, 0.12959919421256333, 0.009432033282315434, 0.0030845828677625764, 0.000440732966179694, 0.009588271599203418, 0.0008402519421869116, 0.0032164842674835214, 598217.8932322798, 2.3214244537502573e-06, 251781.43360067267, 138192.04614194197, 102487.27885717558, 9.230940347536273e-06, 1.0329783394820295e-06, 4.6623227038484885, 0.0010311170329685405, 764142.2892227166]",386163916737314.37500000,1.27160668
"[0.021968933316168497, 0.4851693276753704, 0.3111759590350226, 0.47285248331790464, 0.30936374366406255, 0.004478326841770753, 0.0058243834189236, 0.0018829541311654635, 0.008246115294296448, 0.0028427153320630945, 0.004359942158817619, 760315.119753257, 4.694817810660815e-06, 250512.60851368355, 127993.5795690692, 141270.0758652991, 5.2449088846526524e-06, 8.902559057722386e-07, 4.976866162925488, 0.001578681342376866, 696133.5565581887]",1080727119346417.50000000,1.68000007
"[0.11527452812621325, 0.2714750380212899, 0.057666774355540185, 0.4891473944188394, 0.40776339460720223, 0.009986001373343116, 0.007372914592764309, 0.0027181647637829847, 0.0021061037858918622, 0.0012417449149037774, 0.0015987176893335617, 739739.1669206753, 1.1482253245176968e-06, 310252.5884356183, 112054.16789652701, 91857.03064812228, 8.911647984814501e-06, 5.300825813740993e-06, 4.927050547102798, 0.0014462433634240149, 805128.0708182277]",167427770603141824.00000000,1.75079751
"[0.04481782967408022, 0.38675290377398697, 0.10573120738019608, 0.4865989604858589, 0.21454635240677122, 0.007964527952861108, 0.00016536583842584763, 0.0007538328822871283, 0.005479200849876311, 0.0002460833664732772, 0.001660021898316885, 757802.241076442, 7.063618637385876e-07, 283231.99682155106, 184139.88793752488, 55193.57385423693, 8.195652002622902e-06, 1.307140534641906e-06, 2.7820934643135, 0.0003602364670875748, 792980.630498269]",2876036941552.06591797,1.82519746
"[0.027290629543685073, 0.49418893693931565, 0.36338416491109027, 0.4987988326205559, 0.150013939666057, 0.009447546654807615, 0.004721263001887523, 0.0008924825459103772, 0.008912943248756484, 0.000243792040668839, 0.000870847724165276, 697756.5693526692, 4.4833565017827476e-07, 204249.75469307642, 143822.0972399343, 58707.10623195492, 8.353758033272074e-06, 3.2372452334537096e-06, 3.901682138680243, 0.000985059628207196, 783472.7080279053]",239296150483124.25000000,1.89438629
