params,sse,elapsed_time_s
"[0.06803360528521504, 0.07277639379143654, 0.09489381230722109, 0.36940754247246993, 0.4614388708696485, 0.0006299887735839731, 0.003923462258633692, 0.009973824001418318, 0.0009869689371482056, 0.0002504455951482015, 0.007151348788546604, 186420.24307332438, 9.176744640625731e-06, 561763.780701309, 182377.995632667, 591307.5406434954, 4.827680425202099e-06, 8.830771564084087e-06, 1.3369706633744969, 0.0050711126575081296, 751745.6330328167]",9369773231.83374786,0.51599121
"[0.08437423918934, 0.08911702547760142, 0.10002632647550647, 0.3745400553921515, 0.46657138339973037, 0.009770621848822575, 0.000955974163670871, 0.006606334914257222, 0.007919480558295581, 0.0071829571386769755, 0.0025419849181505167, 674919.1477058362, 6.1703660718485835e-06, 467857.91404194385, 670876.9002651796, 79906.44527600706, 1.8229522935435298e-06, 6.48264232834719e-06, 2.74160317517817, 0.004311745304585438, 657839.7663734518]",276267566641.17572021,0.56986928
"[0.24880072301914252, 0.13228643987769245, 0.4930134121512043, 0.2680271410678493, 0.021448916901592008, 0.008840035006062367, 0.0022335085124087117, 0.002943421256467785, 0.0013065661945365129, 0.008460491953076103, 0.00012094761125751858, 584629.2006929219, 7.298242277670503e-06, 959972.7383209094, 862115.4391427133, 989516.4982630983, 4.444081189591056e-06, 8.447138445932037e-06, 0.7945902645587921, 0.005390706256868666, 150054.59065241367]",9943895.12356456,0.63418627
"[0.045745450973406654, 0.42873116308440296, 0.36690960568468384, 0.06497186791886411, 0.3178936439155492, 0.007836231415048954, 0.0016782252410876056, 0.0004896183231813594, 0.0003027631089843492, 0.00745668766357076, 0.0055156681757931505, 516070.26463764906, 8.765179260557109e-06, 571545.4552171044, 473688.15603891015, 601089.2151592933, 5.904156311338359e-06, 9.912568672483378e-06, 4.511486459523439, 0.004386903171316503, 761527.3075486086]",24162080929.83202362,0.70397663
"[0.41321169613176956, 0.3728542056017464, 0.157924383147303, 0.432438113077227, 0.26201668643289266, 0.0019077950399739609, 0.005544481190041109, 0.002404395147654162, 0.004274326733909356, 0.0015282550137860642, 0.0004387110759179108, 184635.78126069158, 2.850745678340228e-06, 794034.7232318819, 462122.01971048117, 589523.078830868, 9.987173309718403e-06, 7.025763067600104e-06, 4.779501236975193, 0.008701679619148774, 984016.5755633861]",5898075565907906.00000000,0.77884674
"[0.479508722748334, 0.09724225720559054, 0.45796922838483745, 0.15275366164072873, 0.40567543763741376, 0.0033665569365326467, 0.0066600302636925296, 0.006649237806306793, 0.005733088630468042, 0.009416305247973164, 0.003826764161096527, 274252.39441944286, 8.031421767096044e-06, 187799.32077672705, 551738.6328692362, 217343.0807189159, 5.576304243870383e-06, 9.58099131471694e-06, 0.9564277827739716, 0.006346520755718908, 377781.1731082313]",13535140.70163926,0.84078693
"[0.03315293328265423, 0.06796177307804563, 0.2773656202981877, 0.05237935022811169, 0.4566242390080307, 0.0012153673991613558, 0.0045088332757406415, 0.006245625115948358, 0.003581891642516154, 0.0008358199223928622, 0.006796286308090127, 635211.1838682443, 3.64923197892304e-06, 10654.721496224403, 914336.206994921, 40198.48143842816, 5.3761936100270235e-06, 9.384605971172043e-06, 3.562442474067211, 0.0076660317048483076, 202275.35850462317]",233488344482966.56250000,0.90783334
"[0.4860526516268126, 0.48729264493481306, 0.23076533864234605, 0.12353334231869362, 0.3764551108647981, 0.009246224730517743, 0.002639690607097026, 0.0027996226757970506, 0.00815849512576336, 0.00541241968034977, 0.0006728770439611065, 585251.455699116, 6.7163229234376405e-06, 960594.993327111, 862737.694148913, 990138.753269285, 3.862750554815814e-06, 7.867437625662372e-06, 2.049596458673477, 0.005796889036204692, 150676.84565860033]",1411608050.79826903,0.97306156
"[0.24518980782913524, 0.12867552739071209, 0.4894024948446687, 0.08721536465169222, 0.3401371331977966, 0.004428247077202566, 0.007721712953781853, 0.009182513304910092, 0.006794771320557366, 0.0040486996004340725, 0.003059171372191935, 420425.4103811383, 2.7698293384940536e-06, 417875.9372099936, 697911.6488309354, 825312.7079513073, 1.654242185944303e-06, 5.6626545470893226e-06, 2.0042784810066223, 0.0009789113828895166, 607857.7895414829]",161270441.64605558,1.03514338
"[0.04044111915870524, 0.27981531576645113, 0.1410422906709884, 0.41555602060091235, 0.3125893121008477, 0.0020804289555021453, 0.009362379461225109, 0.009722295470275468, 0.004446960649437541, 0.0017008889293142488, 0.006899821825065202, 847400.9933333173, 3.859572104145629e-06, 366084.7243497893, 124987.23178310692, 252388.29090349376, 6.272192322632631e-06, 5.006961516071899e-06, 4.087230660021305, 0.0026195778903327746, 412826.3832928091]",334047258161543.93750000,1.09727812
