params,sse,elapsed_time_s
"[0.38079533605285215, 0.43578776393791435, 0.1962489381230722, 0.1939990754247247, 0.11000438870869648, 0.0014912998877358399, 0.0018212346225863372, 0.009601738240014182, 0.009018869689371482, 0.007130504455951483, 0.009474013487885466, 841879.2024307332, 4.497267446406258e-06, 285688.6378070131, 881834.7799563266, 135999.07540643495, 1.5566768042520209e-06, 2.7955077156408413e-06, 1.318369706633745, 0.007475711126575082, 387578.4563303282]",13055855.12303757,0.57449889
"[0.3862304526507757, 0.11049375469549813, 0.37243597554578894, 0.11669793463800919, 0.3601761603592024, 0.009799017377858842, 0.0026147012124156897, 0.008112754119859737, 0.008998383679189512, 0.0067109129519956024, 0.008452752275296155, 742802.4492201128, 8.246480033702057e-06, 274595.52974537195, 269557.66324408585, 622645.4421077648, 9.668261919158713e-06, 1.6010112088082388e-06, 1.401868925626431, 0.0005296925392359202, 265515.62618216744]",15099078.11203396,0.64283276
"[0.3365004059230984, 0.3977129392956448, 0.07480201694013698, 0.12735012345925348, 0.3913740525593132, 0.0011153294639455063, 0.0008373948272748796, 0.004435115093776216, 0.006639374456371893, 0.008527387903435303, 0.0051870214583016674, 47417.56702748615, 7.549471782923307e-06, 783478.5521842919, 568437.2279102507, 644440.9141084302, 9.156949069515094e-06, 4.0943368699423373e-07, 4.756152659669585, 0.0058024100095713195, 820384.070826436]",170510808140.91229248,0.71588254
"[0.25996769851693774, 0.28057691256264056, 0.17578294413535098, 0.2872139977508655, 0.08947479090796367, 0.0059616608709466634, 0.0052320093526357515, 0.007580096281727881, 0.00874602411437894, 0.00609690170521671, 0.005775137941028655, 866981.7309034875, 8.697579995679103e-06, 806411.6794209204, 301803.60272116016, 711727.2129110103, 4.297601904786984e-06, 8.246457215165194e-06, 4.804079312556911, 0.006297503074146662, 540167.0431717172]",8531779872254.92578125,0.77538586
"[0.32612787130139853, 0.17778763909751655, 0.23772513190879863, 0.26065467478458654, 0.31331116005779386, 0.004180591742264381, 0.002799772929541973, 0.0002751343871597241, 0.0053018911852562665, 0.007061151972088659, 0.0024541885620009826, 147128.36595507906, 2.531159588592487e-06, 925187.4486547837, 814675.3896200521, 565395.2385279125, 3.76874975266324e-06, 2.432349999059016e-06, 2.732365970414607, 0.009586051570421578, 482174.4070938498]",1687019028.22932076,0.85516024
"[0.12837353550940084, 0.29231219787635954, 0.285303212634741, 0.17209010072676076, 0.42745064410598177, 0.009476903846551529, 0.00042580498465970783, 0.008411938934995785, 0.0035938782125769174, 0.0040827805493178805, 0.0018093419852634872, 916875.2572760173, 6.667574409687022e-06, 965215.4202126825, 711096.2253758442, 35433.04556951473, 8.914765469565472e-07, 1.3553392472037183e-06, 3.0083144336063876, 0.0009280456463002428, 966616.5945696157]",21107559488.82368851,0.92869020
"[0.3054371112589983, 0.06325268645965867, 0.27730953763957933, 0.4271498032042422, 0.20822292354367425, 0.009507182334320395, 0.004055742590230953, 0.004553005440728817, 0.00957782973500462, 0.005736977260733182, 0.0057036347537080595, 2590.698214332491, 4.514620417980585e-06, 902255.8488277865, 317220.28710375103, 745060.0639955347, 2.4956639226019443e-06, 5.36267773792686e-06, 0.9833971914816773, 0.001284869816586499, 77180.28731357343]",13117763.71921571,0.99737477
"[0.23562270750822756, 0.1377090847655705, 0.1889421018777862, 0.19973072967804387, 0.41060040931944275, 0.0035559416110511432, 0.004848207476573216, 0.007302344107075141, 0.003985489897223249, 0.002284525232906283, 0.009592479062185572, 503671.4438883631, 2.642164057052869e-06, 124824.14937687234, 659995.4500673988, 23174.52962691957, 7.662301986534624e-07, 9.807026197467899e-06, 2.3901295704916383, 0.002412979259474546, 188921.1564012142]",20638544789.79074860,1.05574894
"[0.4134996196847192, 0.14720436084480132, 0.18096330066577393, 0.07831607585433102, 0.09859713696911533, 0.0073659429115776505, 0.00199534368389259, 0.009085086237716186, 0.007862060606164404, 0.00013801319570506926, 0.007067222197631899, 696429.7706450616, 6.508668424616896e-06, 661869.7619967833, 948450.9487824368, 939997.8300203485, 2.6815140573141693e-06, 9.358358916622142e-06, 3.2377037900740047, 0.004323555859322793, 743219.9646944129]",107636309908.41525269,1.12149715
"[0.04675713416352964, 0.25615218987599553, 0.20622308864033606, 0.10378272261131195, 0.2825536512561753, 0.0016109456223773022, 0.006573384161756069, 0.003375303904833595, 0.004870584761720227, 0.008916423273742993, 0.0027466851646623307, 267371.3309418775, 7.990022255625504e-06, 547160.8215317121, 502039.53432482696, 66931.02011400464, 5.729925897458545e-06, 9.241520298659876e-06, 1.9853113473818707, 0.004840225848758703, 281787.7179644119]",19223339.50795338,1.18117261
