params,sse,elapsed_time_s
"[0.044205296288619376, 0.19133683412831395, 0.45229089995445054, 0.218030180171994, 0.22727133881373687, 0.00804503641781154, 0.008810957469696016, 0.005060575544741829, 0.007862180253107094, 0.008719348879336944, 0.008347696547062957, 814450.0446092087, 1.1578770563867059e-06, 111187.36403495884, 109998.04391735884, 968933.1599532142, 4.2066990433698086e-06, 1.6498261485410923e-06, 2.9640038693502953, 0.009606185890758987, 315762.2566526845]",89589678040.25939941,0.50401592
"[0.1887094817817601, 0.06431072935331243, 0.3796810193404658, 0.35978355401505174, 0.474876260685489, 0.002581691206985593, 0.00011640078090781526, 0.004103783975356289, 0.007126204705973297, 0.006139619059792087, 0.003980744530516561, 719792.143077201, 6.165358051631736e-06, 686190.741646605, 576030.2667337081, 912618.0128605771, 2.0072538984379953e-06, 5.638356463585612e-06, 2.9160985027044704, 0.0010370153376963705, 42489.11758469139]",2823511586886.02294922,0.56784606
"[0.20519718980941443, 0.21181696903880495, 0.4736292255022442, 0.4726097082358551, 0.3292559589054202, 0.003358853523367455, 0.0027714610972125312, 0.0010706034640381168, 0.002800469716315197, 0.008099559554692971, 0.003819208923173245, 592288.1392413876, 3.1422573380176107e-06, 957000.3058180491, 903682.8705998261, 872423.8354613369, 7.806446172694639e-06, 2.2897196597364805e-06, 2.245544937155313, 0.00195367667700391, 686502.3480242318]",289274416.10921198,0.64553547
"[0.008983627688507996, 0.37572126846278997, 0.008096756021323061, 0.40606904200194127, 0.13939392610162188, 0.005452370045892334, 0.001641429200603536, 0.0007123187326403543, 0.007366516823867145, 0.009430932748822398, 0.0023062192670706477, 17465.946915465505, 8.632354150689265e-06, 781122.9264734427, 461975.4720696579, 468658.7564811102, 3.377537101238567e-06, 9.705457937053271e-07, 4.736488488372993, 0.006920639355441882, 556433.3111360186]",1665338588640.19116211,0.70704532
"[0.13152827162697728, 0.26382069866482744, 0.17462875419800666, 0.2764608845170621, 0.3860045567312503, 0.005200581135888995, 0.006428464657235135, 0.003457632457186255, 0.00753138941707081, 0.004347568230555681, 0.004363889501353735, 685005.0042527411, 2.4025656652138084e-06, 332623.03891924105, 599433.0548129067, 457596.40374010423, 4.412163782567606e-06, 4.074379406138305e-06, 0.7314601778249468, 0.007124299458633726, 882555.5614471217]",15940727.34599655,0.76236582
"[0.47658133543670966, 0.3342629930869257, 0.25340999311033796, 0.05688941636753512, 0.23507420611990504, 0.005294481018110852, 0.002097982495829871, 0.0028059386066627136, 0.00941918296032313, 0.008018974584568545, 0.007462157476784047, 123877.08444731573, 7.818745425017923e-07, 971624.764789038, 183776.5049526551, 939720.6047486871, 4.838333028163151e-07, 9.242153873112013e-06, 4.503829677546001, 0.003718281814730885, 935477.9831930225]",1124070204.98336720,0.84074712
"[0.1483667737315532, 0.42644236176400196, 0.4182877337846042, 0.08695284622326634, 0.09092824062650598, 0.007906480121912998, 0.005576666522650674, 0.002184966600658052, 0.005851496180839911, 0.0021899933144898715, 0.006421901444574762, 569732.5776632128, 1.7040710074205604e-06, 742094.9826067274, 785166.1371705356, 888398.1040286713, 1.245554291335156e-07, 5.428938065688228e-06, 4.2429518465083795, 0.008827293603918644, 718653.830388267]",24690097060.92287064,0.89909148
"[0.3058943313496074, 0.10520004694942019, 0.03096012742613732, 0.03795251752581907, 0.4320076689188515, 0.0009560587024002786, 0.009660016990952338, 0.0092777051856148, 0.006837630979724608, 0.009736129071076158, 0.008129743163623806, 96032.17077923409, 1.3984693297566004e-06, 715770.261916883, 21788.542986316083, 23294.30399446652, 5.781741332849783e-06, 6.083164950741691e-06, 4.056872315459934, 0.008496252395643321, 606853.8184178319]",369108228749.77124023,0.96229506
"[0.3570764716860202, 0.010876105061082796, 0.4254162580497393, 0.2539652724598996, 0.05409409042284186, 0.004419589899491081, 0.0072157506472050395, 0.000565108152123903, 0.0009387220424891832, 0.004096586085918229, 0.0014967321394485891, 37832.12735940059, 3.623711698666098e-06, 663992.8725132103, 262519.9280497426, 289604.9635488024, 3.623256040066874e-06, 2.0047888285681337e-07, 4.9972740049461555, 0.002273997316475483, 15043.131978306777]",1072361975808961.25000000,1.03439116
"[0.32768678796564227, 0.32829684168978385, 0.10472511237432991, 0.20990053144807985, 0.46413202520032987, 0.0014531297916966512, 0.0005597810057036727, 0.0040258060044656655, 0.007760507100983469, 0.009814208425200806, 0.005514859120404428, 983769.8751198704, 4.074326388893977e-06, 247860.20578930073, 676207.3289036622, 248587.2538243404, 9.992070653591893e-06, 4.645027451862644e-06, 4.103593617467643, 0.0007229062038743147, 998985.9084999708]",1203774383886.16308594,1.11126971
