params,sse,elapsed_time_s
"[0.17705354695671047, 0.2703571043350541, 0.4268860787235297, 0.05256239613115791, 0.1816197338481548, 0.0004185652083052396, 0.005557299389121686, 0.00017482296828521876, 0.0078008231878983906, 0.009905164840075783, 0.0063699709231281485, 774879.6093194744, 5.367690634944484e-06, 316191.0967510116, 423781.0742522399, 971543.1622054918, 7.751067083069386e-06, 9.173761021727077e-08, 2.7856154933547392, 0.007495922110642083, 121860.69510379042]",74814569.90223648,0.52578521
"[0.16882944094149996, 0.13664984258686044, 0.397256639831267, 0.21012234729727872, 0.46821627616574635, 0.0020018556209028767, 0.002398124479402908, 0.002713271139063007, 0.0013964512272922251, 0.003345748527820848, 0.00876161106290274, 217398.525338276, 9.432079825329916e-07, 818096.0235463042, 492733.93338647345, 570839.3342088158, 4.261946068950875e-06, 9.427168431106786e-06, 3.4653347912734995, 0.008622693009688152, 425655.41169854306]",59512457301.88468933,0.58620429
"[0.47014215174925517, 0.33897341667811004, 0.07667353266057399, 0.35512248242106825, 0.3426852376144355, 0.0051864158719349945, 0.007732918953335249, 0.0019850442888324714, 0.007535065297785189, 0.0029690251464355288, 0.006902559439986859, 365979.5940795894, 5.156484366681554e-06, 547435.4513452549, 978199.256719131, 427836.382795284, 3.1150842886425903e-06, 4.1788561265294915e-06, 4.25689747178599, 0.008601155102364914, 812572.3053917681]",29086855319281.39453125,0.64797163
"[0.08637624097839663, 0.005607063838881323, 0.06973212460816017, 0.3929503271310857, 0.21709385326478026, 0.0018262028827304587, 0.004477509646764237, 0.006099378645597657, 0.002543582675976286, 0.001578778356585236, 0.0010019767840662034, 397043.01584391325, 6.366807513544288e-06, 473238.99495993694, 816617.1637446817, 470497.29065941885, 6.159197343395111e-07, 4.457632885698059e-06, 4.792015166838431, 0.009147321579678104, 64451.290503043994]",106896903842157936640.00000000,0.71663094
"[0.3803748650849232, 0.3140414586153415, 0.18774609396735709, 0.06594044395662378, 0.358564656901223, 0.008132027034935551, 0.0038836987466974813, 0.0037906668078111724, 0.009516537208866648, 0.009280816792334551, 0.002249298288797363, 487463.0085759211, 3.3180755408990647e-06, 586975.0134752981, 34204.22423217269, 458073.261844187, 9.234287915037145e-06, 3.912767635709132e-06, 0.6865906903915651, 0.0014488119078357982, 299809.3574008824]",12939670.67117428,0.78523231
"[0.13521639727227555, 0.2930750170565777, 0.24036297681965077, 0.40371817881301464, 0.4990804423743975, 0.009097405190019215, 0.002795531410962911, 0.005187212776492764, 0.008649811148872429, 0.007878558733556158, 0.004864108428884903, 847810.9732458382, 7.041102405739805e-08, 506316.5086970721, 374985.80576002935, 928810.5035008922, 3.547094390690207e-08, 5.130909429174396e-06, 3.5450035491740985, 0.0032636509231812583, 498470.0053386193]",968552380637.24658203,0.84791017
"[0.32581935440452964, 0.4298729549751959, 0.4632512775810696, 0.47278634505278133, 0.3108416925769063, 0.0076749066785956905, 0.001401509526573835, 0.00427346922592605, 0.005097777093243807, 0.007215013430234468, 0.007208684071949017, 876133.6983593127, 9.410839678380258e-06, 892393.1147249426, 663675.6378577802, 352772.8154967573, 3.876167731269317e-06, 9.344230075114461e-07, 1.416107095366933, 0.0025719311373987135, 261179.22774431854]",13733366.13437481,0.90998173
"[0.022355320141005167, 0.17052768225464604, 0.4866982203165099, 0.18754280839371196, 0.1139170270940321, 0.00411848271805399, 0.006351647040570053, 0.002208839456383064, 0.0028226843837690584, 0.008416245293272524, 0.005959037531172703, 233431.25745057306, 1.106081357720277e-06, 837688.2385943119, 577028.6150512453, 44232.370924978684, 3.5081165766929893e-06, 7.655028122763572e-07, 1.588436566070774, 0.008957076196460365, 146369.695701866]",13027888.19812852,0.95697045
"[0.25328986996372616, 0.049502930460966314, 0.019706564265496378, 0.1626091966612137, 0.4087322163631425, 0.0073872657746801105, 0.0017093217947554975, 0.006706383243220823, 0.0021009087857384937, 0.005864407329181155, 0.007665752170108569, 338339.112333755, 5.500538908251683e-06, 394948.5246326768, 876626.5922796199, 251407.7777998523, 1.6476200138714239e-06, 4.2168611327163555e-06, 2.1640827395858184, 0.004157422570981074, 382481.98821931344]",15561850125.65596008,1.01368904
"[0.2444438626149452, 0.32185995582161625, 0.4550726593561496, 0.04075343510139719, 0.4130252800750661, 0.0008020360496588348, 0.009373932998478211, 0.0064350528782968625, 0.0012762074165517502, 0.004840653530810153, 0.0032305827124442113, 3331.249748697244, 8.657397635760336e-06, 938824.0661846272, 738861.7239856326, 616707.9826070882, 2.069476353803785e-06, 7.132210067368946e-06, 3.7570670612994665, 0.004463725841515887, 87057.3948087807]",17284478.48520295,1.07595372
