params,sse,elapsed_time_s
"[0.4923168690643976, 0.4133703620052824, 0.36828650913722205, 0.43319438865588855, 0.48507771227401864, 0.0021163571290118924, 0.006468241930880055, 0.005987168636189147, 0.009239688151544762, 0.002463825734886168, 0.0077063529414176145, 301567.9367232589, 1.0081113090270102e-06, 180294.30314570921, 321797.7967448353, 292218.6756176956, 6.8982964596484466e-06, 6.882376817305924e-06, 1.5867560466007156, 0.009858183013646151, 943730.948130903]",135050381.26738313,0.56798911
"[0.3795091994179392, 0.07449425008820423, 0.09791614677585633, 0.23147146444877245, 0.41738341326429956, 0.003851418872221665, 0.0015982475782270276, 0.0056081039384973715, 0.003719473882006284, 0.003407901902128998, 0.0036002446245115578, 655853.876395327, 2.0192922473664208e-06, 845474.0971198403, 354672.0681220605, 590336.078967744, 1.822292846702838e-07, 8.91161046023001e-06, 3.9487165015357055, 0.0011581079392764763, 61280.989344705056]",617347866365180.87500000,0.62786078
"[0.16001284374288868, 0.016151057666054985, 0.3210403007459585, 0.41061589936870274, 0.10010151244918793, 0.005620358246139115, 0.004280259792094218, 0.006971533416260983, 0.003069473997295865, 0.0031004306575180825, 0.00036842291744037175, 40359.72422260476, 8.186748653472089e-06, 687511.7022056954, 241662.2354402272, 759106.0005728321, 4.821003702249945e-07, 2.6621689056030674e-06, 4.216174572609818, 0.007075269340990857, 221391.02605865494]",2223989892748595.00000000,0.69675660
"[0.2820618395491731, 0.4617682696041172, 0.3821568532657875, 0.25918691091735646, 0.0032489527507786483, 0.009209233699297301, 0.007533986187803455, 0.009923639280934008, 0.005492165515158694, 0.005854982288707101, 0.000584227194609774, 316092.7049080398, 4.253120665655728e-06, 878026.3633832065, 464325.371407, 916872.0683476797, 5.3265382074510696e-06, 1.4258307097774361e-06, 2.8852791660940715, 0.008729337661258756, 719435.4256536687]",11011415.48154804,0.75155497
"[0.36651199324198447, 0.10135814338286372, 0.10603315010619316, 0.36267909755202876, 0.3877328215068262, 0.00024544945225295553, 0.000579661605494178, 0.005029282940639904, 0.006833286577021817, 0.009181964672612952, 0.003735745054000362, 477970.02719341085, 8.7927341018521e-06, 752702.4347171905, 1935.7549469689889, 138088.9143665882, 8.106519640918343e-06, 5.464566706083361e-06, 4.631635935648179, 0.0029412431277661888, 78964.00177484582]",2721704506624178.50000000,0.81699491
"[0.32631475452790615, 0.32874486239680956, 0.2118219860086061, 0.14305278405942745, 0.20467075970146187, 0.006575862700613694, 0.0012912496307495483, 0.009086105384833464, 0.0012917051192329666, 0.009889311030403873, 0.004768645459553915, 778286.4005647438, 4.30610238119328e-06, 394562.65698785393, 331349.65237640846, 532971.6720841513, 7.757388649495838e-06, 1.982064722911013e-06, 4.870755298293913, 0.0009033578323651192, 882171.4495564738]",1933960844636.31640625,0.88809896
"[0.11135470130854085, 0.25004152347913133, 0.11429098097207246, 0.12260508127787229, 0.12498258355581611, 0.00370456541889203, 0.004659221749930109, 0.0003132976947341365, 0.0008236527866406317, 0.00631701225008261, 0.00584125104671104, 951040.4764932746, 1.2272580580594587e-06, 155676.9967736651, 936523.8944216634, 709191.6080102769, 3.5216866571275266e-06, 9.010608354962057e-06, 2.184868331173769, 0.00645935149054195, 777743.3206629641]",90960791.14550413,0.95517898
"[0.46625402092900636, 0.27897242211326917, 0.26159332160345833, 0.4250152006418718, 0.24333343765309218, 0.005422419098558961, 0.0056399983186408995, 0.007685681211489473, 0.004464063163601232, 0.008287048604720662, 0.0010334154427555009, 153416.61648520626, 3.3244972354075895e-07, 646587.4341069479, 940773.6640955918, 333095.4032532804, 9.846399151940552e-06, 7.013330275881451e-06, 4.063595390891585, 0.00895017857410358, 467540.4262135109]",2464652795077.85888672,1.01737142
"[0.4774101187026239, 0.4319652457023433, 0.09092509100411374, 0.1956102979822947, 0.05513830547117058, 0.00687885300918651, 0.009610217655373727, 0.0016986135401594617, 0.00210437426368056, 0.009284254442098242, 0.005037820395515682, 638292.4650203276, 1.7820377497466484e-06, 997542.0725260823, 488630.1616673651, 163389.2370004861, 3.2540825706523925e-07, 1.0931596303245225e-06, 1.4810359472887957, 0.008871658855009696, 797011.4706406378]",13071549.40434850,1.08065629
"[0.3919183171354852, 0.34956529021932425, 0.06751979298261247, 0.17780416414209385, 0.08482832571774078, 0.005797634803952579, 0.009764897206737426, 0.008500787506600516, 0.005314737925721846, 0.008649372981365203, 0.007922907977216509, 260547.67962554772, 2.8335161917483896e-06, 385979.71735024784, 378573.7861996206, 773191.4930274844, 5.946747151861895e-06, 2.1217687767905917e-06, 0.578474266676738, 0.007360967193052133, 599105.2151596227]",13127185.67297395,1.13934612
"[0.45849380081568897, 0.27307147826889616, 0.3711022494028274, 0.4483132047060582, 0.04735864538632383, 0.0008933834017386776, 0.00020431884369001107, 0.00945497759189869, 0.0046332790439356656, 0.002118066709441106, 0.00594104334611444, 364124.8466077863, 4.530705499785197e-06, 897876.9582717642, 697172.2093589718, 958442.1157523681, 3.900348742231563e-06, 9.554397008927007e-06, 4.650207105968155, 0.005507933635781491, 900478.5436771268]",1896781391416.79638672,1.20845556
"[0.018724792366192896, 0.44814818864310346, 0.13610245524753192, 0.34185690172343086, 0.2875409098805328, 0.008392624663254942, 0.00880333073165368, 0.005406706128563078, 0.005231627544334649, 0.0006525287439743422, 0.001111594130657925, 964532.0918084744, 5.834421025007253e-07, 313241.18354944204, 170621.61278556223, 391882.6733064474, 6.5458059781092625e-06, 5.835611051031884e-07, 0.5994056001711032, 0.00843221793245601, 849073.7688497102]",513738584.33586502,1.27420425
"[0.05621208689297183, 0.26063857665956885, 0.4390489006431186, 0.0844985583794777, 0.2815868258844983, 0.005200439106078347, 0.00623067779794355, 0.00038696767668008604, 0.008630909827083132, 0.0016118097141284947, 0.0018359367214493146, 79665.29568975662, 1.8563542287758192e-06, 123510.4377163558, 280865.48284010694, 22987.341885366408, 9.632568044450479e-06, 6.116365521651805e-06, 4.126693184822317, 0.007804978117566992, 338916.237955306]",552489704958.87475586,1.33073139
"[0.09362125654033235, 0.19098716690872056, 0.3573978603716524, 0.4048774330582393, 0.43053409041227425, 0.006948451480544598, 0.004153474727603857, 0.007832295611086318, 0.008298938022232166, 0.006926022533757801, 0.0042891373581069705, 482996.1651350406, 7.175925497115547e-06, 25778.928140141496, 421665.38996799465, 588826.5373339024, 8.637319513015254e-06, 3.6748301932741296e-06, 3.242231870593145, 0.005766407513594788, 163340.02900182593]",25418519254830.82421875,1.38263011
"[0.28790663507291814, 0.3528124977988514, 0.2583000594311603, 0.1869136274347638, 0.22522803003576702, 0.009197242237263323, 0.007813578154278208, 0.0019297127001632276, 0.0069751716101421925, 0.004612728508058703, 0.009437144785517495, 814794.6383557896, 1.6301051572428622e-06, 113061.29221658155, 459705.07206524076, 909135.5322140927, 9.234279172728963e-06, 6.917799384262725e-06, 1.902864769191245, 0.006822948139542817, 294060.341617031]",99965463.99135701,1.42723799
