params,sse,elapsed_time_s
"[0.26121401039589187, 0.13132933575526623, 0.4225009488225945, 0.4985724221064597, 0.14009061614160362, 0.0029330464808022334, 0.007484561152663422, 0.005020495118206706, 0.00752017298663801, 0.0008920815646085581, 0.004661589273396995, 307724.13249350345, 6.644873953270832e-08, 430315.1122536007, 721051.1215965226, 711586.5338549502, 6.700987740329557e-07, 1.659047000428699e-06, 4.384548979167602, 0.004548980531417153, 144529.5944269097]",565726696662167.00000000,0.52306938
"[0.18395909923537215, 0.11598614238919207, 0.41476424888562563, 0.4816224882425583, 0.3008489079308741, 0.0005724954660090701, 0.003674350624298001, 0.006729216550931579, 0.00950316679545065, 0.00804895793883362, 0.0028358806314831104, 55060.86370842891, 1.1651769614876524e-06, 927974.6748916905, 136836.89849688852, 681969.6529050606, 2.8754864364682917e-06, 2.992111045504998e-06, 2.673566960435676, 0.005797594134024723, 982012.4040298596]",819965862.46521258,0.59060168
"[0.3839385952957557, 0.19370767565168018, 0.1063946017673555, 0.29766719464607766, 0.17779060691789927, 0.00433361678128881, 0.009899560908243983, 0.0013501442219275694, 0.004348503246682405, 0.009619352246654113, 0.0026998958664783044, 650524.7212110232, 6.863197416368277e-06, 500685.51582364185, 524485.9584044365, 597638.8868523006, 9.925931975164222e-06, 3.3392284674828123e-06, 1.054210765442693, 0.004905081388351748, 677813.3362969146]",15411302.76085697,0.65948081
"[0.22207350399330086, 0.3346300879667943, 0.46657234973814904, 0.0272962429345459, 0.4381793199346895, 0.008534946188765196, 0.007901791477875304, 0.0010061493380771269, 0.0034860045452763952, 0.002537332938306311, 0.005451530842519618, 73967.43447615104, 6.109794002573265e-06, 440139.224506815, 912771.9611297466, 391972.37075346237, 9.462878418774729e-08, 2.8358822627696e-06, 1.541856902888546, 0.0001592786509487295, 374530.0528521044]",13063593.13409223,0.73213339
"[0.03806495867995449, 0.49021717761600214, 0.3136001971878178, 0.00848158778794586, 0.2352604056533912, 0.006196401731065382, 0.00013648782549290328, 0.009110971371128429, 0.008720556018108986, 0.007789592368480915, 0.008011108327950907, 978125.438272595, 5.721957123398201e-06, 808446.5623886466, 715977.4185700413, 119353.34035523904, 7.516681910773318e-06, 6.820303072709447e-06, 4.048709481565577, 0.00648281645882085, 27515.84317233385]",2062079706.71337128,0.79062271
"[0.1878535803784059, 0.037696736000283504, 0.3695992210542622, 0.27590244406230985, 0.4986079118864236, 0.0066887347911641385, 0.00890533139892514, 0.007114226851962381, 0.0024566792073618987, 0.0014521741567722845, 0.00722115271460905, 791123.6068431931, 1.2606979484370502e-06, 935458.8565739926, 123417.73655450506, 451467.3097303039, 7.768503979175706e-06, 4.6260139126769105e-06, 4.487045573611038, 0.000635188665643617, 302695.0676390805]",3784105492253616.50000000,0.86323667
"[0.2927007207639365, 0.35668957502282256, 0.11190191915561779, 0.4400314651138101, 0.39490986766138725, 0.005530245207229261, 0.0039398501216994265, 0.0009252801465940941, 0.005441152407406458, 0.005424496071177272, 0.0005872057367446705, 391200.1344608579, 8.741845696134841e-07, 196416.31841573506, 85923.99941028544, 53291.262511321744, 8.306511321743398e-07, 7.508398287577272e-06, 2.238093498133413, 0.009633029353757082, 206663.00153426826]",268949291605.10156250,0.93612885
"[0.366014111015779, 0.3040429087258245, 0.3807642865093531, 0.4075669992607637, 0.03683690656181436, 0.009749035691539976, 0.001652703986420724, 0.006169816961025774, 0.003164005409047856, 0.008312743736074444, 0.006862768649022928, 945233.7324154478, 1.625069581114307e-06, 649833.7939434922, 104520.71877682734, 165177.1195936195, 7.442760085958689e-06, 7.363150954496404e-07, 2.816386672603852, 0.0026182592161847194, 765105.652987795]",18579187.85696967,0.99946594
"[0.227197041040442, 0.259000604560811, 0.4772596959215879, 0.40173642784203567, 0.41912539165939083, 0.007030953659024171, 0.008936100511546374, 0.0044324445389532134, 0.008683899309252362, 0.0032240942052171122, 0.0017154868638294375, 899543.1305378961, 4.0043339838567705e-06, 857546.7683362437, 111476.23594002948, 298433.22208815813, 8.332706702241112e-06, 4.080986749149861e-06, 0.8570487678504197, 0.005525943830320941, 733247.4144956385]",43501628.68512715,1.06398392
"[0.34764422725710625, 0.09765758994965293, 0.36287144442969865, 0.20392463210589204, 0.17288570258392294, 0.008819677833398386, 0.0025550520021199335, 0.006444592956516382, 0.00829213816175416, 0.00017985181125331563, 0.005092277384525498, 249147.3010929902, 2.8136561081620453e-06, 306418.0251530815, 618279.7991062347, 340065.9864001027, 5.798163291905978e-06, 9.778756319325505e-06, 3.0012055856356326, 0.008059444547107279, 790210.674856707]",307010745078.94409180,1.12919664
"[0.3856620663375595, 0.0042849408601281, 0.4170253315395983, 0.1807118985567129, 0.10988249627217073, 0.007836450145396733, 0.003822789001269101, 0.009922222100122115, 0.0016520628800023235, 0.009542053438362702, 0.008457051924986954, 738981.892363921, 7.326695770643994e-06, 151855.38049210043, 75262.6344696674, 6219.2847256060695, 3.149455821595771e-07, 3.169406467390739e-06, 1.4954171533491285, 0.002929561168797605, 596305.2115970637]",21539566.14393123,1.19192338
"[0.24344966896169887, 0.03017031255563129, 0.07403979354650915, 0.06928374676862492, 0.16502358991934699, 0.0046993847045441175, 0.007778222089532639, 0.004923001720237362, 0.002559564008394845, 0.0065430479680643125, 0.009389706295416994, 26364.091134925555, 3.511417418840809e-06, 628903.5544266772, 705931.1249280063, 232065.6627839307, 8.999093562223686e-06, 2.1011243779522195e-06, 2.933153218151274, 0.0008242610718547461, 97479.88175020622]",268410117.29873273,1.25193954
