params,sse,elapsed_time_s
"[0.09235802079178365, 0.16225867151053242, 0.085261897645189, 0.12751484421291948, 0.4495112322832073, 0.0024000929616044674, 0.0037811223053268407, 0.009194990236413413, 0.002862345973276021, 0.001486163129217116, 0.006288178546793991, 435366.26498700684, 3.9190974790654165e-06, 120604.22450720142, 322114.24319304526, 823133.0677099004, 8.722797548065912e-06, 4.7066940008573985e-06, 1.1590979583352041, 0.008403961062834303, 988889.1888538193]",320036824.16761738,0.51343989
"[0.047738198470744286, 0.08162228477838412, 0.1397184977712512, 0.4033049764851166, 0.10169781586174825, 0.00797499093201814, 0.008040701248596002, 0.006244433101863157, 0.006036333590901299, 0.0017419158776672391, 0.00562176126296622, 589973.7274168578, 6.915753922975305e-06, 635971.349783381, 293571.79699377704, 3975.3058101211827, 9.537172872936583e-06, 2.9772220910099957e-06, 2.9571339208713523, 0.008723188268049445, 144106.80805971925]",738331486486.65856934,0.57707477
"[0.07806719059151135, 0.15714535130336033, 0.492009203534711, 0.04538438929215532, 0.47496121383579853, 0.00935923356257762, 0.008809121816487965, 0.005038288443855138, 0.002063006493364808, 0.008644704493308225, 0.00853379173295661, 361043.44242204644, 3.5265948327365546e-06, 561315.0316472837, 48971.916808873124, 435253.7737046011, 9.252463950328444e-06, 9.465656934965626e-06, 1.0684215308853862, 0.0037701627767034933, 695592.6725938292]",13112323.70538258,0.63579440
"[0.2638270079866017, 0.2791501759335885, 0.21336469947629816, 0.08406248586909179, 0.24648863986937897, 0.0003378923775303912, 0.002239582955750605, 0.002758298676154254, 0.006872009090552791, 0.006756665876612622, 0.009261061685039235, 907758.868952302, 5.616188005146528e-06, 360230.4490136301, 5625.922259493375, 603862.7415069246, 7.971457568375495e-06, 3.2641645255392004e-06, 0.783713805777092, 0.004970557301897461, 808954.1057042088]",13111355.26525395,0.70903373
"[0.255449917359909, 0.35056435523200424, 0.25707039437563556, 0.3860931755758918, 0.32017081130678243, 0.0021948034621307603, 0.0003709756509858066, 0.008619942742256857, 0.005263112036217969, 0.00617318473696183, 0.006022216655901815, 776268.8765451901, 5.040314246796401e-06, 296925.1247772933, 951902.8371400826, 898540.6807104781, 3.836382154663614e-08, 9.83440614541889e-06, 3.8174189631311557, 0.0023716329176416973, 874849.6863446677]",763284114805.31359863,0.77849674
"[0.015567160756811827, 0.39457347200056697, 0.1792584421085244, 0.1417148881246197, 0.1875258237728472, 0.008327469582328275, 0.0006826627978502818, 0.002636453703924761, 0.0044173584147237975, 0.007952348313544568, 0.0042433054292181, 702235.2136863861, 7.9059958968741e-06, 930911.7131479855, 486711.4731090101, 302894.6194606078, 2.14040795835141e-06, 3.647627825353821e-06, 4.064091147222076, 0.003348377331287234, 905260.1352781611]",14024499360.47901344,0.83613539
"[0.0554314415278729, 0.12346915004564508, 0.06346383831123557, 0.1003429302276201, 0.3297797353227744, 0.006406490414458523, 0.0024337002433988523, 0.0021985602931881886, 0.006624304814812917, 0.0008489921423545438, 0.00032841147348934097, 562322.2689217158, 1.5385691392269683e-06, 312740.6368314701, 311733.9988205709, 386454.5250226435, 7.045902264348681e-06, 7.813996575154544e-06, 2.8961869962668265, 0.0029300587075141633, 473220.0030685365]",37051401479085.61718750,0.90899229
"[0.22203822203155799, 0.068125817451649, 0.3614285730187063, 0.2851639985215273, 0.04320381312362872, 0.007320071383079956, 0.006175407972841448, 0.005523633922051547, 0.004050010818095712, 0.004051487472148886, 0.0051185372980458565, 650491.4648308955, 8.434939162228615e-06, 339663.5878869846, 208941.4375536547, 510236.239187239, 3.2871201719173793e-06, 2.4616301908992804e-06, 2.3427733452077035, 0.00969051843236944, 310233.3059755899]",843823743.85324836,0.96528864
"[0.13421408208088406, 0.4275912091216219, 0.14482939184317584, 0.4733028556840713, 0.4081807833187817, 0.0012899073180483408, 0.0031202010230927477, 0.007023889077906426, 0.003605798618504725, 0.0027841884104342243, 0.006564973727658875, 319134.26107579225, 9.996667967713541e-06, 115153.53667248736, 402834.471880059, 376788.4441763162, 7.464613404482226e-06, 5.554573498299721e-06, 3.64409753570084, 0.0014478876606418799, 646476.8289912773]",7490091783627.63183594,1.02795911
"[0.48499845451421253, 0.4046051798993059, 0.29567288885939735, 0.18756926421178408, 0.1354814051678459, 0.0074413556667967725, 0.006990104004239868, 0.003088185913032766, 0.00836627632350832, 0.007189703622506633, 0.0001845547690509957, 98234.60218598036, 9.01391221632409e-06, 352762.05030616303, 596523.5982124696, 980001.9728002053, 6.191726583811955e-06, 6.760312638651008e-06, 3.4324111712712653, 0.009484889094214556, 479.34971341389274]",52509437236376.98437500,1.10131550
