params,sse,elapsed_time_s
"[0.2526884509846222, 0.35539243383685193, 0.18459492273446543, 0.08067649601154948, 0.37856240189720763, 0.0047110906815517155, 0.005067057443211777, 0.007372284685931268, 0.0033125902249203673, 0.008908271647788936, 0.0010695254456868568, 424676.1050111204, 4.072959801521741e-06, 162199.50139441938, 597008.3549019129, 715493.4746030829, 4.961092344450083e-07, 4.165529012653932e-06, 3.325844514169573, 0.003836030979296257, 382558.1036383721]",165767155843.68875122,0.04198694
"[0.2938043582538597, 0.04303147108271398, 0.005591217686992812, 0.4502415223176494, 0.0967796742458362, 0.0024224185413008036, 0.009279587770799508, 0.0013275151251268748, 0.0072309773840916036, 0.00133590921003076, 0.004913971371559159, 583806.7259343805, 2.4299093568772046e-06, 493920.5799927707, 80918.94024979576, 989605.1108262347, 7.0500939326003245e-06, 7.656412345299748e-06, 1.5771942689382557, 0.008352508511255203, 681505.5242480319]",219197288373.43243408,0.07742095
"[0.3721632596145691, 0.19400581324855257, 0.04125979180244812, 0.3426100680718001, 0.17776811002208967, 0.0074504500094374855, 0.00691635571845729, 0.006933447141447632, 0.004883354596305678, 0.0026950774027860746, 0.009483434182227496, 172059.16075281583, 5.4853867397868855e-06, 69277.55537898224, 731474.5854841036, 781409.0263217195, 7.216339440679836e-07, 6.7560562190360574e-06, 2.4226678225123828, 0.004653297908968288, 293613.4367651461]",60698074435.78469086,0.10655546
"[0.13176905262937408, 0.14118133176358114, 0.4236670202523141, 0.12929498525502095, 0.4318715397565674, 0.005564299571518645, 0.006340596583588349, 0.008293522779373093, 0.0020322609735682656, 0.009218423129642578, 0.007370939667758929, 474157.5688812215, 7.999553381318414e-06, 273338.0745883578, 440865.03289228136, 751756.5735297623, 2.6188365253556764e-06, 1.1428304974859998e-06, 2.198950147974057, 0.00022191681710927082, 767906.4642486675]",31765863.81227058,0.13590384
"[0.08625778220085101, 0.269916723976759, 0.3710016883720992, 0.04962828620396186, 0.003621140752499274, 0.00026664292151086055, 0.007951557633507503, 0.00809173209812165, 0.004218770639940519, 0.0002974233650843099, 0.001018881776081365, 765811.5330465247, 5.394018468452938e-06, 83760.03369958045, 476248.1377254046, 682778.7859131757, 1.2433787854942675e-06, 9.157720447797137e-06, 1.0909705772461011, 0.002710418623367484, 241973.06675328914]",10676928.72442504,0.16383743
"[0.4733177353539192, 0.27750437189810606, 0.1044144970588518, 0.4650542747553575, 0.2390451387557899, 0.009677570120744517, 0.004151754182833295, 0.004302848589659825, 0.0022024502752781387, 0.008148908536502375, 0.00013669701537444165, 976239.9912242205, 5.862049952677716e-06, 463403.8225206267, 115529.16629852555, 84226.40325007151, 4.1219155080994665e-06, 4.732625286329795e-06, 2.508574673142115, 0.005896608765374897, 806342.3720026697]",365246814061.30828857,0.19217110
"[0.12982187535328654, 0.29418980848728343, 0.37870238658772404, 0.3685609011914665, 0.45348132594519436, 0.0036069067280909573, 0.005250802692413644, 0.00713692091857509, 0.0038826777391308925, 0.0028958324184465817, 0.0030750997208128864, 600862.9951205481, 4.9361059474708365e-06, 994996.9360490621, 429286.2389988031, 355179.99617837183, 9.978738183565501e-06, 4.492243639875077e-06, 1.3322270784861783, 0.006853276556032902, 947055.2305783876]",59865471.92352211,0.21525741
"[0.2364199850592537, 0.15771448053180454, 0.2095455051232633, 0.01066498611882122, 0.45803382706167683, 0.002347771808689393, 0.001204147161307261, 0.0038186161969147097, 0.0035913745443537036, 0.00869440535048602, 0.005383947068286749, 57775.23311525708, 8.017861323530031e-06, 476151.6445551533, 860267.04656399, 833764.0104173333, 3.537107078813179e-06, 1.9558996402989715e-06, 2.5560964310415986, 0.0026348399143158096, 470643.59905756864]",13035752.38879237,0.24238276
"[0.33415999001238034, 0.305253846588405, 0.22648226221929094, 0.2584428643021694, 0.22706563962041948, 0.003230282827609984, 0.008576232199668648, 0.009253371606455644, 0.006434344440658099, 0.004308136415565604, 0.009903325957862035, 727172.6331773729, 3.515302588824645e-08, 975574.5538881852, 807926.3988548648, 620987.8792943896, 9.898418954260446e-06, 7.957945823270888e-08, 1.580043835295423, 0.0058160474671771914, 561553.4038259292]",15055271.53612090,0.26603436
"[0.01745461267246476, 0.24622385164090202, 0.25209656281155984, 0.22346332919899606, 0.49120486002100555, 0.008314378029658507, 0.002728765517778289, 0.009664500470297923, 0.005596769673441903, 0.00850236555203689, 0.007689360566838346, 434436.046150593, 8.962261865345971e-06, 782105.2296003022, 314017.23924381414, 281459.19441881485, 9.027737152351172e-06, 7.24257783756892e-06, 2.01705729790118, 0.0008145067136753094, 677519.5754858673]",23959678.69010690,0.29266787
