params,sse,elapsed_time_s
"[0.49380430772249845, 0.005464593067143064, 0.3400516766946776, 0.05752581413265176, 0.4809844008524803, 0.0005839647598398428, 0.00657864473709056, 0.003573835060384194, 0.00558380869878195, 0.009499763021443095, 0.006731792713823393, 339291.9559540622, 5.7764041402852185e-06, 188791.30739082518, 764317.362635558, 481081.85843818204, 8.347127538562303e-06, 3.2830102893507573e-06, 4.147772037030716, 0.008609338056252306, 184200.65684835706]",42070696032449.61718750,0.03213334
"[0.43494159615051753, 0.17096168672711015, 0.49264929447771727, 0.17211597700887515, 0.2303995011682361, 0.005427611591572601, 0.0004746128943775144, 0.005085018348527972, 0.006217919481828272, 0.00892818361793605, 0.0016656388249237804, 421010.3255208855, 4.1118069679121636e-06, 171697.71504355854, 696081.6942104694, 480045.0735517044, 9.03459747717404e-06, 9.406732690602967e-06, 4.997245603759651, 0.006924326951618727, 196877.9995136439]",365645438821434.75000000,0.05638504
"[0.11994324255270732, 0.30264052281952947, 0.4364517646167518, 0.006429298505344778, 0.37602761791789563, 0.009760305883657684, 0.0020464539417474974, 0.007569771225660438, 0.005524799113018106, 0.009386015252719856, 0.0005635285238857113, 441117.79691163945, 6.116868921342782e-06, 246565.82479095506, 746771.720260528, 601966.7185263459, 9.108057662946336e-06, 8.18465354901088e-06, 2.952854505462348, 0.009534413837883598, 280240.34453999845]",88893950.09312008,0.07972121
"[0.19471264141761963, 0.10218510314690295, 0.41540958322853716, 0.21053975446701317, 0.4888184262616412, 0.009818259398473169, 0.0001731010556315849, 0.001925402712377945, 0.003118968337576706, 0.009837066965613407, 0.004967232059122156, 480696.93538488477, 1.328937100456656e-06, 193424.94289627735, 746116.479017745, 560242.714362417, 9.652490680823174e-06, 5.2807043776955295e-06, 3.7833143135623306, 0.007829879147863409, 274116.955885636]",1196579634104.72753906,0.10390282
"[0.27736200186332893, 0.041145724997544084, 0.3163270027794194, 0.08498783187878366, 0.36452343134083676, 0.00853703991389284, 0.004918827378944561, 0.006465067506656481, 0.0034610658739541093, 0.009007921333700509, 0.003587875607345541, 466513.7433175878, 5.710508743471977e-06, 214245.01492301698, 659933.0863123558, 588094.3737107022, 7.779041579331388e-06, 8.802013811963947e-06, 4.689688879643527, 0.008628100768575583, 184540.36164375948]",337191652870362.00000000,0.12508345
"[0.27254727356649, 0.14414948085593943, 0.2692011232455218, 0.004225925914870107, 0.34967051174520675, 0.0020160414174030836, 0.0024708914391062525, 0.008071536186068472, 0.0022732823922245586, 0.009931164892918442, 0.00039856066096891665, 459607.36374454445, 2.1160759161575382e-06, 278396.6786755206, 721173.219638824, 545082.2574464234, 6.990929863687537e-06, 8.880982040214782e-06, 3.4648959591605717, 0.0022325118000306623, 323287.80560975015]",2029029897.36637306,0.15061545
"[0.49399652327499033, 0.07712577922805991, 0.22831414606273448, 0.16587045682743012, 0.3141169594247505, 0.003920707495385512, 0.00025508311952365933, 0.007412778129677628, 0.006937086914306417, 0.00903024956271348, 0.003864613852142259, 393799.8736618111, 8.517522153454633e-06, 214421.8149634169, 685730.8713157967, 540491.5391633033, 9.740023256387845e-06, 7.904109212019532e-06, 4.8620987344689865, 0.007721806170879073, 254342.33772304904]",507846514693004.87500000,0.17861366
"[0.3473054120849761, 0.05955717585166956, 0.499650308070287, 0.0024978043360672493, 0.0011798127476026887, 0.008369874683364089, 0.007684215740201951, 0.0071450712479568974, 0.0042508465873325905, 0.009611214777783064, 0.002233137974213651, 462946.7003910378, 3.3190182751528973e-06, 180872.78924533608, 637492.527949841, 561356.003051622, 8.100626956215527e-06, 7.3174830140012556e-06, 3.8223966773435754, 0.009225591405238992, 262420.06724624464]",13000358.77587184,0.19943309
"[0.48253795737092503, 0.1958972619129572, 0.3202806448521008, 0.17222102891586094, 0.33479358009597215, 0.005020189651581376, 0.0018913875357840127, 0.005221115241294863, 0.008175759958500303, 0.009459172831141375, 0.004341880865134109, 442876.0698154973, 2.9235790394060745e-06, 230312.43188820215, 726785.0126675587, 623520.3514202803, 8.463724194028113e-06, 4.022857117141546e-06, 4.8966975801320975, 0.00794663930819039, 266415.76689121436]",71895815638520.85937500,0.22395492
"[0.23217183328830002, 0.2140432036523723, 0.48170649966690293, 0.3392491363951239, 0.4978432702010718, 0.007571351588466241, 0.00010982098718729743, 0.007535146827230279, 0.005893744766796659, 0.00999374610899544, 0.005512598080384485, 438050.4315371327, 8.557423352300449e-06, 178181.84191360604, 813189.6870640885, 467269.60794076975, 4.0141256154542855e-06, 1.531217426451602e-06, 2.7486180407127545, 0.004133149451445885, 366137.69717987964]",3811536470.66331959,0.24647141
