params,sse,elapsed_time_s
"[0.4572182410117596, 0.3817131519552482, 0.09976340462940475, 0.2092100629858483, 0.45298274320092063, 0.00571204329165891, 0.005257392148405744, 0.00841059779936107, 0.002727686201048776, 0.008874647002778107, 0.006107279504568163, 483311.49139689846, 5.698026076062364e-06, 413260.1084190031, 262235.996486569, 43828.371889385075, 7.160830374149574e-06, 3.521013401272548e-06, 1.8670280149843006, 0.007102064584776378, 998510.0654995147]",20986138.93321397,0.56559753
"[0.19607837169853648, 0.12057328268376788, 0.33206872995626224, 0.44151538218986286, 0.18578806771766437, 0.00581736451712949, 0.00781751820385423, 7.07285501202803e-05, 0.002833012107289859, 0.001534775083660746, 0.009612602361948752, 283862.153757032, 3.5691086533263036e-06, 213810.77077913657, 795428.4442918897, 844279.0342495181, 5.029422450323374e-06, 1.3935391190245457e-06, 2.8148333355784416, 0.009662192552685406, 531802.513304837]",56009156069.44751740,0.62935328
"[0.3427319247301175, 0.28635283852896115, 0.48477708836155664, 0.09472374804573791, 0.3576224289365711, 0.0057517310065515964, 0.005297077952075812, 0.0071502868497237745, 0.0016413688323159519, 0.007788328792776615, 0.003020961093260588, 274181.8520365879, 9.927902703769089e-06, 53317.77843268961, 902193.6665002555, 683786.0419030711, 6.241815216900307e-06, 2.6022065953030173e-06, 1.0370417013764381, 0.006015746261801273, 638567.7355131991]",13115359.24879122,0.68835020
"[0.11034622758503676, 0.18192129937930102, 0.25239139206584216, 0.489792202513647, 0.25319088606162066, 0.0028660317755935774, 0.0007655351934488699, 0.0005145871675662133, 0.007009818416601032, 0.004902629355311214, 0.004139418207974163, 649702.7091508899, 3.847296658201077e-06, 428838.6355469916, 880914.6415687054, 59406.8990173731, 7.922998867561588e-06, 4.283390245964298e-06, 1.394156003370881, 0.0014842032966669485, 14188.592627501115]",648380257.16661656,0.76403093
"[0.2982183016398819, 0.24183921623322086, 0.4402634661206873, 0.48628173350828363, 0.24968041705625732, 0.00893810841268155, 0.008483455358205766, 0.0023866628462487134, 0.0070993518666998085, 0.0010747059923991865, 0.007078948826742653, 154040.15009457618, 1.7561006558969303e-06, 327251.9399190657, 782051.9645582438, 957720.2033894472, 8.059925905568867e-06, 4.420317283971577e-06, 2.198528077453375, 0.0015737292961851268, 912501.8969995752]",530251030.69828093,0.83475280
"[0.33030422466983084, 0.27392514485110525, 0.4723493947385717, 0.08229604798545126, 0.3957092842856126, 0.009638579186528199, 0.006369378933533873, 0.007472597875023903, 0.005528220531075473, 0.008860629567727292, 0.0033432625907908104, 869992.8431234434, 9.78084229516677e-06, 649128.7695195451, 738468.9030725509, 279697.03298992664, 6.100255480286399e-06, 7.57425405945442e-06, 4.27361398935318, 0.007088047036751951, 234478.72660005093]",779712480449.19909668,0.89793468
"[0.22764102420098808, 0.3614561696920132, 0.060380419579479594, 0.4791328475166085, 0.24253152841613357, 0.00046083050067352815, 0.009906177446197744, 0.0007536147643853241, 0.00474469704076434, 0.0024974282841179773, 0.006574288793377977, 56571.1431399174, 8.436834384476344e-06, 840661.931841789, 684582.957603585, 466175.3330064006, 4.75065963414828e-06, 1.1110510125509899e-06, 1.3281450308859348, 0.0007248457531426357, 426011.88892229856]",14385153.12483557,0.97571659
"[0.08492800537281131, 0.028548918103505128, 0.22697316799097156, 0.3364198286884317, 0.09981851223640537, 0.008947807562143239, 0.008478256139989511, 0.0014463655595203016, 0.004822547279383557, 0.0010844088671511712, 0.0072670451764484025, 50793.19631776586, 1.3262908977669805e-06, 829829.1227138676, 678805.0107814334, 162973.0820991546, 7.630116147438917e-06, 3.9905075258416274e-06, 1.381322879344225, 0.009196924708868877, 415179.0797943771]",13105044.00495391,1.03383136
"[0.021909964204013366, 0.4074883999633382, 0.1639551268221736, 0.2158593095349859, 0.03680047106760742, 0.005329767496713925, 0.002217730917603356, 0.008885845397841851, 0.008462021591336114, 0.007366368855366041, 0.00984900465268993, 870818.8947997252, 2.0599773130184087e-07, 377086.2566533536, 226062.14472091198, 982998.7805811139, 6.430049885408707e-06, 2.7941665541098787e-06, 1.0798048386350274, 0.0029363990208214345, 235304.77827633638]",13056643.00797649,1.09468412
"[0.38384326335392027, 0.050899224715933555, 0.02638842597208052, 0.07829260512790709, 0.17971129293988686, 0.001540576520464516, 0.0014510311324605694, 0.007819143980660836, 0.007695318027258848, 0.0035771778254724503, 0.0013098265543842107, 894893.8922330216, 5.8019750459771615e-06, 987268.1295641661, 836244.0176317245, 7173.778014414012, 2.033209844408557e-06, 8.38732651310973e-06, 0.9527156502008438, 0.002169699235678648, 259379.7757096365]",62111916.13760047,1.16807675
"[0.1952361237516812, 0.08131456239132195, 0.43394553129540775, 0.4858497141765246, 0.30679087554084156, 0.006220173137110536, 0.0031081364022911236, 0.002876249961671912, 0.0093524270223797, 0.00825677444211847, 0.002775164604587299, 302238.6456258744, 9.83662923235192e-06, 808406.0074795038, 657381.8955470622, 414418.53140726686, 6.075314611380239e-06, 3.4605185423808098e-06, 4.391795244067907, 0.008862534984414817, 666624.5291024894]",34496588152448.98437500,1.22865272
"[0.4820039065465667, 0.3680823451862075, 0.12454906171414637, 0.35457071915899185, 0.4968944134101608, 0.002741171648037675, 0.0051116619737540435, 0.0077972539084915134, 0.0014559637697135152, 0.00477777295304561, 0.0019929551328349477, 485167.1345111355, 4.687484228899784e-07, 991334.4963647649, 840310.3844323233, 296203.9846750498, 6.689983221321375e-06, 3.0540998900225467e-06, 0.7838987708091736, 0.005830330076972122, 548409.9823702723]",22756295.38858833,1.28993964
"[0.44072280043343964, 0.32680123907308045, 0.17971836514889605, 0.13517214220742646, 0.4556133072970337, 0.0020426036535989, 0.004480952636457644, 0.0003490841798266031, 0.005174857538868065, 0.004079204958606835, 0.001312250535913334, 601830.9316125512, 9.202331227607238e-06, 108098.29346618056, 370970.0309841484, 128006.66684435308, 8.49554396296512e-06, 1.805133275336729e-06, 4.46606807410717, 0.005199620739675723, 380212.6645395756]",630162449960996.62500000,1.36900043
