params,sse,elapsed_time_s
"[0.4572182410117596, 0.3817131519552482, 0.09976340462940475, 0.2092100629858483, 0.45298274320092063, 0.00571204329165891, 0.005257392148405744, 0.00841059779936107, 0.002727686201048776, 0.008874647002778107, 0.006107279504568163, 483311.49139689846, 5.698026076062364e-06, 413260.1084190031, 262235.996486569, 43828.371889385075, 7.160830374149574e-06, 3.521013401272548e-06, 1.8670280149843006, 0.007102064584776378, 998510.0654995147]",20986138.93321397,0.56369877
"[0.4572182510117596, 0.3817131519552482, 0.09976340462940475, 0.2092100629858483, 0.45298274320092063, 0.00571204329165891, 0.005257392148405744, 0.00841059779936107, 0.002727686201048776, 0.008874647002778107, 0.006107279504568163, 483311.49139689846, 5.698026076062364e-06, 413260.1084190031, 262235.996486569, 43828.371889385075, 7.160830374149574e-06, 3.521013401272548e-06, 1.8670280149843006, 0.007102064584776378, 998510.0654995147]",20986138.93819910,0.60732293
"[0.4572182410117596, 0.3817131619552482, 0.09976340462940475, 0.2092100629858483, 0.45298274320092063, 0.00571204329165891, 0.005257392148405744, 0.00841059779936107, 0.002727686201048776, 0.008874647002778107, 0.006107279504568163, 483311.49139689846, 5.698026076062364e-06, 413260.1084190031, 262235.996486569, 43828.371889385075, 7.160830374149574e-06, 3.521013401272548e-06, 1.8670280149843006, 0.007102064584776378, 998510.0654995147]",20986138.61718458,0.65867329
"[0.4572182410117596, 0.3817131519552482, 0.09976341462940475, 0.2092100629858483, 0.45298274320092063, 0.00571204329165891, 0.005257392148405744, 0.00841059779936107, 0.002727686201048776, 0.008874647002778107, 0.006107279504568163, 483311.49139689846, 5.698026076062364e-06, 413260.1084190031, 262235.996486569, 43828.371889385075, 7.160830374149574e-06, 3.521013401272548e-06, 1.8670280149843006, 0.007102064584776378, 998510.0654995147]",20986137.77096749,0.71370530
"[0.4572182410117596, 0.3817131519552482, 0.09976340462940475, 0.2092100729858483, 0.45298274320092063, 0.00571204329165891, 0.005257392148405744, 0.00841059779936107, 0.002727686201048776, 0.008874647002778107, 0.006107279504568163, 483311.49139689846, 5.698026076062364e-06, 413260.1084190031, 262235.996486569, 43828.371889385075, 7.160830374149574e-06, 3.521013401272548e-06, 1.8670280149843006, 0.007102064584776378, 998510.0654995147]",20986139.78854713,0.76789212
"[0.4572182410117596, 0.3817131519552482, 0.09976340462940475, 0.2092100629858483, 0.45298275320092063, 0.00571204329165891, 0.005257392148405744, 0.00841059779936107, 0.002727686201048776, 0.008874647002778107, 0.006107279504568163, 483311.49139689846, 5.698026076062364e-06, 413260.1084190031, 262235.996486569, 43828.371889385075, 7.160830374149574e-06, 3.521013401272548e-06, 1.8670280149843006, 0.007102064584776378, 998510.0654995147]",20986139.32875635,0.81544113
"[0.4572182410117596, 0.3817131519552482, 0.09976340462940475, 0.2092100629858483, 0.45298274320092063, 0.00571205329165891, 0.005257392148405744, 0.00841059779936107, 0.002727686201048776, 0.008874647002778107, 0.006107279504568163, 483311.49139689846, 5.698026076062364e-06, 413260.1084190031, 262235.996486569, 43828.371889385075, 7.160830374149574e-06, 3.521013401272548e-06, 1.8670280149843006, 0.007102064584776378, 998510.0654995147]",20986136.33396106,0.86338401
"[0.4572182410117596, 0.3817131519552482, 0.09976340462940475, 0.2092100629858483, 0.45298274320092063, 0.00571204329165891, 0.005257402148405744, 0.00841059779936107, 0.002727686201048776, 0.008874647002778107, 0.006107279504568163, 483311.49139689846, 5.698026076062364e-06, 413260.1084190031, 262235.996486569, 43828.371889385075, 7.160830374149574e-06, 3.521013401272548e-06, 1.8670280149843006, 0.007102064584776378, 998510.0654995147]",20986141.88309954,0.91657710
"[0.4572182410117596, 0.3817131519552482, 0.09976340462940475, 0.2092100629858483, 0.45298274320092063, 0.00571204329165891, 0.005257392148405744, 0.00841060779936107, 0.002727686201048776, 0.008874647002778107, 0.006107279504568163, 483311.49139689846, 5.698026076062364e-06, 413260.1084190031, 262235.996486569, 43828.371889385075, 7.160830374149574e-06, 3.521013401272548e-06, 1.8670280149843006, 0.007102064584776378, 998510.0654995147]",20986143.40040046,0.96954584
"[0.4572182410117596, 0.3817131519552482, 0.09976340462940475, 0.2092100629858483, 0.45298274320092063, 0.00571204329165891, 0.005257392148405744, 0.00841059779936107, 0.002727696201048776, 0.008874647002778107, 0.006107279504568163, 483311.49139689846, 5.698026076062364e-06, 413260.1084190031, 262235.996486569, 43828.371889385075, 7.160830374149574e-06, 3.521013401272548e-06, 1.8670280149843006, 0.007102064584776378, 998510.0654995147]",20986142.38578194,1.01866341
