params,sse,elapsed_time_s
"[0.02894347526660237, 0.24459188736922638, 0.012366268999001786, 0.4596224060641467, 0.1966257619184827, 0.006272782814665002, 0.0020611780508405083, 0.008263448229366917, 0.0013708107855422017, 0.004614980132441369, 0.001022959956825916, 522894.19151317765, 5.6993421854831635e-06, 211132.177127425, 15945.415368871738, 630311.1799268365, 3.203606355308134e-07, 7.190263862234597e-07, 4.200383364071085, 0.003972368993238979, 295205.7409098139]",9348900825058700.00000000,0.56978679
"[0.23117404024258337, 0.4839712039666094, 0.251745584710113, 0.1995017213957228, 0.39885633031979284, 0.006003349184724396, 0.0017917445895400716, 0.0033427634364832704, 0.006750126734022195, 0.004345542847844668, 0.006052278036521799, 307305.65324375033, 8.69729136723198e-06, 995443.638857998, 800256.8770994395, 383970.72280615196, 4.696359417374052e-06, 9.64642976949445e-06, 1.6621139347553253, 0.00935168693924337, 48865.28378913179]",28109376.13895570,0.63188982
"[0.05539835574536045, 0.30819551976828297, 0.07596990051178654, 0.2629512736135241, 0.4623058812254187, 0.0021276716497929363, 0.00781606705460861, 0.004742311956370418, 0.0008996731543845077, 0.008395091398984806, 0.007451827349150722, 402121.3826933019, 1.766542883966461e-06, 90359.3683075495, 895072.606548991, 478786.4522557035, 3.070122878192299e-06, 2.712766619775787e-06, 0.9958382546901703, 0.005476007273534087, 797444.117513448]",29230251.89978015,0.69164610
"[0.4640832234031124, 0.1936894303115395, 0.4846547681695385, 0.4087199450286415, 0.10857454891524587, 0.005812534883519876, 0.0016009302883355492, 0.0017109803453437182, 0.006559310302039849, 0.007463743100735556, 0.009511462680849672, 362312.1254619658, 1.0342399274655419e-06, 160029.9507671818, 855263.349317655, 548457.0347153358, 2.32674251027018e-06, 7.273928026627602e-06, 4.634332150220871, 0.009160870507261025, 213351.59569831565]",1219737059438.00170898,0.76146555
"[0.10842559477422642, 0.36122276624772953, 0.10541870337137166, 0.053174844795550735, 0.25252944868215504, 0.0074548916997750755, 0.004864865154159231, 0.00819431557432485, 0.00820166339300475, 0.00741865596188323, 0.0009538384176857512, 907533.8139953017, 5.34948632034634e-06, 338117.2425311208, 142930.48077255487, 726544.326479271, 3.361427811274137e-06, 8.308613327631559e-06, 3.765787050127983, 0.0009032273235162244, 649093.4445406795]",644976838857.28173828,0.83017635
"[0.3180696826253586, 0.07136684664828113, 0.17766088335904784, 0.2863973688159638, 0.4857519727025681, 0.008298998127116911, 0.004087393531932586, 0.009588410421782842, 0.0019654207304086913, 0.0066411917902371815, 0.007517574876326946, 905873.4066393971, 9.834133686308164e-06, 505133.34327329695, 398924.6304950863, 982538.4762018025, 5.8331719057600684e-06, 7.903574221174895e-07, 1.915509581565857, 0.0017473337508580606, 558454.9882044308]",940497595.63381147,0.89547372
"[0.0834983459982076, 0.3362955100211301, 0.24955702308000488, 0.19731315984757108, 0.2511806360754171, 0.0011147885266856127, 0.0068031839315012875, 0.005117066577174497, 0.0018615658078507357, 0.009356982189805883, 0.0007137171400395575, 791876.4225680567, 7.946704895755416e-06, 480114.40818230435, 284927.6464237459, 29632.818617590703, 1.1800257100003693e-06, 6.127211226357791e-06, 2.7579253735020757, 0.004463126013071912, 533436.0531134382]",9280309528.70711517,0.96107531
"[0.20172403002660966, 0.003964017792563612, 0.2712383985360671, 0.17005171621721482, 0.4183491438468505, 0.0017533472550274448, 0.00744174265984312, 0.006585577097159142, 0.002500126398837717, 0.009995540918147715, 0.009295092489939446, 109354.62429374456, 9.216838558423362e-06, 187770.59485081583, 992483.8330922574, 576197.6787989736, 5.2158767778752665e-06, 5.9969915751914015e-06, 2.1181067526340485, 0.005101682878768595, 241092.23978194594]",12873309055.00564194,1.02797771
"[0.4959672028572851, 0.2492643668802076, 0.2535715734200725, 0.4642948853226, 0.4006823187308559, 0.008896510205938674, 0.004684905610754347, 0.00043592414399829524, 0.009643285624458648, 0.0034715325828205312, 0.00562826716774025, 236362.1175369136, 6.9190984076406155e-06, 786142.867183987, 590956.1054254286, 174669.95113214105, 2.9181366270925198e-06, 7.464363488601519e-06, 4.890439923852682, 0.008477674543441411, 977821.7480822951]",74723678794234.40625000,1.10437512
"[0.36038296952532356, 0.11368013354824608, 0.23096170802902105, 0.3287106557159287, 0.37807245333980444, 0.0011122850789518086, 0.007107856282389298, 0.009151697354366084, 0.0021662325708032963, 0.009661647090113296, 0.00291840733960074, 603785.1759598702, 4.009095384386506e-06, 969330.7405669317, 96836.39981555939, 680450.2455222756, 2.9735126466171583e-06, 4.947868539598908e-06, 2.2638228684663773, 0.004460620702692959, 345344.80650524795]",6658155617.13295841,1.17521214
